situation,momentum_col,vol_col,mode,return_col,top_n,min_dollar_volume,min_abs_momentum,objective,train_test_return_gap_pct,train_test_sharpe_gap,train_days,train_active_days,train_total_trades,train_final_value_krw,train_total_return_pct,train_cagr_pct,train_max_drawdown_pct,train_sharpe,train_win_rate_pct,train_profit_factor,test_days,test_active_days,test_total_trades,test_final_value_krw,test_total_return_pct,test_cagr_pct,test_max_drawdown_pct,test_sharpe,test_win_rate_pct,test_profit_factor
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,10,100000000,0.03,-3.9297,7.48,5.084,55,55,550,966126.25,-3.39,-2.04,-18.27,-0.274,54.55,0.955,18,18,180,891345.57,-10.87,-17.75,-14.78,-5.358,33.33,0.401
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,10,100000000,0.0,-3.9314,7.47,5.082,55,55,550,965993.83,-3.4,-2.05,-18.27,-0.276,54.55,0.955,18,18,180,891345.57,-10.87,-17.75,-14.78,-5.358,33.33,0.401
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,10,1000000000,0.03,-3.9668,22.13,3.605,55,55,537,789303.6,-21.07,-13.19,-19.41,-3.051,41.82,0.612,18,18,175,1010640.96,1.06,1.81,-12.87,0.554,55.56,1.089
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,3,1000000000,0.0,-4.4776,40.81,5.326,55,55,165,679427.14,-32.06,-20.63,-31.55,-3.454,40.0,0.555,18,18,54,1087533.49,8.75,15.32,-17.1,1.872,38.89,1.46
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,10,100000000,0.0,-4.5623,18.55,3.689,55,55,550,814607.44,-18.54,-11.54,-17.24,-3.535,34.55,0.556,18,18,180,1000071.35,0.01,0.01,-8.92,0.154,44.44,1.026
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,10,100000000,0.0,-4.5932,4.67,4.636,55,55,550,933766.95,-6.62,-4.01,-10.92,-0.993,47.27,0.845,18,18,180,887145.64,-11.29,-18.41,-8.66,-5.629,22.22,0.368
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,10,1000000000,0.0,-4.609,4.83,4.72,55,55,550,933381.21,-6.66,-4.04,-12.73,-0.956,47.27,0.855,18,18,180,885115.83,-11.49,-18.72,-14.48,-5.676,50.0,0.344
down_low_vol,mom_20d,vol_20d,reversal,oo_ret,10,1000000000,0.03,-4.609,4.83,4.72,55,55,550,933381.21,-6.66,-4.04,-12.73,-0.956,47.27,0.855,18,18,180,885115.83,-11.49,-18.72,-14.48,-5.676,50.0,0.344
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,10,1000000000,0.0,-4.6902,8.08,0.902,55,55,550,848444.65,-15.16,-9.36,-19.94,-2.483,45.45,0.67,18,18,180,929247.91,-7.08,-11.72,-8.8,-3.385,38.89,0.591
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,10,1000000000,0.0,-4.7284,23.7,4.46,55,55,550,779092.48,-22.09,-13.86,-20.37,-3.696,41.82,0.553,18,18,180,1016096.32,1.61,2.75,-12.11,0.764,55.56,1.118
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,3,100000000,0.03,-4.7352,12.98,1.392,55,55,165,789024.02,-21.1,-13.21,-23.8,-2.246,41.82,0.67,18,18,54,918809.14,-8.12,-13.4,-11.58,-3.638,33.33,0.555
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,3,1000000000,0.03,-4.7373,23.6,2.13,55,55,165,725899.06,-27.41,-17.43,-26.32,-2.989,36.36,0.61,18,18,54,961863.26,-3.81,-6.39,-18.33,-0.859,38.89,0.87
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,10,1000000000,0.0,-4.8094,17.84,9.356,55,55,550,1052945.76,5.29,3.13,-17.61,0.799,56.36,1.137,18,18,180,874525.97,-12.55,-20.37,-14.22,-8.557,38.89,0.243
down_low_vol,mom_20d,vol_20d,momentum,cc_next_ret,10,1000000000,0.03,-4.8094,17.84,9.356,55,55,550,1052945.76,5.29,3.13,-17.61,0.799,56.36,1.137,18,18,180,874525.97,-12.55,-20.37,-14.22,-8.557,38.89,0.243
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,3,100000000,0.0,-4.8119,13.44,1.307,55,55,165,784449.88,-21.56,-13.51,-24.24,-2.331,41.82,0.657,18,18,54,918809.14,-8.12,-13.4,-11.58,-3.638,33.33,0.555
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,3,1000000000,0.0,-4.8353,2.9,3.191,55,55,165,831446.85,-16.86,-10.45,-23.25,-1.604,40.0,0.749,18,18,54,802385.27,-19.76,-31.2,-14.04,-4.795,38.89,0.412
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,3,1000000000,0.03,-4.8353,2.9,3.191,55,55,165,831446.85,-16.86,-10.45,-23.25,-1.604,40.0,0.749,18,18,54,802385.27,-19.76,-31.2,-14.04,-4.795,38.89,0.412
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,10,1000000000,0.03,-4.9281,16.28,1.195,55,55,537,793552.84,-20.64,-12.91,-19.81,-3.123,41.82,0.591,18,18,175,956395.61,-4.36,-7.29,-11.69,-1.928,44.44,0.736
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,3,100000000,0.0,-5.0297,40.21,10.03,55,55,165,1114463.09,11.45,6.69,-20.97,1.135,49.09,1.22,18,18,54,712442.64,-28.76,-43.79,-29.07,-8.895,27.78,0.277
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,3,100000000,0.03,-5.0297,40.21,10.03,55,55,165,1114463.09,11.45,6.69,-20.97,1.135,49.09,1.22,18,18,54,712442.64,-28.76,-43.79,-29.07,-8.895,27.78,0.277
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,10,100000000,0.0,-5.0424,7.75,6.045,55,55,550,945794.64,-5.42,-3.28,-12.73,-0.732,49.09,0.887,18,18,180,868320.91,-13.17,-21.33,-17.46,-6.777,33.33,0.349
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,10,100000000,0.03,-5.067,7.57,6.015,55,55,550,943964.7,-5.6,-3.39,-12.73,-0.762,49.09,0.883,18,18,180,868320.91,-13.17,-21.33,-17.46,-6.777,33.33,0.349
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,3,100000000,0.0,-5.2839,32.08,9.603,55,55,165,1056148.43,5.61,3.32,-16.69,0.733,49.09,1.131,18,18,54,735282.25,-26.47,-40.69,-28.46,-8.87,27.78,0.274
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,3,100000000,0.03,-5.2839,32.08,9.603,55,55,165,1056148.43,5.61,3.32,-16.69,0.733,49.09,1.131,18,18,54,735282.25,-26.47,-40.69,-28.46,-8.87,27.78,0.274
down_low_vol,mom_1d,vol_20d,reversal,oo_ret,10,100000000,0.03,-5.3628,28.84,5.885,55,55,543,748069.05,-25.19,-15.93,-23.86,-4.277,45.45,0.488,18,18,180,1036549.36,3.65,6.29,-9.6,1.608,55.56,1.304
down_low_vol,mom_1d,vol_20d,reversal,cc_next_ret,10,100000000,0.03,-5.4576,1.31,4.414,55,55,543,890720.57,-10.93,-6.68,-14.56,-1.682,43.64,0.75,18,18,180,877591.72,-12.24,-19.89,-10.01,-6.096,38.89,0.341
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,100000000,0.0,-5.4781,21.74,10.924,55,55,165,1071831.72,7.18,4.23,-11.78,0.905,47.27,1.17,18,18,54,854372.25,-14.56,-23.46,-13.61,-10.019,16.67,0.202
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,100000000,0.03,-5.4781,21.74,10.924,55,55,165,1071831.72,7.18,4.23,-11.78,0.905,47.27,1.17,18,18,54,854372.25,-14.56,-23.46,-13.61,-10.019,16.67,0.202
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,10,100000000,0.0,-5.5052,1.99,3.844,55,55,550,863541.52,-13.65,-8.4,-16.73,-1.905,45.45,0.704,18,18,180,843583.98,-15.64,-25.1,-20.36,-5.749,22.22,0.349
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,10,1000000000,0.0,-5.5069,15.85,1.344,55,55,550,794085.83,-20.59,-12.88,-19.74,-3.569,43.64,0.55,18,18,180,952648.81,-4.74,-7.91,-11.67,-2.225,44.44,0.711
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,10,100000000,0.0,-5.7863,12.4,0.326,55,55,550,806100.17,-19.39,-12.09,-19.13,-3.506,38.18,0.563,18,18,180,930066.15,-6.99,-11.59,-9.63,-3.832,33.33,0.559
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,10,100000000,0.03,-5.7953,1.54,4.158,55,55,549,849960.0,-15.0,-9.26,-18.15,-1.972,47.27,0.714,18,18,180,834639.99,-16.54,-26.44,-20.48,-6.13,22.22,0.316
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,10,1000000000,0.0,-5.7995,4.49,5.59,55,55,550,902058.57,-9.79,-5.98,-16.58,-1.434,45.45,0.789,18,18,180,857247.28,-14.28,-23.02,-17.45,-7.024,33.33,0.352
down_low_vol,mom_20d,vol_20d,momentum,oc_ret,10,1000000000,0.03,-5.7995,4.49,5.59,55,55,550,902058.57,-9.79,-5.98,-16.58,-1.434,45.45,0.789,18,18,180,857247.28,-14.28,-23.02,-17.45,-7.024,33.33,0.352
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,10,100000000,0.03,-5.8746,12.22,0.455,55,55,550,804913.23,-19.51,-12.17,-19.25,-3.517,36.36,0.564,18,18,180,927059.75,-7.29,-12.07,-9.93,-3.972,33.33,0.55
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,3,1000000000,0.0,-5.8997,22.18,1.412,55,55,165,697319.74,-30.27,-19.39,-29.8,-3.722,34.55,0.523,18,18,54,919060.06,-8.09,-13.36,-18.28,-2.31,33.33,0.679
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,3,1000000000,0.0,-5.9167,13.29,9.841,55,55,165,996346.33,-0.37,-0.22,-12.49,0.156,41.82,1.029,18,18,54,863376.93,-13.66,-22.09,-14.51,-9.685,27.78,0.24
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,3,1000000000,0.03,-5.9167,13.29,9.841,55,55,165,996346.33,-0.37,-0.22,-12.49,0.156,41.82,1.029,18,18,54,863376.93,-13.66,-22.09,-14.51,-9.685,27.78,0.24
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,10,1000000000,0.0,-5.9452,4.12,3.002,55,55,550,829498.65,-17.05,-10.57,-18.15,-2.555,41.82,0.664,18,18,180,870686.19,-12.93,-20.96,-12.25,-5.557,33.33,0.4
down_low_vol,mom_5d,vol_20d,reversal,oc_ret,10,1000000000,0.03,-6.1705,5.74,2.758,55,55,550,813318.49,-18.67,-11.62,-19.63,-2.799,41.82,0.64,18,18,180,870686.19,-12.93,-20.96,-12.25,-5.557,33.33,0.4
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,10,100000000,0.0,-6.5682,17.69,1.948,55,55,550,785594.45,-21.44,-13.43,-20.64,-4.41,36.36,0.466,18,18,180,962471.8,-3.75,-6.29,-9.09,-2.462,44.44,0.696
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,3,100000000,0.0,-6.6301,5.17,7.144,55,55,165,871706.16,-12.83,-7.88,-19.0,-1.373,45.45,0.781,18,18,54,819986.93,-18.0,-28.62,-19.34,-8.517,33.33,0.291
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,10,1000000000,0.03,-6.7386,1.15,5.207,55,55,545,821559.59,-17.84,-11.09,-22.79,-2.203,45.45,0.691,18,18,179,833067.28,-16.69,-26.68,-18.76,-7.41,33.33,0.223
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,3,100000000,0.0,-6.8882,26.46,1.81,55,55,165,534491.29,-46.55,-31.24,-47.69,-3.225,38.18,0.575,18,18,54,799147.7,-20.09,-31.68,-25.0,-5.035,27.78,0.448
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,10,100000000,0.03,-6.9143,25.83,3.977,55,55,543,725940.4,-27.41,-17.43,-26.68,-4.805,38.18,0.418,18,18,180,984166.45,-1.58,-2.67,-9.29,-0.828,44.44,0.881
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,100000000,0.03,-6.9469,7.48,10.426,55,55,550,947764.84,-5.22,-3.16,-19.02,-0.314,54.55,0.949,18,18,180,873035.8,-12.7,-20.6,-12.28,-10.74,27.78,0.172
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,10,1000000000,0.0,-7.0152,0.29,5.7,55,55,550,822322.63,-17.77,-11.04,-22.77,-2.203,43.64,0.689,18,18,180,819440.66,-18.06,-28.7,-20.2,-7.903,27.78,0.203
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,3,100000000,0.03,-7.045,27.9,1.651,55,55,165,520105.62,-47.99,-32.35,-49.1,-3.384,36.36,0.562,18,18,54,799147.7,-20.09,-31.68,-25.0,-5.035,27.78,0.448
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,10,1000000000,0.0,-7.2403,4.45,8.003,55,55,550,902874.76,-9.71,-5.92,-10.78,-1.562,38.18,0.771,18,18,180,858438.85,-14.16,-22.84,-15.4,-9.565,33.33,0.146
down_low_vol,mom_20d,vol_20d,reversal,oc_ret,10,1000000000,0.03,-7.2403,4.45,8.003,55,55,550,902874.76,-9.71,-5.92,-10.78,-1.562,38.18,0.771,18,18,180,858438.85,-14.16,-22.84,-15.4,-9.565,33.33,0.146
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,100000000,0.0,-7.52,7.98,11.453,55,55,550,948444.23,-5.16,-3.11,-19.05,-0.318,54.55,0.948,18,18,180,868605.93,-13.14,-21.28,-12.73,-11.771,27.78,0.128
down_low_vol,mom_1d,vol_20d,reversal,oc_ret,3,100000000,0.03,-7.6698,5.93,8.856,55,55,165,858830.55,-14.12,-8.7,-21.92,-1.411,45.45,0.784,18,18,54,799469.24,-20.05,-31.63,-19.38,-10.267,27.78,0.216
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,100000000,0.0,-7.8069,7.58,10.814,55,55,550,935918.5,-6.41,-3.88,-12.41,-0.833,54.55,0.869,18,18,180,860093.67,-13.99,-22.59,-13.57,-11.647,27.78,0.116
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,100000000,0.03,-7.8241,7.44,10.793,55,55,550,934488.05,-6.55,-3.97,-12.41,-0.854,54.55,0.866,18,18,180,860093.67,-13.99,-22.59,-13.57,-11.647,27.78,0.116
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,10,100000000,0.0,-7.8719,6.84,5.106,55,55,550,773530.31,-22.65,-14.23,-23.6,-3.044,40.0,0.579,18,18,180,841940.27,-15.81,-25.34,-16.22,-8.15,16.67,0.264
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,10,100000000,0.03,-7.8755,8.58,4.609,55,55,550,760151.25,-23.98,-15.12,-24.92,-3.23,40.0,0.56,18,18,180,845978.53,-15.4,-24.73,-16.19,-7.839,16.67,0.284
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,1000000000,0.0,-8.1353,1.84,5.349,55,55,165,714828.66,-28.52,-18.18,-35.17,-2.872,43.64,0.591,18,18,54,733191.03,-26.68,-40.98,-29.19,-8.221,33.33,0.233
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,1000000000,0.0,-8.1565,5.64,5.036,55,55,550,801711.2,-19.83,-12.38,-19.14,-3.337,41.82,0.585,18,18,180,858130.73,-14.19,-22.89,-13.91,-8.373,33.33,0.26
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,1000000000,0.03,-8.1565,5.64,5.036,55,55,550,801711.2,-19.83,-12.38,-19.14,-3.337,41.82,0.585,18,18,180,858130.73,-14.19,-22.89,-13.91,-8.373,33.33,0.26
down_low_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,1000000000,0.03,-8.1913,2.3,5.29,55,55,165,710186.68,-28.98,-18.5,-35.59,-2.931,43.64,0.586,18,18,54,733191.03,-26.68,-40.98,-29.19,-8.221,33.33,0.233
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,10,100000000,0.03,-8.3117,24.84,1.873,55,55,549,631486.11,-36.85,-24.03,-37.83,-5.45,34.55,0.402,18,18,180,879859.73,-12.01,-19.54,-19.25,-3.577,33.33,0.561
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,10,100000000,0.0,-8.3806,24.81,1.888,55,55,550,640612.24,-35.94,-23.37,-36.61,-5.519,36.36,0.385,18,18,180,888710.03,-11.13,-18.16,-17.18,-3.631,38.89,0.561
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,3,1000000000,0.0,-8.9792,29.02,2.15,55,55,165,464074.77,-53.59,-36.8,-54.23,-4.521,36.36,0.488,18,18,54,754310.94,-24.57,-38.06,-25.5,-6.671,22.22,0.331
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,3,1000000000,0.03,-8.995,29.16,2.134,55,55,165,462698.46,-53.73,-36.92,-54.37,-4.537,36.36,0.487,18,18,54,754310.94,-24.57,-38.06,-25.5,-6.671,22.22,0.331
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,1000000000,0.0,-9.4488,16.71,14.884,55,55,550,946729.61,-5.33,-3.22,-17.92,-0.314,54.55,0.949,18,18,180,779609.16,-22.04,-34.49,-19.33,-15.198,22.22,0.05
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,3,100000000,0.0,-9.5482,35.14,0.835,55,55,165,434315.9,-56.57,-39.26,-58.93,-5.444,38.18,0.403,18,18,54,785736.97,-21.43,-33.61,-23.86,-6.279,38.89,0.36
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,1000000000,0.0,-9.6325,6.85,11.579,55,55,165,860384.62,-13.96,-8.6,-15.33,-1.801,50.91,0.744,18,18,54,791888.03,-20.81,-32.73,-19.73,-13.38,16.67,0.103
down_low_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,1000000000,0.03,-9.6325,6.85,11.579,55,55,165,860384.62,-13.96,-8.6,-15.33,-1.801,50.91,0.744,18,18,54,791888.03,-20.81,-32.73,-19.73,-13.38,16.67,0.103
down_low_vol,mom_5d,vol_20d,momentum,cc_next_ret,10,1000000000,0.03,-9.6675,13.32,14.411,55,55,550,913790.73,-8.62,-5.25,-18.53,-0.657,54.55,0.898,18,18,180,780580.26,-21.94,-34.35,-19.23,-15.068,22.22,0.05
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,3,100000000,0.03,-9.7009,36.06,0.668,55,55,165,425118.67,-57.49,-40.03,-59.8,-5.611,36.36,0.392,18,18,54,785736.97,-21.43,-33.61,-23.86,-6.279,38.89,0.36
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,10,1000000000,0.0,-9.9595,28.42,1.332,55,55,550,558014.25,-44.2,-29.44,-44.49,-6.501,38.18,0.311,18,18,180,842175.28,-15.78,-25.31,-20.16,-5.169,38.89,0.442
down_low_vol,mom_1d,vol_20d,momentum,oo_ret,10,1000000000,0.03,-10.65,34.21,3.606,55,55,545,528342.55,-47.17,-31.71,-48.02,-7.219,34.55,0.278,18,18,179,870394.31,-12.96,-21.01,-17.35,-3.613,38.89,0.567
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,10,100000000,0.03,-11.1524,6.88,9.312,55,55,550,772019.86,-22.8,-14.33,-24.19,-3.755,38.18,0.54,18,18,180,840803.46,-15.92,-25.52,-15.0,-13.067,16.67,0.139
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,3,1000000000,0.0,-11.1743,32.75,2.656,55,55,165,408271.12,-59.17,-41.46,-61.04,-5.848,40.0,0.385,18,18,54,735767.25,-26.42,-40.62,-25.15,-8.504,33.33,0.231
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,3,1000000000,0.03,-11.1906,32.88,2.639,55,55,165,407044.77,-59.3,-41.57,-61.16,-5.865,40.0,0.384,18,18,54,735767.25,-26.42,-40.62,-25.15,-8.504,33.33,0.231
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,10,100000000,0.0,-11.2502,5.21,10.0,55,55,550,785908.17,-21.41,-13.41,-22.83,-3.567,38.18,0.559,18,18,180,838038.16,-16.2,-25.93,-15.28,-13.567,11.11,0.125
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,10,100000000,0.03,-11.7634,23.99,1.029,55,55,549,585340.28,-41.47,-27.4,-42.2,-7.286,30.91,0.289,18,18,180,825244.53,-17.48,-27.84,-21.61,-8.315,33.33,0.271
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,10,100000000,0.0,-12.2501,24.25,1.778,55,55,550,596727.83,-40.33,-26.56,-40.92,-7.384,30.91,0.274,18,18,180,839163.66,-16.08,-25.76,-18.28,-9.162,38.89,0.252
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,10,1000000000,0.0,-12.8797,26.12,0.946,55,55,550,538680.39,-46.13,-30.91,-46.35,-8.06,29.09,0.238,18,18,180,799905.37,-20.01,-31.56,-22.87,-9.006,27.78,0.222
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,10,1000000000,0.0,-13.612,0.87,14.292,55,55,550,737083.37,-26.29,-16.67,-26.79,-3.456,41.82,0.561,18,18,180,745812.26,-25.42,-39.24,-22.98,-17.748,11.11,0.063
down_low_vol,mom_1d,vol_20d,momentum,oc_ret,10,1000000000,0.03,-13.8041,33.48,2.614,55,55,545,494931.58,-50.51,-34.32,-50.97,-9.395,25.45,0.197,18,18,179,829739.64,-17.03,-27.17,-19.51,-6.781,33.33,0.331
down_low_vol,mom_5d,vol_20d,momentum,oo_ret,10,1000000000,0.03,-14.2205,1.43,14.805,55,55,550,727333.09,-27.27,-17.33,-27.76,-3.677,40.0,0.547,18,18,180,741642.22,-25.84,-39.82,-23.41,-18.482,11.11,0.062
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,10,1000000000,0.0,-14.9554,1.53,16.619,55,55,550,752024.91,-24.8,-15.66,-25.48,-3.558,36.36,0.557,18,18,180,767251.97,-23.27,-36.24,-20.71,-20.177,11.11,0.021
down_low_vol,mom_5d,vol_20d,momentum,oc_ret,10,1000000000,0.03,-15.3025,1.46,17.153,55,55,550,750157.58,-24.98,-15.79,-25.67,-3.591,34.55,0.554,18,18,180,764844.85,-23.52,-36.58,-20.96,-20.744,11.11,0.021
flat_high_vol,mom_20d,vol_20d,reversal,oo_ret,3,100000000,0.0,0.8732,3.46,2.197,74,73,217,1035113.95,3.51,1.2,-13.04,0.48,49.32,1.087,17,17,51,1069714.19,6.97,7.42,-7.89,2.677,52.94,1.49
flat_high_vol,mom_20d,vol_20d,reversal,oo_ret,3,100000000,0.03,0.8732,3.46,2.197,74,73,217,1035113.95,3.51,1.2,-13.04,0.48,49.32,1.087,17,17,51,1069714.19,6.97,7.42,-7.89,2.677,52.94,1.49
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,100000000,0.0,0.7821,2.74,0.674,74,73,217,1057393.43,5.74,1.95,-20.21,0.638,46.58,1.118,17,17,51,1030002.5,3.0,3.19,-11.45,1.312,47.06,1.245
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,100000000,0.03,0.7821,2.74,0.674,74,73,217,1057393.43,5.74,1.95,-20.21,0.638,46.58,1.118,17,17,51,1030002.5,3.0,3.19,-11.45,1.312,47.06,1.245
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,100000000,0.0,0.401,4.69,1.97,74,73,721,1004940.88,0.49,0.17,-18.51,0.211,53.42,1.036,17,17,170,1051801.66,5.18,5.51,-7.89,2.181,58.82,1.423
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,100000000,0.03,0.401,4.69,1.97,74,73,721,1004940.88,0.49,0.17,-18.51,0.211,53.42,1.036,17,17,170,1051801.66,5.18,5.51,-7.89,2.181,58.82,1.423
flat_high_vol,mom_20d,vol_20d,reversal,oo_ret,10,100000000,0.0,-0.1396,19.81,6.344,74,73,721,926858.17,-7.31,-2.59,-13.57,-0.677,50.68,0.895,17,17,170,1124959.56,12.5,13.32,-5.8,5.667,64.71,2.469
flat_high_vol,mom_20d,vol_20d,reversal,oo_ret,10,100000000,0.03,-0.1396,19.81,6.344,74,73,721,926858.17,-7.31,-2.59,-13.57,-0.677,50.68,0.895,17,17,170,1124959.56,12.5,13.32,-5.8,5.667,64.71,2.469
flat_high_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,1000000000,0.0,-0.478,17.23,4.722,74,73,721,934440.97,-6.56,-2.32,-20.11,-0.702,47.95,0.895,17,17,170,1106730.13,10.67,11.37,-4.83,4.02,70.59,2.104
flat_high_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,1000000000,0.03,-0.5212,16.32,4.07,74,72,712,932258.53,-6.77,-2.39,-22.29,-0.644,47.22,0.9,17,17,170,1095508.93,9.55,10.17,-5.07,3.426,70.59,1.874
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,1000000000,0.0,-0.7843,17.25,3.96,74,72,720,911827.04,-8.82,-3.14,-21.63,-0.821,47.22,0.873,17,17,170,1084257.33,8.43,8.97,-6.64,3.139,70.59,1.717
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,10,1000000000,0.03,-0.7843,17.25,3.96,74,72,720,911827.04,-8.82,-3.14,-21.63,-0.821,47.22,0.873,17,17,170,1084257.33,8.43,8.97,-6.64,3.139,70.59,1.717
flat_high_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,1000000000,0.0,-0.9746,34.18,5.366,74,73,219,804274.31,-19.57,-7.25,-39.6,-0.933,34.25,0.836,17,17,51,1146127.31,14.61,15.58,-4.52,4.433,52.94,1.925
flat_high_vol,mom_20d,vol_20d,reversal,oc_ret,3,100000000,0.0,-1.0208,1.85,1.043,74,73,217,994373.58,-0.56,-0.19,-12.57,0.144,45.21,1.027,17,17,51,975867.27,-2.41,-2.56,-10.26,-0.899,47.06,0.876
flat_high_vol,mom_20d,vol_20d,reversal,oc_ret,3,100000000,0.03,-1.0208,1.85,1.043,74,73,217,994373.58,-0.56,-0.19,-12.57,0.144,45.21,1.027,17,17,51,975867.27,-2.41,-2.56,-10.26,-0.899,47.06,0.876
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,1000000000,0.0,-1.0617,16.95,2.496,74,72,216,878228.6,-12.18,-4.39,-35.09,-0.746,43.06,0.885,17,17,51,1047713.64,4.77,5.07,-10.69,1.75,58.82,1.378
flat_high_vol,mom_20d,vol_20d,reversal,cc_next_ret,3,1000000000,0.03,-1.0617,16.95,2.496,74,72,216,878228.6,-12.18,-4.39,-35.09,-0.746,43.06,0.885,17,17,51,1047713.64,4.77,5.07,-10.69,1.75,58.82,1.378
flat_high_vol,mom_1d,vol_20d,momentum,cc_next_ret,3,100000000,0.0,-1.1416,26.48,3.465,74,73,219,814009.14,-18.6,-6.86,-37.99,-0.86,32.88,0.849,17,17,51,1078763.2,7.88,8.38,-9.21,2.605,47.06,1.498
flat_high_vol,mom_5d,vol_20d,reversal,cc_next_ret,10,100000000,0.03,-1.3349,15.17,3.323,74,73,721,893602.82,-10.64,-3.81,-18.07,-1.174,47.95,0.827,17,17,170,1045330.99,4.53,4.82,-6.69,2.149,64.71,1.414
flat_high_vol,mom_1d,vol_20d,reversal,cc_next_ret,10,1000000000,0.0,-1.3366,23.69,7.521,74,72,720,868814.0,-13.12,-4.74,-20.17,-1.616,43.06,0.754,17,17,170,1105705.4,10.57,11.26,-4.62,5.905,76.47,2.678
