w_mom,w_lv,w_rsi,w_vol,tr_sharpe,tr_cumret,tr_annual,tr_mdd,te_sharpe,te_cumret,te_annual,te_mdd,te_winrate
0.2,0.15000000000000002,0.05,0.6000000000000001,-0.706206,-0.43077224,-0.18172657,-0.4687716,2.1714103,2.098469,1.1513577,-0.21747835,0.4784946
0.2,0.15000000000000002,0.1,0.55,-0.45455995,-0.3326897,-0.1340903,-0.4938808,1.7273794,1.3610208,0.78955495,-0.22018006,0.48118278
0.2,0.15000000000000002,0.15000000000000002,0.5,0.3543733,0.18251932,0.061487198,-0.44938275,2.3358228,2.4656668,1.32093,-0.1517525,0.516129
0.2,0.15000000000000002,0.2,0.45,0.1890718,0.047830462,0.016768813,-0.42420053,1.9878778,1.7941728,1.0058601,-0.18268651,0.53494626
0.2,0.15000000000000002,0.25,0.4,0.5638107,0.37821102,0.12095189,-0.41814995,2.4954057,2.4124763,1.2967393,-0.21058492,0.5483871
0.2,0.15000000000000002,0.30000000000000004,0.35000000000000003,0.28366548,0.12105191,0.041509867,-0.49760342,2.2751844,1.9326856,1.0726919,-0.17346999,0.5645161
0.2,0.15000000000000002,0.35000000000000003,0.30000000000000004,0.24444717,0.08951509,0.030985475,-0.4650927,1.9790994,1.508349,0.86446035,-0.16961114,0.53494626
0.2,0.15000000000000002,0.4,0.25,-0.37051067,-0.2723018,-0.106974185,-0.52514714,1.840482,1.2861423,0.7509086,-0.18998589,0.52956986
0.2,0.15000000000000002,0.45,0.2,-0.45047677,-0.31407315,-0.12556809,-0.5805153,1.2194964,0.5945765,0.37175286,-0.21409924,0.51344085
0.2,0.15000000000000002,0.5,0.15000000000000002,-0.49481997,-0.33266014,-0.13407665,-0.5546817,1.0510355,0.48441088,0.3068149,-0.2061781,0.50268817
0.2,0.15000000000000002,0.55,0.1,-0.4220982,-0.29277056,-0.115997136,-0.55763024,0.7276461,0.28102124,0.18266225,-0.2134775,0.4516129
0.2,0.15000000000000002,0.6000000000000001,0.05,-0.52819407,-0.33640313,-0.13580847,-0.5155446,1.0559318,0.44734347,0.28461897,-0.21419798,0.4784946
0.2,0.15000000000000002,0.65,0.0,-0.61274886,-0.36049426,-0.14710855,-0.49771342,1.4759041,0.7248173,0.44668627,-0.1673397,0.48655915
0.2,0.2,0.0,0.6000000000000001,-1.0333157,-0.51832104,-0.22894877,-0.53820056,1.7081186,1.2555928,0.7350246,-0.22348124,0.46505377
0.2,0.2,0.05,0.55,-1.030781,-0.5063929,-0.22220606,-0.5292295,2.1123724,1.85197,1.0338738,-0.16642353,0.46774194
0.2,0.2,0.1,0.5,-0.5400361,-0.32663983,-0.1313042,-0.4278392,2.0750732,1.64131,0.93085027,-0.17218445,0.5
0.2,0.2,0.15000000000000002,0.45,-0.20806247,-0.17143488,-0.064745486,-0.42948154,2.1440845,1.8836708,1.0491612,-0.17644495,0.50537634
0.2,0.2,0.2,0.4,-0.31796697,-0.22321618,-0.08598298,-0.47009462,2.03631,1.7102332,0.9648396,-0.14761345,0.54569894
0.2,0.2,0.25,0.35000000000000003,-0.092896506,-0.11853862,-0.043915927,-0.4537912,2.031593,1.4192784,0.8193499,-0.16225918,0.5564516
0.2,0.2,0.30000000000000004,0.30000000000000004,-0.23874924,-0.19469678,-0.07417709,-0.47228232,2.2788308,1.724632,0.9719049,-0.12889773,0.5591398
0.2,0.2,0.35000000000000003,0.25,-0.76180655,-0.38936645,-0.16101843,-0.54832447,1.8700173,1.1467283,0.67784643,-0.15772913,0.5510753
0.2,0.2,0.4,0.2,-0.8324242,-0.42903787,-0.18084008,-0.5694022,1.2036853,0.5426067,0.3413055,-0.15938576,0.5241935
0.2,0.2,0.45,0.15000000000000002,-0.9776611,-0.47648412,-0.20574844,-0.5757692,1.065766,0.44267237,0.28180897,-0.15198044,0.5107527
0.2,0.2,0.5,0.1,-0.784859,-0.39999038,-0.16624326,-0.55054003,0.75763255,0.27003884,0.17578435,-0.18903728,0.4704301
0.2,0.2,0.55,0.05,-0.665173,-0.34614992,-0.1403479,-0.5040765,0.9708976,0.378803,0.24308693,-0.22366993,0.48924732
0.2,0.2,0.6000000000000001,0.0,-0.32316753,-0.21258986,-0.08155197,-0.40530792,1.4987236,0.6671212,0.41372478,-0.18874782,0.50268817
0.2,0.25,0.0,0.55,-1.0179888,-0.5028024,-0.22019696,-0.52145433,2.3657188,2.135724,1.1688468,-0.1967697,0.48118278
0.2,0.25,0.05,0.5,-0.9550373,-0.4617052,-0.1978392,-0.46448028,1.6885586,1.1403189,0.67445123,-0.17312519,0.46505377
0.2,0.25,0.1,0.45,-0.7499273,-0.37028992,-0.15178156,-0.41597912,1.9838227,1.3018713,0.75906014,-0.17646872,0.5107527
0.2,0.25,0.15000000000000002,0.4,-0.603682,-0.31161505,-0.12445402,-0.4901054,1.4656521,0.93438125,0.5635406,-0.15662394,0.5107527
0.2,0.25,0.2,0.35000000000000003,-0.3555304,-0.22469634,-0.086603284,-0.40896806,1.4894359,0.91253483,0.5515567,-0.15587378,0.5268817
0.2,0.25,0.25,0.30000000000000004,-0.559253,-0.3186319,-0.12764102,-0.4723009,1.4563657,0.77672565,0.47603846,-0.15884824,0.5510753
0.2,0.25,0.30000000000000004,0.25,-0.60281765,-0.3330884,-0.13427448,-0.52923757,1.678245,1.0213118,0.6108011,-0.15067361,0.5510753
0.2,0.25,0.35000000000000003,0.2,-0.86226845,-0.40153152,-0.16700613,-0.53489083,1.0304238,0.43099868,0.2747736,-0.19128704,0.5268817
0.2,0.25,0.4,0.15000000000000002,-0.6731024,-0.3416325,-0.13823861,-0.50600433,1.1624736,0.49016905,0.31024683,-0.14022572,0.51344085
0.2,0.25,0.45,0.1,-0.94990206,-0.42937064,-0.18101001,-0.5468901,0.99427515,0.38351893,0.2459656,-0.18685858,0.5080645
0.2,0.25,0.5,0.05,-0.77539325,-0.36859167,-0.15096807,-0.49952725,0.76657677,0.26880693,0.17501163,-0.19912155,0.4919355
0.2,0.25,0.55,0.0,-0.46099567,-0.25669974,-0.10020578,-0.45153505,0.92937344,0.3315922,0.21409166,-0.22157761,0.50268817
0.2,0.30000000000000004,0.0,0.5,-0.69089174,-0.37674809,-0.15488821,-0.42609534,1.8530403,1.2840893,0.7498435,-0.21012829,0.47580644
0.2,0.30000000000000004,0.05,0.45,-0.9407059,-0.43952477,-0.18622732,-0.4795205,1.8101588,1.2072165,0.70972884,-0.18873459,0.50537634
0.2,0.30000000000000004,0.1,0.4,-0.6436529,-0.32126528,-0.12884259,-0.4180802,1.6125997,0.87452304,0.53059936,-0.16764048,0.4919355
0.2,0.30000000000000004,0.15000000000000002,0.35000000000000003,-0.73244673,-0.3437969,-0.13924801,-0.4611166,1.6624321,0.90783846,0.54897475,-0.15121683,0.53494626
0.2,0.30000000000000004,0.2,0.30000000000000004,-0.61565083,-0.29818726,-0.11841297,-0.41820297,1.3675234,0.7647712,0.4693035,-0.156121,0.5322581
0.2,0.30000000000000004,0.25,0.25,-0.37346724,-0.22666466,-0.087429285,-0.43688074,1.2494516,0.6072705,0.37914097,-0.1826279,0.53763443
0.2,0.30000000000000004,0.30000000000000004,0.2,-0.98820686,-0.41642004,-0.174442,-0.5101714,0.6062187,0.19748425,0.12985182,-0.22027832,0.5403226
0.2,0.30000000000000004,0.35000000000000003,0.15000000000000002,-0.6819673,-0.32676488,-0.1313616,-0.50463337,1.1413078,0.46710503,0.2964747,-0.16870135,0.5241935
0.2,0.30000000000000004,0.4,0.1,-0.61871517,-0.3061648,-0.121992946,-0.50562024,1.040606,0.4076538,0.26064837,-0.15879504,0.49731183
0.2,0.30000000000000004,0.45,0.05,-0.44111508,-0.23532635,-0.09108055,-0.46699202,1.0969075,0.425614,0.27152205,-0.20179638,0.49462366
0.2,0.30000000000000004,0.5,0.0,-0.6682783,-0.3166653,-0.12674576,-0.5033212,1.1250914,0.4311372,0.27485704,-0.17097174,0.49462366
0.2,0.35000000000000003,0.0,0.45,-0.7698016,-0.39290684,-0.16275299,-0.4244975,1.664296,1.0314393,0.616264,-0.24815668,0.48387095
0.2,0.35000000000000003,0.05,0.4,-0.55676407,-0.29331124,-0.11623776,-0.4012849,1.3836495,0.7019845,0.4336853,-0.20963834,0.48924732
0.2,0.35000000000000003,0.1,0.35000000000000003,-0.4970069,-0.25938833,-0.101365566,-0.4462668,1.4369252,0.7055601,0.43572485,-0.14510083,0.50537634
0.2,0.35000000000000003,0.15000000000000002,0.30000000000000004,-0.5828611,-0.28197795,-0.11121899,-0.39962298,1.2435626,0.56389093,0.3538146,-0.17402336,0.53763443
0.2,0.35000000000000003,0.2,0.25,-0.7334582,-0.3283713,-0.13209993,-0.44769144,1.4183443,0.68148315,0.42196357,-0.15118265,0.54569894
0.2,0.35000000000000003,0.25,0.2,-0.7576111,-0.34028876,-0.13761294,-0.43278006,0.95751506,0.3581562,0.23044646,-0.17866984,0.53494626
0.2,0.35000000000000003,0.30000000000000004,0.15000000000000002,-0.89946693,-0.38268048,-0.1577602,-0.510462,0.718031,0.23882842,0.15613234,-0.20840174,0.5241935
0.2,0.35000000000000003,0.35000000000000003,0.1,-0.7644595,-0.34529072,-0.13994592,-0.51138616,0.910862,0.33844328,0.21831965,-0.19784017,0.4919355
0.2,0.35000000000000003,0.4,0.05,-0.31896594,-0.18002713,-0.06820911,-0.4355119,1.0641508,0.3994888,0.25569022,-0.20910083,0.5107527
0.2,0.35000000000000003,0.45,0.0,-0.64342755,-0.28235108,-0.11138338,-0.44291812,0.9194524,0.32413018,0.20947862,-0.16800025,0.49462366
0.2,0.4,0.0,0.4,-1.0273273,-0.45415252,-0.19385117,-0.52151114,1.2141571,0.6131891,0.38257933,-0.21581593,0.4623656
0.2,0.4,0.05,0.35000000000000003,-0.98595375,-0.42443788,-0.17849714,-0.5277773,0.9902456,0.41508436,0.26515245,-0.20851038,0.46505377
0.2,0.4,0.1,0.30000000000000004,-0.88248533,-0.38857985,-0.16063386,-0.5391761,0.62693554,0.21266055,0.13953221,-0.17748453,0.5
0.2,0.4,0.15000000000000002,0.25,-1.0224004,-0.40862566,-0.1705342,-0.4977413,0.88944006,0.32790947,0.21181607,-0.16324802,0.516129
0.2,0.4,0.2,0.2,-0.6476214,-0.2959116,-0.11739659,-0.40187207,0.9635509,0.35002768,0.22545302,-0.174867,0.5322581
0.2,0.4,0.25,0.15000000000000002,-0.9837767,-0.3999194,-0.16620815,-0.4905547,0.91196495,0.3358822,0.21674001,-0.1583467,0.51344085
0.2,0.4,0.30000000000000004,0.1,-0.6944867,-0.31000668,-0.12372649,-0.50065213,0.806682,0.2719226,0.17696536,-0.19901218,0.5
0.2,0.4,0.35000000000000003,0.05,-0.3551048,-0.18687719,-0.070987284,-0.4220657,0.87986565,0.29982722,0.1943959,-0.25297618,0.5107527
0.2,0.4,0.4,0.0,-0.602075,-0.25983942,-0.101560354,-0.41690925,0.762408,0.24951386,0.1628784,-0.20144525,0.48655915
0.2,0.45,0.0,0.35000000000000003,-1.0848075,-0.46263635,-0.19833338,-0.54400545,1.1180705,0.5024525,0.31755352,-0.22093679,0.4704301
0.2,0.45,0.05,0.30000000000000004,-0.93020654,-0.40694392,-0.16969532,-0.56095856,0.59948504,0.20698476,0.13591635,-0.2043872,0.45967743
0.2,0.45,0.1,0.25,-0.80796486,-0.35870475,-0.14625984,-0.4973708,0.3747597,0.09833622,0.06560159,-0.22800988,0.47311828
0.2,0.45,0.15000000000000002,0.2,-0.9376133,-0.37833828,-0.15565634,-0.4992706,1.1826553,0.48646498,0.30803967,-0.1776031,0.5268817
0.2,0.45,0.2,0.15000000000000002,-0.40286976,-0.203358,-0.077733636,-0.38637733,0.9400158,0.33290112,0.21490002,-0.16381417,0.5080645
0.2,0.45,0.25,0.1,-0.38748017,-0.19582003,-0.07463688,-0.4434324,0.70171726,0.22278798,0.14597023,-0.2233979,0.5
0.2,0.45,0.30000000000000004,0.05,-0.6261945,-0.2541864,-0.099124014,-0.42616,0.68875706,0.21155608,0.138829,-0.18143977,0.5
0.2,0.45,0.35000000000000003,0.0,-0.5276608,-0.2293778,-0.08857018,-0.40082,0.5496438,0.15829909,0.104672074,-0.2232717,0.48118278
0.2,0.5,0.0,0.30000000000000004,-1.1186875,-0.43483973,-0.18381256,-0.54363793,0.9050966,0.3625368,0.23313355,-0.21849412,0.4516129
0.2,0.5,0.05,0.25,-1.097117,-0.41677332,-0.17461991,-0.5392421,0.3783672,0.101070285,0.06739783,-0.20528871,0.4704301
0.2,0.5,0.1,0.2,-0.72764575,-0.32566923,-0.13085872,-0.47216865,0.60817,0.19806242,0.13022125,-0.2012346,0.4919355
0.2,0.5,0.15000000000000002,0.15000000000000002,-0.7726738,-0.32522523,-0.13065505,-0.42364535,1.1553471,0.4582553,0.2911718,-0.16879687,0.516129
0.2,0.5,0.2,0.1,-0.60558176,-0.2652343,-0.10389668,-0.43577617,0.9619325,0.33242178,0.21460402,-0.15486881,0.50537634
0.2,0.5,0.25,0.05,-0.22405052,-0.121864915,-0.04520166,-0.36913037,0.4771426,0.12740803,0.08462787,-0.2084941,0.4919355
0.2,0.5,0.30000000000000004,0.0,-0.19433573,-0.10695189,-0.039461553,-0.36781633,0.47461155,0.1267792,0.084218025,-0.25940257,0.48924732
0.2,0.55,0.0,0.25,-0.9307728,-0.37347335,-0.15331036,-0.48571813,0.72426045,0.26278877,0.17123318,-0.22455722,0.44892472
0.2,0.55,0.05,0.2,-0.6224769,-0.26412696,-0.103416264,-0.41057,0.10338493,-0.008405805,-0.0057020187,-0.22003151,0.47311828
0.2,0.55,0.1,0.15000000000000002,-0.54010016,-0.2540949,-0.099084616,-0.41281915,0.8185123,0.29066038,0.18868339,-0.20444681,0.4919355
0.2,0.55,0.15000000000000002,0.1,-0.8856468,-0.34869146,-0.14153868,-0.48596573,0.5779294,0.17070353,0.11267221,-0.17357925,0.47580644
0.2,0.55,0.2,0.05,-0.7727924,-0.29963386,-0.11906022,-0.40634614,0.5082056,0.14036787,0.09305835,-0.23570943,0.49462366
0.2,0.55,0.25,0.0,-0.56103116,-0.23412687,-0.09057337,-0.40529814,0.10465375,-0.0017368793,-0.0011768937,-0.2917417,0.4623656
0.2,0.6000000000000001,0.0,0.2,-0.7676092,-0.31500643,-0.12599176,-0.42628965,0.49240875,0.14499724,0.0960623,-0.20369923,0.44623655
0.2,0.6000000000000001,0.05,0.15000000000000002,-0.93925226,-0.34808898,-0.14125621,-0.45385423,0.030173281,-0.031130016,-0.021195412,-0.2938734,0.48118278
0.2,0.6000000000000001,0.1,0.1,-1.1096995,-0.385105,-0.15893906,-0.4562732,0.8987538,0.31622958,0.20458531,-0.20961806,0.48387095
0.2,0.6000000000000001,0.15000000000000002,0.05,-0.6264703,-0.24424148,-0.094866574,-0.40852493,0.77044237,0.24152648,0.15783751,-0.21645427,0.47580644
0.2,0.6000000000000001,0.2,0.0,-0.58785963,-0.23613644,-0.09142339,-0.39332917,0.14165704,0.010926127,0.0073885918,-0.26582453,0.4543011
0.2,0.65,0.0,0.15000000000000002,-0.6186349,-0.25770515,-0.100639105,-0.40496793,-0.052749284,-0.060248077,-0.041220725,-0.28578365,0.47311828
0.2,0.65,0.05,0.1,-0.9036372,-0.32758677,-0.1317392,-0.42122737,0.15126355,0.012640595,0.008545637,-0.26516894,0.4784946
0.2,0.65,0.1,0.05,-1.1797209,-0.3897074,-0.1611852,-0.486129,0.65049607,0.19898236,0.13080919,-0.22228065,0.46774194
0.2,0.65,0.15000000000000002,0.0,-0.78673667,-0.2955618,-0.11724055,-0.3955054,-0.011954784,-0.034656465,-0.023610294,-0.29505992,0.48118278
0.2,0.7000000000000001,0.0,0.1,-0.8737299,-0.32628828,-0.13114285,-0.4539855,0.115133554,-0.0013691187,-0.0009277463,-0.27531645,0.47311828
0.2,0.7000000000000001,0.05,0.05,-1.5416572,-0.439362,-0.18614316,-0.49076065,0.3328581,0.07546568,0.050519466,-0.25500974,0.46774194
0.2,0.7000000000000001,0.1,0.0,-0.8979286,-0.3073749,-0.12253827,-0.40520826,0.31514913,0.06907916,0.046289444,-0.29069382,0.48924732
0.2,0.75,0.0,0.05,-1.3638664,-0.4132322,-0.1728397,-0.4806064,0.26901942,0.05331981,0.03581631,-0.25746882,0.5268817
0.2,0.75,0.05,0.0,-1.3558743,-0.380966,-0.15692836,-0.44544736,-0.31402114,-0.123660326,-0.085538924,-0.3387248,0.47580644
0.2,0.8,0.0,0.0,-0.91105103,-0.29505563,-0.117014766,-0.36385185,0.64990705,0.18440902,0.12147987,-0.2490778,0.5241935
0.25,0.0,0.0,0.75,3.2127905,73.563255,3.6397214,-0.2645155,4.2301216,41.054302,11.5892725,-0.27358538,0.5483871
0.25,0.0,0.05,0.7000000000000001,2.8754413,50.114124,3.05625,-0.30213398,3.5669284,21.287737,7.188531,-0.36752117,0.5107527
0.25,0.0,0.1,0.65,2.4431088,22.907436,2.095026,-0.3452445,3.435236,13.965914,5.2522697,-0.2914789,0.50537634
0.25,0.0,0.15000000000000002,0.6000000000000001,1.9181458,7.1656837,1.1115801,-0.32324457,3.4577668,13.553017,5.134892,-0.34115127,0.51344085
0.25,0.0,0.2,0.55,1.5256023,3.3949962,0.6937512,-0.29089212,3.7549193,14.909544,5.516678,-0.2736372,0.55376345
0.25,0.0,0.25,0.5,1.3341593,2.4610689,0.5556873,-0.26828936,2.928019,5.7596874,2.6492898,-0.23988183,0.5241935
0.25,0.0,0.30000000000000004,0.45,1.1555573,1.7414842,0.43183577,-0.26943985,2.7101176,4.923661,2.3370874,-0.31716853,0.5241935
0.25,0.0,0.35000000000000003,0.4,0.8609123,0.99039555,0.2776214,-0.35386685,2.6223004,4.1687074,2.0426974,-0.33448863,0.52150536
0.25,0.0,0.4,0.35000000000000003,0.8487584,0.9142648,0.26000893,-0.38480514,2.006889,2.1002011,1.1521723,-0.3125267,0.51344085
0.25,0.0,0.45,0.30000000000000004,0.9169887,1.001584,0.28017294,-0.42049626,1.9239603,1.8944321,1.0543385,-0.32447845,0.5
0.25,0.0,0.5,0.25,0.6684203,0.59113514,0.17976105,-0.4316288,1.9936479,1.9542809,1.0830188,-0.32266554,0.50268817
0.25,0.0,0.55,0.2,0.9225745,1.0423882,0.28940153,-0.39524162,1.2782621,0.878556,0.5328293,-0.3274704,0.5107527
0.25,0.0,0.6000000000000001,0.15000000000000002,0.98370075,1.1999707,0.3239671,-0.38988844,0.79813355,0.4107057,0.2624992,-0.32596236,0.48924732
0.25,0.0,0.65,0.1,0.44928533,0.30598056,0.09967828,-0.3663453,0.7938704,0.41891396,0.26747084,-0.37091014,0.50537634
0.25,0.0,0.7000000000000001,0.05,-0.09784445,-0.20548451,-0.0786106,-0.48381314,1.3029842,0.95894074,0.5769607,-0.33489954,0.49462366
0.25,0.0,0.75,0.0,-0.4784876,-0.41280174,-0.17262375,-0.5200188,1.7962925,1.4393308,0.8295517,-0.23226541,0.5
0.25,0.05,0.0,0.7000000000000001,2.2654605,13.217837,1.5723534,-0.32066286,4.2564034,24.604784,7.995473,-0.18971813,0.5645161
0.25,0.05,0.05,0.65,2.3554668,13.21201,1.5719779,-0.21265456,3.5711615,13.384313,5.0866246,-0.2655845,0.5403226
0.25,0.05,0.1,0.6000000000000001,1.2901096,2.409872,0.5474572,-0.29562044,3.2764645,9.663423,3.9695501,-0.2287896,0.5107527
0.25,0.05,0.15000000000000002,0.55,1.0665289,1.5729852,0.3998704,-0.2873771,3.3778753,9.400967,3.8863602,-0.2956945,0.53763443
0.25,0.05,0.2,0.5,0.69630814,0.6810379,0.20306826,-0.40044656,3.3792236,8.087487,3.4593177,-0.25411037,0.55376345
0.25,0.05,0.25,0.45,0.992229,1.3184395,0.34891617,-0.3085513,2.7132108,4.574743,2.2026331,-0.2416104,0.52956986
0.25,0.05,0.30000000000000004,0.4,0.88422376,1.0314293,0.28693485,-0.390417,2.6083019,3.5202603,1.7785642,-0.25287676,0.5483871
0.25,0.05,0.35000000000000003,0.35000000000000003,0.9820052,1.0979567,0.30178046,-0.4805679,2.145382,2.2251747,1.2105677,-0.3082684,0.5322581
0.25,0.05,0.4,0.30000000000000004,0.9087777,0.9296242,0.26359797,-0.4790962,2.1213903,2.1021209,1.153075,-0.26759443,0.5322581
0.25,0.05,0.45,0.25,0.82115656,0.7937205,0.23117411,-0.5285187,1.5086746,1.1059465,0.6561874,-0.30921865,0.5188172
0.25,0.05,0.5,0.2,0.4459781,0.29260397,0.09565592,-0.5479216,1.173386,0.7103462,0.43845284,-0.31426737,0.50537634
0.25,0.05,0.55,0.15000000000000002,0.5069086,0.35893488,0.11534619,-0.48876414,0.5711189,0.230613,0.15093303,-0.33142862,0.4784946
0.25,0.05,0.6000000000000001,0.1,0.2439948,0.08225751,0.028535724,-0.5555525,-0.057478458,-0.10967773,-0.07568008,-0.3958055,0.46774194
0.25,0.05,0.65,0.05,-0.34088787,-0.33095616,-0.13329029,-0.46059516,0.8407544,0.41051662,0.26238465,-0.2911185,0.46505377
0.25,0.05,0.7000000000000001,0.0,-0.4761751,-0.38443315,-0.15861213,-0.50936097,1.561692,1.0273507,0.6140597,-0.20721214,0.4919355
0.25,0.1,0.0,0.65,0.53643554,0.41488302,0.13147843,-0.37591195,3.0067399,5.4901996,2.5500898,-0.21237858,0.5241935
0.25,0.1,0.05,0.6000000000000001,0.3238852,0.16088414,0.0545336,-0.29425195,2.593561,3.628028,1.8232682,-0.23327123,0.51344085
0.25,0.1,0.1,0.55,-0.124458745,-0.21087068,-0.08083874,-0.4686119,2.9165363,4.753099,2.2716906,-0.17364958,0.5080645
0.25,0.1,0.15000000000000002,0.5,-0.30212563,-0.33164704,-0.13360894,-0.47848517,2.9221346,4.817943,2.2966259,-0.19826812,0.5510753
0.25,0.1,0.2,0.45,-0.02880372,-0.14522493,-0.054320693,-0.58304465,2.754535,4.4865932,2.1682396,-0.20264077,0.53494626
0.25,0.1,0.25,0.4,0.72706467,0.659999,0.19768739,-0.43818405,2.6162388,3.2727432,1.6745641,-0.25973383,0.5430108
0.25,0.1,0.30000000000000004,0.35000000000000003,0.94715464,0.9997667,0.27975917,-0.46316123,2.823659,3.5168347,1.7771375,-0.1785121,0.55376345
0.25,0.1,0.35000000000000003,0.30000000000000004,0.65889525,0.5385871,0.16574287,-0.52257746,2.2212458,2.0369744,1.1223402,-0.22796552,0.53763443
0.25,0.1,0.4,0.25,0.5474834,0.39498055,0.12578762,-0.4658359,1.5099574,1.0270555,0.6139004,-0.24668467,0.5107527
0.25,0.1,0.45,0.2,-0.009597379,-0.113928795,-0.04213929,-0.5674677,1.0959748,0.59674954,0.37301898,-0.29980877,0.49731183
0.25,0.1,0.5,0.15000000000000002,0.22517703,0.06977105,0.024296165,-0.58345646,0.7886199,0.3570968,0.22979629,-0.25780693,0.4919355
0.25,0.1,0.55,0.1,0.45921317,0.28674138,0.09388447,-0.5008281,0.45355713,0.15083706,0.099846125,-0.35642564,0.46774194
0.25,0.1,0.6000000000000001,0.05,-0.16321412,-0.19407815,-0.073924005,-0.482416,1.3123933,0.76872706,0.47153378,-0.18493924,0.47580644
0.25,0.1,0.65,0.0,-0.32620683,-0.28471363,-0.112425685,-0.4251051,1.261829,0.66194,0.41074693,-0.1842107,0.48387095
0.25,0.15000000000000002,0.0,0.6000000000000001,-0.95682305,-0.5374073,-0.2399652,-0.59219515,1.8993772,1.7690029,0.9936019,-0.29125124,0.48387095
0.25,0.15000000000000002,0.05,0.55,-0.73551,-0.44938713,-0.1913532,-0.48442522,2.4883184,2.678377,1.4164984,-0.1834106,0.48924732
0.25,0.15000000000000002,0.1,0.5,-0.3146332,-0.26874024,-0.10542095,-0.41445148,2.1194224,2.07079,1.13832,-0.20423289,0.4784946
0.25,0.15000000000000002,0.15000000000000002,0.45,0.1401232,0.0072591305,0.0025777817,-0.39899668,2.0977817,2.185142,1.1919429,-0.21912596,0.50537634
0.25,0.15000000000000002,0.2,0.4,0.123953365,-0.0065068603,-0.0023208857,-0.42094633,2.2051477,2.370052,1.2773578,-0.24775532,0.516129
0.25,0.15000000000000002,0.25,0.35000000000000003,0.4179371,0.2470572,0.0817554,-0.40650403,2.329325,2.2505932,1.2223549,-0.16014035,0.5268817
0.25,0.15000000000000002,0.30000000000000004,0.30000000000000004,0.24391077,0.088327765,0.030585408,-0.5063462,2.0367978,1.6827636,0.9513267,-0.18922463,0.5483871
0.25,0.15000000000000002,0.35000000000000003,0.25,0.36879617,0.19854677,0.0665859,-0.50591266,2.079684,1.7257137,0.9724351,-0.14025041,0.5403226
0.25,0.15000000000000002,0.4,0.2,0.05128822,-0.05479479,-0.019858181,-0.52143055,1.3974526,0.803046,0.49081576,-0.17813796,0.516129
0.25,0.15000000000000002,0.45,0.15000000000000002,0.014733318,-0.082365274,-0.03013122,-0.54895884,0.9438002,0.44303322,0.28202617,-0.24692263,0.49462366
0.25,0.15000000000000002,0.5,0.1,-0.24719845,-0.22978973,-0.08874363,-0.5711163,0.5628482,0.20414507,0.13410532,-0.34162888,0.45967743
0.25,0.15000000000000002,0.55,0.05,-0.4332922,-0.30831242,-0.12296116,-0.5336816,0.99617475,0.45509553,0.28927588,-0.24021585,0.49462366
0.25,0.15000000000000002,0.6000000000000001,0.0,-0.24740815,-0.21564996,-0.08282399,-0.41902143,1.0145521,0.43377602,0.27644908,-0.27062204,0.48387095
0.25,0.2,0.0,0.55,-1.2516515,-0.58491457,-0.26872146,-0.6135567,2.1344156,2.1051638,1.1545055,-0.21041091,0.47311828
0.25,0.2,0.05,0.5,-1.1201353,-0.53654194,-0.23945951,-0.5454746,2.3560283,2.2956624,1.2431817,-0.19364455,0.4784946
0.25,0.2,0.1,0.45,-1.1068258,-0.5275817,-0.23425812,-0.56929845,1.4674349,0.9629767,0.57916105,-0.21773797,0.46505377
0.25,0.2,0.15000000000000002,0.4,-0.09541419,-0.12268984,-0.04552102,-0.40210903,1.7384086,1.3768651,0.79768145,-0.20603937,0.50268817
0.25,0.2,0.2,0.35000000000000003,-0.34251818,-0.24917126,-0.096972466,-0.4637832,1.7978765,1.3799598,0.7992667,-0.2132793,0.5
0.25,0.2,0.25,0.30000000000000004,-0.23460576,-0.21704268,-0.083404005,-0.54697025,1.9727418,1.4467676,0.83332825,-0.17886028,0.53494626
0.25,0.2,0.30000000000000004,0.25,-0.08644286,-0.12200838,-0.04525721,-0.4932643,2.329172,1.9646211,1.0879548,-0.14412655,0.5510753
0.25,0.2,0.35000000000000003,0.2,-0.4270452,-0.28835648,-0.114037275,-0.53539914,1.435229,0.78310025,0.4796239,-0.16502535,0.5241935
0.25,0.2,0.4,0.15000000000000002,-0.51277846,-0.3250327,-0.13056678,-0.5470818,1.4776521,0.7746836,0.47488904,-0.17171596,0.5188172
0.25,0.2,0.45,0.1,-0.6675961,-0.39562148,-0.16408747,-0.580286,0.7273057,0.26406825,0.172037,-0.20270035,0.48924732
0.25,0.2,0.5,0.05,-0.44904104,-0.28992474,-0.11473268,-0.5407718,0.9140531,0.35244203,0.22693717,-0.18124607,0.4919355
0.25,0.2,0.55,0.0,-0.096271865,-0.11633593,-0.043066263,-0.42072192,1.2411076,0.5372672,0.33815873,-0.23440759,0.49462366
0.25,0.25,0.0,0.5,-0.91271263,-0.47541726,-0.20517266,-0.51363397,2.2465558,1.9336243,1.0731411,-0.20284562,0.4919355
0.25,0.25,0.05,0.45,-0.7808428,-0.41609842,-0.1742801,-0.46116164,2.1724894,1.7549357,0.98673546,-0.14628972,0.4919355
0.25,0.25,0.1,0.4,-0.7445088,-0.38560522,-0.15918261,-0.4594272,1.9073366,1.3376853,0.77755404,-0.173814,0.48924732
0.25,0.25,0.15000000000000002,0.35000000000000003,-0.26892063,-0.18920386,-0.07193428,-0.3898741,1.7633437,1.2701719,0.74261355,-0.16668844,0.51344085
