Date,picks,daily_return,equity
2022-04-06,0,0.0,1143643.365994945
2022-04-07,0,0.0,1143643.365994945
2022-04-08,0,0.0,1143643.365994945
2022-04-11,0,0.0,1143643.365994945
2022-04-12,0,0.0,1143643.365994945
2022-04-13,0,0.0,1143643.365994945
2022-04-14,0,0.0,1143643.365994945
2022-04-15,0,0.0,1143643.365994945
2022-04-18,0,0.0,1143643.365994945
2022-04-19,0,0.0,1143643.365994945
2022-04-20,0,0.0,1143643.365994945
2022-04-21,0,0.0,1143643.365994945
2022-04-22,0,0.0,1143643.365994945
2022-04-25,0,0.0,1143643.365994945
2022-04-26,0,0.0,1143643.365994945
2022-04-27,0,0.0,1143643.365994945
2022-04-28,0,0.0,1143643.365994945
2022-04-29,0,0.0,1143643.365994945
2022-05-02,0,0.0,1143643.365994945
2022-05-03,0,0.0,1143643.365994945
2022-05-04,0,0.0,1143643.365994945
2022-05-06,0,0.0,1143643.365994945
2022-05-10,0,0.0,1143643.365994945
2022-05-11,0,0.0,1143643.365994945
2022-05-12,0,0.0,1143643.365994945
2022-05-13,0,0.0,1143643.365994945
2022-05-16,0,0.0,1143643.365994945
2022-05-17,0,0.0,1143643.365994945
2022-05-18,0,0.0,1143643.365994945
