Date,005930,000660,equity
2023-12-18,874005.592293351,1362162.9048439695,1118084.24856866
2023-12-19,880000.16946676,1344649.3417124343,1112324.7555895972
2023-12-20,896784.9658685896,1367027.8437553844,1131906.404811987
2023-12-21,899182.7376868064,1367027.8437553844,1133105.2907210954
2023-12-22,909972.956915227,1368000.7075664904,1138986.8322408586
2023-12-26,918365.2074882747,1370919.608927751,1144642.4082080128
2023-12-27,939578.1509744956,1368969.6972783166,1154273.9241264062
2023-12-28,945601.0726983971,1379695.3735799887,1162648.223139193
2024-01-02,958851.5595421272,1388470.6733403127,1173661.11644122
2024-01-03,927532.3075266929,1333868.033345106,1130700.1704358994
2024-01-04,922713.8323615624,1329967.5901903529,1126340.7112759575
2024-01-05,922713.8323615624,1340693.1115280536,1131703.471944808
2024-01-08,921509.1889656353,1326067.3019995708,1123788.245482603
2024-01-09,899826.6904433058,1339718.0782213507,1119772.384332328
2024-01-10,886576.3020181538,1301691.4693320035,1094133.8856750787
2024-01-11,881758.0236901797,1326067.3019995708,1103912.6628448754
2024-01-12,880553.3802942524,1307541.3592442772,1094047.369769265
2024-01-15,890190.1337873572,1307541.3592442772,1098865.7465158172
2024-01-16,874530.458570351,1288040.6156282378,1081285.5370992944
2024-01-17,855256.9515841415,1277315.0168085515,1066285.9841963465
2024-01-18,863689.0616813191,1328017.368612976,1095853.2151471477
2024-01-19,899826.6904433056,1377745.152002612,1138785.9212229587
2024-01-22,904645.067189858,1390421.0498816604,1147533.058535759
2024-01-23,905849.7105857851,1372869.8305051273,1139359.770545456
2024-01-24,891394.580346128,1379695.3735799885,1135544.976963058
2024-01-25,892599.125323477,1339718.078221351,1116158.601772414
2024-01-26,884167.2120634555,1326067.301999571,1105117.2570315134
2024-01-29,896212.858674102,1316316.968932544,1106264.9138033232
2024-01-30,895008.5105339092,1334843.0666518088,1114925.788592859
2024-01-31,875735.0035476997,1313392.0239764072,1094563.5137620536
2024-02-01,886576.3020181535,1293890.7379864685,1090233.520002311
2024-02-02,905849.7105857849,1315341.7806618703,1110595.7456238274
2024-02-05,895008.5105339093,1289990.6822416435,1092499.5963877765
2024-02-06,896212.858674102,1345568.433025539,1120890.6458498205
2024-02-07,903440.4237939306,1345568.433025539,1124504.4284097347
2024-02-08,892599.1253234767,1392370.9615310952,1142485.043427286
2024-02-13,905849.7105857847,1462574.4443614876,1184212.0774736363
2024-02-14,891394.5803461276,1449898.7014464103,1170646.640896269
2024-02-15,881758.0236901791,1451848.7680598155,1166803.3958749974
2024-02-16,876939.5485250487,1431372.7586911167,1154156.1536080828
2024-02-19,888985.4903914295,1475250.187276565,1182117.8388339973
2024-02-20,882962.4702489501,1458674.0012067345,1170818.2357278422
2024-02-21,879348.8353169028,1452823.9563304894,1166086.3958236962
2024-02-22,880553.380294252,1525952.5390809898,1203252.9596876209
2024-02-23,878144.0935023976,1573730.2558572202,1225937.1746798088
2024-02-26,875992.6404733168,1577630.544048002,1226811.5922606594
2024-02-27,875992.6404733168,1499626.1749081034,1187809.4076907102
2024-02-28,875992.6404733168,1540578.1936455015,1208285.4170594092
2024-02-29,875992.6404733168,1523027.594124853,1199510.1172990848
2024-03-04,875992.6404733168,1623457.2644269997,1249724.9524501583
2024-03-05,875992.6404733168,1616632.3412080233,1246312.49084067
2024-03-06,875992.6404733168,1588355.7554577605,1232174.1979655386
2024-03-07,875992.6404733168,1607856.5765557855,1241924.608514551
2024-03-08,875992.6404733168,1676110.302700715,1276051.4715870158
2024-03-11,875992.6404733168,1624432.6076616452,1250212.624067481
2024-03-12,875992.6404733168,1615657.1529373499,1245824.8967053334
2024-03-13,875992.6404733168,1595180.9886046797,1235586.8145389983
2024-03-14,875992.6404733168,1578605.422390734,1227299.0314320254
2024-03-15,875992.6404733168,1571780.1892438151,1223886.414858566
2024-03-18,875992.6404733168,1602006.531679541,1238999.5860764289
2024-03-19,875992.6404733168,1562029.3912848746,1219011.0158790958
2024-03-20,875992.6404733168,1525952.53908099,1200972.5897771535
2024-03-21,875992.6404733168,1657584.3599454213,1266788.500209369
2024-03-22,875992.6404733168,1655634.1383680447,1265813.3894206807
2024-03-25,875992.6404733168,1651733.8501772627,1263863.2453252897
2024-03-26,875992.6404733168,1721937.642935597,1298965.1417044569
2024-03-27,874326.9225708108,1766789.6399358348,1320558.2812533227
2024-03-28,889306.3949720812,1740420.0408149874,1314863.2178935343
2024-03-29,906916.4394352855,1787299.8963421658,1347108.1678887256
2024-04-01,902513.9506989514,1811716.7944620976,1357115.3725805245
2024-04-02,935532.7057393255,1819529.9229253277,1377531.3143323266
2024-04-03,925627.1956004414,1750186.335171047,1337906.7653857442
2024-04-04,938834.661809444,1836133.2276901158,1387483.94474978
2024-04-05,930029.5948189079,1785346.4205213946,1357688.0076701513
2024-04-08,930029.5948189079,1769719.698703021,1349874.6467609645
2024-04-09,920123.9056442883,1786323.3133957514,1353223.60952002
2024-04-11,925627.1956004415,1840039.8694037164,1382833.532502079
2024-04-12,921224.6173462395,1830273.265119715,1375748.9412329772
2024-04-15,904715.1950671186,1838086.7035108872,1371400.949289003
2024-04-16,880501.5070172807,1749210.0621525748,1314855.7845849278
2024-04-17,868394.3944387584,1745303.110511032,1306848.7524748952
2024-04-18,876098.9287630788,1780463.1958613794,1328281.062312229
2024-04-19,854086.39556354,1692563.2924134526,1273324.8439884963
2024-04-22,837576.8837665514,1675960.1426126359,1256768.5131895936
2024-04-23,830973.2401799179,1670099.8701142927,1250536.5551471054
2024-04-24,865092.6174043755,1756046.297741448,1310569.4575729119
2024-04-25,839778.1281347184,1666193.228400692,1252985.6782677053
2024-04-26,844180.7063889204,1736513.2441374164,1290346.9752631683
2024-04-29,844180.7063889204,1717956.4635518568,1281068.5849703886
2024-04-30,852985.7733794565,1701353.3137510398,1277169.5435652481
2024-05-02,858488.8842998742,1695493.351180639,1276991.1177402565
2024-05-03,854086.39556354,1691586.5545030672,1272836.4750333037
2024-05-07,894809.4163746312,1754093.2868125902,1324451.3515936108
2024-05-08,894809.4163746312,1738466.7199581878,1316638.0681664096
2024-05-09,877199.5509471623,1713073.2388918414,1295136.3949195019
2024-05-10,871696.3505088768,1757023.190615805,1314359.770562341
2024-05-13,862891.3730362086,1795113.334733339,1329002.3538847738
2024-05-14,861790.5718163894,1809763.3186413266,1335776.945228858
2024-05-16,860690.1286680414,1884966.7140020372,1372828.4213350392
2024-05-17,851884.9721596375,1854689.8533117047,1353287.412735671
2024-05-20,868394.3944387585,1856643.174168505,1362518.7843036316
2024-05-21,862891.3730362087,1875199.9547540648,1369045.6638951367
2024-05-22,855187.0177476238,1930869.986582801,1393028.5021652123
2024-05-23,861790.5718163897,1953333.4088819611,1407561.9903491754
2024-05-24,835375.7289162524,1939659.5430284743,1387517.6359723634
2024-05-27,849683.8173093384,1967983.0828620067,1408833.4500856725
2024-05-28,854086.3955635403,1977749.8421099796,1415918.11883676
2024-05-29,827671.3736276674,1977749.8421099796,1402710.6078688235
2024-05-30,808960.6174625116,1911336.468086856,1360148.5427746838
2024-05-31,806978.6639497286,1847852.9978669472,1327415.8309083378
2024-06-03,806978.6639497286,1896686.4841788681,1351832.5740642983
2024-06-04,806978.6639497286,1887896.6178052523,1347437.6408774904
2024-06-05,806978.6639497286,1891802.9495909105,1349390.8067703196
2024-06-07,806978.6639497286,2026583.1734579294,1416780.918703829
2024-06-10,806978.6639497286,2031466.5530819157,1419222.608515822
2024-06-11,806978.6639497286,2075416.5048058794,1441197.584377804
2024-06-12,806978.6639497286,2099833.24796184,1453405.9559557843
2024-06-13,806978.6639497286,2168199.787877793,1487589.2259137607
2024-06-14,806978.6639497286,2158433.1835937914,1482705.92377176
2024-06-17,806978.6639497286,2177966.7020897367,1492472.6830197326
2024-06-18,806978.6639497286,2290283.348693624,1548631.0063216763
2024-06-19,806978.6639497286,2280516.589445652,1543747.6266976902
2024-06-20,806978.6639497286,2319583.4714735714,1563281.06771165
2024-06-21,806978.6639497286,2285399.814105667,1546189.2390276978
2024-06-24,806978.6639497286,2177966.7020897376,1492472.683019733
2024-06-25,806978.6639497286,2197499.91065774,1502239.2873037343
2024-06-26,806978.6639497286,2314699.936885614,1560839.3004176712
2024-06-27,806978.6639497286,2312744.291569246,1559861.4777594872
2024-06-28,806978.6639497286,2312744.291569246,1559861.4777594872
2024-07-01,806978.6639497286,2302964.9802396074,1554971.822094668
2024-07-02,806978.6639497286,2268738.5528156557,1537858.608382692
2024-07-03,806454.1278181613,2307854.7133864122,1557154.4206022867
2024-07-04,834059.0035924859,2249180.395048292,1541619.699320389
2024-07-05,858706.0373399906,2307854.7133864122,1583280.3753632014
2024-07-08,861663.6398783597,2283406.9774362147,1572535.3086572872
2024-07-09,865607.2961983136,2332302.139408668,1598954.7178034908
2024-07-10,865607.2961983136,2337191.717591502,1601399.5068949077
2024-07-11,863635.5877825621,2356749.8753588656,1610192.731570714
2024-07-12,832087.1355177672,2278517.24428941,1555302.1899035885
2024-07-15,854762.540679004,2249180.395048292,1551971.467863648
2024-07-16,864621.2424167289,2278517.2442894094,1571569.243353069
2024-07-17,854762.540679004,2156279.339358277,1505520.9400186406
2024-07-18,856734.4087537229,2078046.8632527925,1467390.6360032577
2024-07-19,832087.1355177674,2048709.7040837323,1440398.41980075
2024-07-22,818284.8572895722,2004704.1202941132,1411494.4887918427
2024-07-23,827157.6649046795,2004704.1202941132,1415930.8925993964
2024-07-24,808425.9160633966,2038931.0126099782,1423678.4643366875
2024-07-25,792651.7697604828,1858018.3244488116,1325335.0471046472
2024-07-26,797581.1605440871,1875620.8368998074,1336600.9987219472
2024-07-29,800538.8429119398,1912781.352154196,1356660.097533068
2024-07-30,798567.0546667047,1847261.6553529024,1322914.3550098035
2024-07-31,827157.6649046796,1903002.0408245572,1365079.8528646184
2024-08-01,819270.6715827064,1890289.4164843373,1354780.0440335218
2024-08-02,784764.696609026,1693730.3260804564,1239247.511344741
2024-08-05,703922.0970197379,1526508.704773578,1115215.400896658
2024-08-06,714766.772709564,1522768.758446883,1118767.7655782234
2024-08-07,736456.2837481832,1522768.758446883,1129612.521097533
2024-08-08,723639.8996426057,1522768.758446883,1123204.3290447444
2024-08-09,736456.2837481832,1522768.758446883,1129612.521097533
2024-08-12,744343.4367291237,1522768.758446883,1133556.0975880034
2024-08-13,750258.641805862,1522768.758446883,1136513.7001263725
2024-08-14,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-16,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-19,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-20,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-21,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-22,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-23,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-26,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-27,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-28,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-29,748420.5081334376,1522768.758446883,1135594.6332901602
2024-08-30,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-02,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-03,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-04,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-05,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-06,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-09,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-10,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-11,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-12,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-13,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-19,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-20,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-23,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-24,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-25,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-26,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-27,748420.5081334376,1522768.758446883,1135594.6332901602
2024-09-30,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-02,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-04,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-07,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-08,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-10,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-11,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-14,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-15,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-16,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-17,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-18,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-21,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-22,748420.5081334376,1522768.758446883,1135594.6332901602
2024-10-23,748420.5081334376,1588268.6078771176,1168344.5580052775
2024-10-24,748420.5081334376,1606095.9528043293,1177258.2304688834
2024-10-25,748420.5081334376,1628785.4640546246,1188602.986094031
2024-10-28,748420.5081334376,1588268.607877118,1168344.5580052778
2024-10-29,748420.5081334376,1542079.1174909964,1145249.812812217
2024-10-30,748420.5081334376,1580164.9546059715,1164292.7313697045
2024-10-31,748420.5081334376,1509665.4017925542,1129042.9549629958
2024-11-01,748420.5081334376,1476441.218208581,1112430.8631710093
2024-11-04,748420.5081334376,1572061.5577308661,1160241.0329321518
2024-11-05,748420.5081334376,1565578.8402307818,1156999.6741821098
2024-11-06,748420.5081334376,1586647.9285020968,1167534.2183177671
2024-11-07,748420.5081334376,1586647.9285020968,1167534.2183177671
2024-11-08,748420.5081334376,1624733.8938150923,1186577.2009742649
2024-11-11,748420.5081334376,1560716.8021057185,1154568.6551195781
2024-11-12,748420.5081334376,1505613.7033550015,1127017.1057442196
2024-11-13,748420.5081334376,1482113.8524171957,1115267.1802753166
2024-11-14,748420.5081334376,1401889.8387595904,1075155.173446514
2024-11-15,748420.5081334376,1444027.630708159,1096224.0694207982
2024-11-18,748420.5081334376,1391355.6792179942,1069888.0936757158
2024-11-19,748420.5081334376,1382441.8144573579,1065431.1612953977
2024-11-20,748420.5081334376,1382441.8144573579,1065431.1612953977
2024-11-21,748420.5081334376,1367855.700082168,1058138.1041078027
2024-11-22,748420.5081334376,1431872.5353955012,1090146.5217644693
2024-11-25,748420.5081334376,1434303.6826560535,1091362.0953947455
2024-11-26,748420.5081334376,1435113.8941455432,1091767.2011394904
2024-11-27,748420.5081334376,1363803.873446595,1056112.1907900162
2024-11-28,748420.5081334376,1305459.4159458356,1026939.9620396367
2024-11-29,748420.5081334376,1295735.2114976887,1022077.8598155631
2024-12-02,748420.5081334376,1286821.7313311137,1017621.1197322756
2024-12-03,748420.5081334376,1336252.3240712362,1042336.416102337
2024-12-04,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-05,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-06,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-09,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-10,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-11,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-12,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-13,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-16,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-17,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-18,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-19,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-20,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-23,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-24,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-26,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-27,748420.5081334376,1332978.5058772617,1040699.5070053497
2024-12-30,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-02,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-03,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-06,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-07,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-08,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-09,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-10,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-13,748420.5081334376,1332978.5058772617,1040699.5070053497
2025-01-14,748420.5081334376,1336914.243140322,1042667.3756368798
2025-01-15,748420.5081334376,1358853.4215338053,1053636.9648336214
2025-01-16,748420.5081334376,1439753.8503649042,1094087.179249171
2025-01-17,748420.5081334376,1470605.7759175617,1109513.1420254996
2025-01-20,748420.5081334376,1453465.8775345339,1100943.1928339857
2025-01-21,748420.5081334376,1494601.525190593,1121511.0166620153
2025-01-22,748420.5081334376,1546021.4372660918,1147220.9726997647
2025-01-23,748420.5081334376,1504885.5726836175,1126653.0404085275
2025-01-24,748420.5081334376,1515169.5117134342,1131795.009923436
2025-01-31,748420.5081334376,1365709.272423809,1057064.8902786232
2025-02-03,748420.5081334376,1308804.7013289488,1028612.6047311933
2025-02-04,748420.5081334376,1310176.0016627985,1029298.2548981181
2025-02-05,748420.5081334376,1362967.1056089394,1055693.8068711886
2025-02-06,748420.5081334376,1395190.0061058241,1071805.257119631
2025-02-07,748420.5081334376,1391762.1348924262,1070091.321512932
2025-02-10,748420.5081334376,1358167.8255984841,1053294.166865961
2025-02-11,748420.5081334376,1369137.3605636219,1058778.9343485297
2025-02-12,748420.5081334376,1363652.7015442606,1056036.604838849
2025-02-13,748420.5081334376,1429469.9113350874,1088945.2097342624
2025-02-14,748420.5081334376,1439753.8503649042,1094087.179249171
2025-02-17,748420.5081334376,1453465.8775345339,1100943.1928339857
2025-02-18,748420.5081334376,1439753.8503649042,1094087.179249171
2025-02-19,748420.5081334376,1498029.6133304064,1123225.060731922
2025-02-20,748420.5081334376,1453465.8775345339,1100943.1928339857
2025-02-21,745370.9229667753,1436325.762225091,1090848.342595933
2025-02-24,733844.6474183804,1405473.945135641,1069659.2962770106
2025-02-25,732563.9273741526,1374622.2365093983,1053593.0819417755
2025-02-26,724879.6583211996,1391762.134892426,1058320.8966068127
2025-02-27,721037.5494009302,1374538.8283027438,1047788.1888518371
2025-02-28,697984.8446668991,1312436.2664462435,1005210.5555565713
2025-03-04,697984.8446668991,1284145.0487621187,991064.9467145088
2025-03-05,691581.295658174,1332447.077471577,1012014.1865648755
2025-03-06,695423.4045784435,1327616.9939101597,1011520.1992443015
2025-03-07,687739.2379503184,1327616.9939101597,1007678.115930239
2025-03-10,687739.2379503184,1296565.4960554943,992152.3670029063
2025-03-11,686458.4666936767,1295875.453128661,991166.9599111688
2025-03-12,703107.6736313966,1372468.9164486593,1037788.2950400279
2025-03-13,700546.233542941,1377989.1514001174,1039267.6924715292
2025-03-14,700546.233542941,1411110.5611088672,1055828.397325904
2025-03-17,737686.7051262363,1421460.9880849505,1079573.8466055933
2025-03-18,737686.7051262363,1400760.1341327836,1069223.41962951
2025-03-19,749213.031887045,1418010.7734507844,1083611.9026689148
2025-03-20,770985.0677892623,1449062.162842242,1110023.615315752
2025-03-21,790195.6636030239,1487013.6561124094,1138604.6598577166
2025-03-24,774827.2279219456,1459412.5898183254,1117119.9088701354
2025-03-25,765862.2388247648,1435261.5212319926,1100561.8800283787
2025-03-26,786353.6058951681,1476663.3375995338,1131508.4717473509
2025-03-27,791476.3836472518,1428361.200426868,1109918.7920370598
2025-03-28,775565.710928894,1375228.9796927846,1075397.3453108394
2025-03-31,744646.1648867249,1315886.3726172019,1030266.2687519634
2025-04-01,757529.3133386631,1359358.2093020354,1058443.7613203493
2025-04-02,757529.3133386631,1365568.487180327,1061548.900259495
2025-04-03,742069.5147113716,1342797.6129108681,1042433.5638111199
2025-04-04,722744.7664272572,1339507.7587592367,1031126.262593247
2025-04-07,685383.620552912,1339507.7587592367,1012445.6896560744
2025-04-08,689248.6214221487,1339507.7587592367,1014378.1900906926
2025-04-09,682807.0215899727,1339507.7587592367,1011157.3901746047
2025-04-10,726609.7160840802,1339507.7587592367,1033058.7374216584
2025-04-11,711149.9686692025,1339507.7587592367,1025328.8637142195
2025-04-14,724033.1171211408,1339507.7587592367,1031770.4379401887
2025-04-15,729186.3662594334,1339507.7587592367,1034347.0625093351
2025-04-16,704708.3688370265,1339507.7587592367,1022108.0637981317
2025-04-17,709861.6179753192,1339507.7587592367,1024684.6883672778
2025-04-18,712438.2681506722,1339507.7587592367,1025973.0134549544
2025-04-21,713726.6188445558,1339507.7587592367,1026617.1888018963
2025-04-22,708573.3184938494,1339507.7587592367,1024040.538626543
2025-04-23,717591.5172889648,1339507.7587592367,1028549.6380241008
2025-04-24,717591.5172889648,1339507.7587592367,1028549.6380241008
2025-04-25,717591.5172889648,1339507.7587592367,1028549.6380241008
2025-04-28,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-04-29,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-04-30,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-02,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-07,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-08,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-09,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-12,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-13,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-14,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-15,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-16,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-19,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-20,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-21,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-22,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-23,715833.4180716069,1339507.7587592367,1027670.5884154218
2025-05-26,715833.4180716069,1358729.8745932712,1037281.646332439
2025-05-27,715833.4180716069,1355383.1847618227,1035608.3014167148
2025-05-28,715833.4180716069,1392196.0364466165,1054014.7272591116
2025-05-29,715833.4180716069,1421531.9138170006,1068682.6659443039
2025-05-30,715833.4180716069,1371241.9285038284,1043537.6732877176
2025-06-02,715833.4180716069,1391357.9436708444,1053595.6808712257
2025-06-04,715833.4180716069,1458411.2574217406,1087122.3377466737
2025-06-05,715833.4180716069,1505348.6612143551,1110591.039642981
2025-06-09,715833.4180716069,1535522.6313605118,1125678.0247160592
2025-06-10,715833.4180716069,1545580.7967571209,1130707.1074143639
2025-06-11,723832.318041662,1609281.4237787256,1166556.8709101938
2025-06-12,718998.7716273689,1579107.348423835,1149053.0600256019
2025-06-13,704497.9402416045,1579107.348423835,1141802.6443327197
2025-06-16,691205.5434951348,1662923.9906124556,1177064.7670537953
2025-06-17,702081.1189987367,1669629.4692797728,1185855.2941392548
2025-06-18,722623.9314380886,1652866.0356333146,1187744.9835357016
2025-06-19,715373.5637809278,1649513.4541127572,1182443.5089468425
2025-06-20,718998.7716273689,1723272.141322237,1221135.456474803
2025-06-23,700872.7323951635,1740035.4697599611,1220454.1010775622
2025-06-24,731082.7817702654,1867436.9342206388,1299259.8579954521
2025-06-25,740750.0187060155,1917727.1299512791,1329238.5743286475
2025-06-26,727457.5739238244,1964664.323326426,1346060.9486251252
2025-06-27,739214.5088407816,1904316.1726166448,1321765.3407287132
2025-06-30,727056.3795800081,1957959.1602853113,1342507.7699326598
2025-07-01,731919.6601057504,1914374.338013254,1323146.9990595023
2025-07-02,739214.5088407818,1870789.515741197,1305002.0122909893
2025-07-03,775688.8966231024,1867436.9342206393,1321562.9154218708
2025-07-04,769609.8319927156,1813794.1569694413,1291701.9944810783
2025-07-07,750156.8059611894,1817146.738489999,1283651.7722255941
2025-07-08,746509.3575758131,1890905.6361169468,1318707.49684638
2025-07-09,734351.2763507607,1884200.4730758318,1309275.8747132963
2025-07-10,741646.125085792,1991485.8171607594,1366565.9711232758
2025-07-11,761099.1511173183,1974722.2783055673,1367910.7147114428
2025-07-14,759883.3189769523,2011601.7271190411,1385742.5230479967
2025-07-15,774473.0644827364,2001543.561722432,1388008.3131025843
2025-07-16,786631.2417792312,1984780.443702176,1385705.8427407036
2025-07-17,810947.5003007784,1807088.9939283258,1309018.2471145522
2025-07-18,815810.7327907993,1803736.4124077684,1309773.572599284
2025-07-21,824321.4136661966,1827204.9038866076,1325763.158776402
2025-07-22,802436.77138966,1800383.4100522746,1301410.0907209674
2025-07-23,807300.0519154021,1803736.412407769,1305518.2321615855
2025-07-24,802436.77138966,1807088.993928326,1304762.882658993
2025-07-25,801221.0353207366,1783620.0816145507,1292420.5584676436
2025-07-28,855932.5689584963,1756798.90340642,1306365.7361824582
2025-07-29,858364.1371677857,1760151.5901357117,1309257.8636517487
2025-07-30,882680.4917607752,1766856.7531768268,1324768.622468801
2025-07-31,868090.69821927,1833910.2773451912,1351000.4877822306
2025-08-01,837695.4231030573,1729977.514780821,1283836.468941939
2025-08-04,847421.8880830992,1729977.514780821,1288699.70143196
2025-08-05,849853.4562923883,1766856.753176827,1308355.1047346075
2025-08-06,836479.6389984126,1733330.201510113,1284904.9202542629
2025-08-07,857148.4491345835,1756798.9034064203,1306973.676270502
2025-08-08,872953.9307092908,1719919.4545929465,1296436.6926511186
2025-08-11,863227.3696578064,1790325.6654906028,1326776.5175742046
2025-08-12,864443.345905336,1803736.4124077694,1334089.8791565527
2025-08-13,874169.8108853779,1864084.142282614,1369126.9765839959
2025-08-14,870522.3625000016,1854026.6081384097,1362274.4853192056
2025-08-18,851069.3364684755,1793678.24701116,1322373.7917398177
2025-08-19,851069.3364684755,1763504.2768650036,1307286.8066667395
2025-08-20,857148.4491345835,1713214.1863430971,1285181.3177388404
2025-08-21,858364.1371677854,1642807.975445441,1250586.0563066131
2025-08-22,868090.6982192699,1683040.1109882065,1275565.404603738
2025-08-25,869306.578395357,1740035.469759962,1304671.0240776595
2025-08-26,854716.6887824093,1753446.2166771288,1304081.452729769
2025-08-27,858364.1371677855,1749150.2734462698,1303757.2053070278
2025-08-28,846206.200049897,1749150.2734462698,1297678.2367480835
2025-08-29,847421.8880830992,1749150.2734462698,1298286.0807646844
2025-09-01,821889.749385465,1749150.2734462698,1285520.0114158674
2025-09-02,840126.9913123464,1749150.2734462698,1294638.632379308
2025-09-03,848637.7682591863,1749150.2734462698,1298894.020852728
2025-09-04,852285.1205731201,1749150.2734462698,1300717.697009695
2025-09-05,844990.2238023676,1749150.2734462698,1297070.2486243187
2025-09-08,852285.1205731202,1749150.2734462698,1300717.697009695
2025-09-09,869306.5783953571,1749150.2734462698,1309228.4259208133
2025-09-10,882680.4917607751,1749150.2734462698,1315915.3826035224
2025-09-11,892407.0528122595,1749150.2734462698,1320778.6631292647
2025-09-12,916723.2152623642,1749150.2734462698,1332936.744354317
2025-09-15,930097.2246992248,1749150.2734462698,1339623.7490727473
2025-09-16,965355.8283769009,1749150.2734462698,1357253.0509115853
2025-09-17,950766.0348353956,1675132.149687735,1312949.0922615654
2025-09-18,976298.1735330297,1785635.6096852312,1380966.8916091304
2025-09-22,1015204.1295246395,1763032.6113455473,1389118.3704350933
2025-09-23,1029793.8269947022,1813261.514033037,1421527.6705138697
2025-09-24,1038304.603941542,1795681.2643077476,1416992.9341246448
2025-09-25,1046815.2848169394,1790658.5156933528,1418736.900255146
