Date,Close,ma_short,ma_long,signal,position,ret,turnover,sell_turnover,cost,strategy_ret,buyhold_ret,equity,buyhold_equity
2022-01-27,108935.2890625,,,0,0.0,-0.03813568646284393,0.0,0.0,0.0,-0.0,-0.03813568646284393,1000000.0,883268.4255534793
2022-01-28,115653.765625,,,0,0.0,0.06167401418144092,0.0,0.0,0.0,0.0,0.06167401418144092,1000000.0,937743.1349570837
2022-02-03,119013.015625,119132.9828125,,0,0.0,0.029045746862165878,0.0,0.0,0.0,0.0,0.029045746862165878,1000000.0,964980.5846767811
2022-02-04,119492.8828125,118941.025390625,,0,0.0,0.004032056367784254,0.0,0.0,0.0,0.0,0.004032056367784254,1000000.0,968871.4407880153
2022-02-07,118053.2265625,118821.05234375,,0,0.0,-0.01204805019441213,0.0,0.0,0.0,-0.0,-0.01204805019441213,1000000.0,957198.4290374689
2022-02-08,118053.2265625,118725.0734375,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,957198.4290374689
2022-02-09,118053.2265625,118533.11640625,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,957198.4290374689
2022-02-10,124291.796875,118773.062109375,,0,0.0,0.05284540282511596,0.0,0.0,0.0,0.0,0.05284540282511596,1000000.0,1007781.965603522
2022-02-11,126691.265625,118965.018359375,,0,0.0,0.01930512560224029,0.0,0.0,0.0,0.0,0.01930512560224029,1000000.0,1027237.3230291707
2022-02-14,127171.15625,119156.974609375,,0,0.0,0.003787874583402351,0.0,0.0,0.0,0.0,0.003787874583402351,1000000.0,1031128.3691761952
2022-02-15,121892.3671875,119037.003125,,0,0.0,-0.04150932662845863,0.0,0.0,0.0,-0.0,-0.04150932662845863,1000000.0,988326.9249041906
2022-02-16,125251.5859375,119132.980859375,,0,0.0,0.027558893370515314,0.0,0.0,0.0,0.0,0.027558893370515314,1000000.0,1015564.1212428346
2022-02-17,127651.078125,119420.91640625,,0,0.0,0.019157379681382425,0.0,0.0,0.0,0.0,0.019157379681382425,1000000.0,1035019.668704273
2022-02-18,126211.3828125,119660.8625,,0,0.0,-0.011278363909235534,0.0,0.0,0.0,-0.0,-0.011278363909235534,1000000.0,1023346.3402274098
2022-02-21,126211.3828125,119876.81328125,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1023346.3402274098
2022-02-22,126211.3828125,120188.7421875,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1023346.3402274098
2022-02-23,126211.3828125,120788.60703125,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1023346.3402274098
2022-02-24,117573.3359375,120956.56953125,,0,0.0,-0.06844110794533254,0.0,0.0,0.0,-0.0,-0.06844110794533254,1000000.0,953307.3828904447
2022-02-25,118053.2265625,121196.51484375,,0,0.0,0.0040816280423914275,0.0,0.0,0.0,0.0,0.0040816280423914275,1000000.0,957198.4290374691
2022-02-28,118053.2265625,121436.46015625,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,957198.4290374691
2022-03-02,119972.8046875,121988.3359375,,0,0.0,0.016260276664134432,0.0,0.0,0.0,0.0,0.016260276664134432,1000000.0,972762.7403160932
2022-03-03,123811.921875,122396.24375,,0,0.0,0.03199989528876945,0.0,0.0,0.0,0.0,0.03199989528876945,1000000.0,1003891.0461470247
2022-03-04,123811.921875,122636.1890625,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1003891.0461470247
2022-03-07,114694.015625,122396.245703125,,0,0.0,-0.07364320100939392,0.0,0.0,0.0,-0.0,-0.07364320100939392,1000000.0,929961.2960440887
2022-03-08,113254.3203125,122156.300390625,,0,0.0,-0.012552488503037362,0.0,0.0,0.0,-0.0,-0.012552488503037362,1000000.0,918287.9675672255
2022-03-10,113254.3203125,121916.355078125,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,918287.9675672255
2022-03-11,113254.3203125,121676.409765625,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,918287.9675672255
2022-03-14,111334.7578125,121028.5578125,,0,0.0,-0.016949132666227662,0.0,0.0,0.0,-0.0,-0.016949132666227662,1000000.0,902723.782979128
2022-03-15,111334.7578125,120260.732421875,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,902723.782979128
2022-03-16,111334.7578125,119468.9125,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,902723.782979128
2022-03-17,111334.7578125,118941.03203125,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,902723.782979128
2022-03-18,119013.015625,118629.103515625,,0,0.0,0.06896550514288657,0.0,0.0,0.0,0.0,0.06896550514288657,1000000.0,964980.584676781
2022-03-21,119013.015625,118197.200390625,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,964980.584676781
2022-03-22,118533.125,117813.2875,,0,0.0,-0.004032253300026434,0.0,0.0,0.0,-0.0,-0.004032253300026434,1000000.0,961089.5385297566
2022-03-23,118533.125,117429.374609375,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,961089.5385297566
2022-03-24,115653.765625,116901.49375,,0,0.0,-0.024291600976520278,0.0,0.0,0.0,-0.0,-0.024291600976520278,1000000.0,937743.1349570837
2022-03-25,113254.3203125,116253.640625,,0,0.0,-0.020746797992553523,0.0,0.0,0.0,-0.0,-0.020746797992553523,1000000.0,918287.9675672253
2022-03-28,113254.3203125,116037.68984375,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,918287.9675672253
2022-03-29,115173.8828125,115893.72265625,,0,0.0,0.016949132666227662,0.0,0.0,0.0,0.0,0.016949132666227662,1000000.0,933852.1521553228
2022-03-30,116424.7265625,115812.29765625,,0,0.0,0.010860480861241362,0.0,0.0,0.0,0.0,0.010860480861241362,1000000.0,943994.2355810348
2022-03-31,113538.171875,115490.566015625,,0,0.0,-0.02479331300770049,0.0,0.0,0.0,-0.0,-0.02479331300770049,1000000.0,920589.4910208093
2022-04-01,111613.7890625,114880.659375,,0,0.0,-0.016949214354258335,0.0,0.0,0.0,-0.0,-0.016949214354258335,1000000.0,904986.22240522
2022-04-04,112575.96875,114318.86171875,118696.01119791667,0,0.0,0.008620616642278867,0.0,0.0,0.0,0.0,0.008620616642278867,1000000.0,912787.7616951196
2022-04-05,112094.8828125,114188.905078125,118508.725390625,0,0.0,-0.004273433689639061,0.0,0.0,0.0,-0.0,-0.004273433689639061,1000000.0,908887.0237228014
2022-04-06,108727.21875,113962.55,118313.30091145834,0,0.0,-0.03004297768108699,0.0,0.0,0.0,-0.0,-0.03004297768108699,1000000.0,881581.3511544677
2022-04-07,109208.296875,113760.248828125,118133.89244791666,0,0.0,0.0044246337810420755,0.0,0.0,0.0,0.0,0.0044246337810420755,1000000.0,885482.0257815225
2022-04-08,107765.0390625,113485.784765625,117898.43697916667,0,0.0,-0.013215642527160343,0.0,0.0,0.0,-0.0,-0.013215642527160343,1000000.0,873779.8118645682
2022-04-11,107283.9453125,113283.244140625,117694.9546875,0,0.0,-0.004464284096078575,0.0,0.0,0.0,-0.0,-0.004464284096078575,1000000.0,869879.0105469866
2022-04-12,106802.84375,113056.6484375,117427.46640625,0,0.0,-0.00448437612075725,0.0,0.0,0.0,-0.0,-0.00448437612075725,1000000.0,865978.1458841417
2022-04-13,108727.21875,112926.271484375,117184.05286458334,0,0.0,0.01801801274603232,0.0,0.0,0.0,0.0,0.01801801274603232,1000000.0,881581.3511544676
2022-04-14,105840.6484375,112651.566015625,116876.53372395833,0,0.0,-0.026548736789976934,0.0,0.0,0.0,-0.0,-0.026548736789976934,1000000.0,858176.4799037154
2022-04-15,103916.2734375,111896.72890625,116552.93776041667,0,0.0,-0.018181814155611153,0.0,0.0,0.0,-0.0,-0.018181814155611153,1000000.0,842573.2746333895
2022-04-18,104878.4765625,111190.001953125,116269.37291666666,0,0.0,0.009259407532341113,0.0,0.0,0.0,0.0,0.009259407532341113,1000000.0,850375.0039590792
2022-04-19,108246.125,110675.651953125,116049.933984375,0,0.0,0.03211000529258379,0.0,0.0,0.0,0.0,0.03211000529258379,1000000.0,877680.5498368861
2022-04-20,108246.125,110161.301953125,115822.49661458333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,877680.5498368861
2022-04-21,108727.21875,109814.974609375,115635.07018229166,0,0.0,0.00444444316136039,0.0,0.0,0.0,0.0,0.00444444316136039,1000000.0,881581.3511544677
2022-04-22,106321.7578125,109468.346484375,115503.53138020834,0,0.0,-0.022123815592404283,0.0,0.0,0.0,-0.0,-0.022123815592404283,1000000.0,862077.4079118236
2022-04-25,103916.2734375,109001.444140625,115331.901171875,0,0.0,-0.022624573036519102,0.0,0.0,0.0,-0.0,-0.022624573036519102,1000000.0,842573.2746333895
2022-04-26,106802.84375,108582.8921875,115224.3765625,0,0.0,0.027777846693435526,0.0,0.0,0.0,0.0,0.027777846693435526,1000000.0,865978.1458841417
2022-04-27,104397.3828125,107981.525,115076.7609375,0,0.0,-0.02252244278373905,0.0,0.0,0.0,-0.0,-0.02252244278373905,1000000.0,846474.2026414976
2022-04-28,105359.5546875,107572.594140625,115017.16536458333,0,0.0,0.009216436744665213,0.0,0.0,0.0,0.0,0.009216436744665213,1000000.0,854275.678586134
2022-04-29,108246.125,107404.2109375,114893.7046875,0,0.0,0.027397328330227566,0.0,0.0,0.0,0.0,0.027397328330227566,1000000.0,877680.5498368862
2022-05-02,106321.7578125,107091.500390625,114682.18372395834,0,0.0,-0.017777700471956814,0.0,0.0,0.0,-0.0,-0.017777700471956814,1000000.0,862077.4079118237
2022-05-03,105840.6484375,106778.788671875,114454.646484375,0,0.0,-0.004525032174961252,0.0,0.0,0.0,-0.0,-0.004525032174961252,1000000.0,858176.4799037155
2022-05-04,105359.5546875,106610.40546875,114243.08528645833,0,0.0,-0.004545453538902788,0.0,0.0,0.0,-0.0,-0.004545453538902788,1000000.0,854275.6785861341
2022-05-06,103435.1796875,106321.749609375,113999.451171875,0,0.0,-0.0182648361195884,0.0,0.0,0.0,-0.0,-0.0182648361195884,1000000.0,838672.4733158082
2022-05-10,105840.6484375,106225.530078125,113795.908203125,0,0.0,0.02325580868392585,0.0,0.0,0.0,0.0,0.02325580868392585,1000000.0,858176.4799037154
2022-05-11,106321.7578125,106177.420703125,113496.40755208333,0,0.0,0.004545601166494162,0.0,0.0,0.0,0.0,0.004545601166494162,1000000.0,862077.4079118236
2022-05-12,104878.4765625,106081.20234375,113132.86106770833,0,0.0,-0.013574655646168332,0.0,0.0,0.0,-0.0,-0.013574655646168332,1000000.0,850375.0039590793
2022-05-13,108246.125,106057.14765625,112817.44388020833,0,0.0,0.03211000529258379,0.0,0.0,0.0,0.0,0.03211000529258379,1000000.0,877680.5498368862
2022-05-16,106321.7578125,106081.203125,112557.93372395834,0,0.0,-0.017777700471956814,0.0,0.0,0.0,-0.0,-0.017777700471956814,1000000.0,862077.4079118237
2022-05-17,108246.125,106297.695703125,112274.509375,0,0.0,0.01809946738177204,0.0,0.0,0.0,0.0,0.01809946738177204,1000000.0,877680.5498368863
2022-05-18,109208.296875,106514.18671875,111967.1296875,0,0.0,0.008888741975751957,0.0,0.0,0.0,0.0,0.008888741975751957,1000000.0,885482.0257815226
2022-05-19,106802.84375,106442.02265625,111643.65403645833,0,0.0,-0.022026285491415387,0.0,0.0,0.0,-0.0,-0.022026285491415387,1000000.0,865978.1458841419
2022-05-20,108246.125,106442.02265625,111344.23307291667,0,0.0,0.01351350955952424,0.0,0.0,0.0,0.0,0.01351350955952424,1000000.0,877680.5498368863
2022-05-23,108727.21875,106442.02265625,111052.83033854167,0,0.0,0.00444444316136039,0.0,0.0,0.0,0.0,0.00444444316136039,1000000.0,881581.3511544679
2022-05-24,104397.3828125,106345.80390625,110689.263671875,0,0.0,-0.03982292554963385,0.0,0.0,0.0,-0.0,-0.03982292554963385,1000000.0,846474.2026414978
2022-05-25,103916.2734375,106345.80390625,110461.64596354167,0,0.0,-0.004608442875086993,0.0,0.0,0.0,-0.0,-0.004608442875086993,1000000.0,842573.2746333897
2022-05-26,99105.359375,105960.9296875,110145.84817708333,0,0.0,-0.04629606031237743,0.0,0.0,0.0,-0.0,-0.04629606031237743,1000000.0,803565.451493365
2022-05-27,101991.90625,105840.655859375,109878.15950520833,0,0.0,0.029126042155578347,0.0,0.0,0.0,0.0,0.029126042155578347,1000000.0,826970.1327083271
2022-05-30,102954.1015625,105720.383203125,109594.514453125,0,0.0,0.00943403597282999,0.0,0.0,0.0,0.0,0.00943403597282999,1000000.0,834771.7986887534
2022-05-31,103916.2734375,105503.890625,109262.9203125,0,0.0,0.009345639079914703,0.0,0.0,0.0,0.0,0.009345639079914703,1000000.0,842573.2746333897
2022-06-02,102954.1015625,105335.5078125,108915.28997395834,0,0.0,-0.009259106809470952,0.0,0.0,0.0,-0.0,-0.009259106809470952,1000000.0,834771.7986887535
2022-06-03,102954.1015625,105191.18046875,108719.62473958333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,834771.7986887535
2022-06-07,100067.5234375,104926.57890625,108499.84479166666,0,0.0,-0.028037524306378958,0.0,0.0,0.0,-0.0,-0.028037524306378958,1000000.0,811366.8640927379
2022-06-08,101991.90625,104854.415234375,108312.137890625,0,0.0,0.019230842798881875,0.0,0.0,0.0,0.0,0.019230842798881875,1000000.0,826970.1327083271
2022-06-09,101510.828125,104637.92421875,108116.41302083334,0,0.0,-0.004716826488376347,0.0,0.0,0.0,-0.0,-0.004716826488376347,1000000.0,823069.4580812724
2022-06-10,99586.4375,104301.158203125,107920.60768229167,0,0.0,-0.018957491142031824,0.0,0.0,0.0,-0.0,-0.018957491142031824,1000000.0,807466.1261204198
2022-06-13,95256.6015625,103820.064453125,107652.63841145833,0,0.0,-0.04347816877674737,0.0,0.0,0.0,-0.0,-0.04347816877674737,1000000.0,772358.9776074497
2022-06-14,95352.8125,103175.398828125,107386.27265625,0,0.0,0.0010100185805692607,0.0,0.0,0.0,0.0,0.0010100185805692607,1000000.0,773139.0745257027
2022-06-15,94198.1640625,102569.219140625,107100.66276041667,0,0.0,-0.012109222656646823,0.0,0.0,0.0,-0.0,-0.012109222656646823,1000000.0,763776.961327717
2022-06-16,93717.09375,101842.767578125,106679.0640625,0,0.0,-0.005107003064102278,0.0,0.0,0.0,-0.0,-0.005107003064102278,1000000.0,759876.3500459257
2022-06-17,92754.90625,101020.098046875,106241.42890625,0,0.0,-0.010266937028230227,0.0,0.0,0.0,-0.0,-0.010266937028230227,1000000.0,752074.7474107627
2022-06-20,90926.734375,100226.292578125,105781.32239583334,0,0.0,-0.01970970538283523,0.0,0.0,0.0,-0.0,-0.01970970538283523,1000000.0,737251.5757134263
2022-06-21,91600.28125,99394.000390625,105332.44166666667,0,0.0,0.007407577976155544,0.0,0.0,0.0,0.0,0.007407577976155544,1000000.0,742712.8242485671
2022-06-22,88713.71875,98393.325390625,104883.44088541667,0,0.0,-0.0315125942912976,0.0,0.0,0.0,-0.0,-0.0315125942912976,1000000.0,719308.0163430782
2022-06-23,86789.3515625,97512.923828125,104442.35807291667,0,0.0,-0.02169187826431862,0.0,0.0,0.0,-0.0,-0.02169187826431862,1000000.0,703704.8744180157
2022-06-24,88136.390625,96723.9296875,104023.72591145833,0,0.0,0.015520787265358882,0.0,0.0,0.0,0.0,0.015520787265358882,1000000.0,714626.9280714538
2022-06-27,91407.84375,96339.05390625,103627.62526041667,0,0.0,0.03711807463184269,0.0,0.0,0.0,0.0,0.03711807463184269,1000000.0,741152.5037215345
2022-06-28,91696.5078125,95824.283984375,103215.48828125,0,0.0,0.003157979125834043,0.0,0.0,0.0,0.0,0.003157979125834043,1000000.0,743493.0478573467
2022-06-29,90731.2734375,95213.142578125,102835.37330729167,0,0.0,-0.010526402782685018,0.0,0.0,0.0,-0.0,-0.010526402782685018,1000000.0,735666.7405694742
2022-06-30,87835.59375,94409.10859375,102439.07005208333,0,0.0,-0.03191490186120538,0.0,0.0,0.0,-0.0,-0.03191490186120538,1000000.0,712188.0087416465
2022-07-01,84457.3125,93484.269140625,101970.42578125,0,0.0,-0.038461415307504576,0.0,0.0,0.0,-0.0,-0.038461415307504576,1000000.0,684796.2499604095
2022-07-04,86001.671875,92636.64765625,101535.53893229166,0,0.0,0.018285679821981038,0.0,0.0,0.0,0.0,0.018285679821981038,1000000.0,697318.2149304787
2022-07-05,89283.4453125,92097.44375,101211.47604166667,0,0.0,0.038159414415453785,0.0,0.0,0.0,0.0,0.038159414415453785,1000000.0,723927.4696734553
2022-07-06,88897.3359375,91442.715234375,100872.96002604166,0,0.0,-0.004324534897243049,0.0,0.0,0.0,-0.0,-0.004324534897243049,1000000.0,720796.8200677796
2022-07-07,90634.75,90898.911328125,100587.45520833334,0,0.0,0.019544050945705438,0.0,0.0,0.0,0.0,0.019544050945705438,1000000.0,734884.1098406869
2022-07-08,91503.4609375,90494.7625,100324.44713541666,0,0.0,0.009584744675745327,0.0,0.0,0.0,0.0,0.009584744675745327,1000000.0,741927.7863997722
2022-07-11,90441.703125,90254.017578125,100051.76145833333,0,0.0,-0.011603471624152206,0.0,0.0,0.0,-0.0,-0.011603471624152206,1000000.0,733318.8483831123
2022-07-12,90055.625,89989.158203125,99740.56822916666,0,0.0,-0.004268806442824236,0.0,0.0,0.0,-0.0,-0.004268806442824236,1000000.0,730188.4521584901
2022-07-13,90731.2734375,89815.813671875,99488.7453125,0,0.0,0.007502567857365916,0.0,0.0,0.0,0.0,0.007502567857365916,1000000.0,735666.7405694742
2022-07-14,90731.2734375,89666.52265625,99268.9953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,735666.7405694742
2022-07-15,95267.8359375,89792.169140625,99108.81796875,0,0.0,0.049999987084111686,0.0,0.0,0.0,0.0,0.049999987084111686,1000000.0,772450.0680961583
2022-07-18,97487.859375,90120.225390625,98929.51354166666,0,0.0,0.023302969104456617,0.0,0.0,0.0,0.0,0.023302969104456617,1000000.0,790450.4481677386
2022-07-19,96522.625,90366.342578125,98734.121875,0,0.0,-0.009901072617535922,0.0,0.0,0.0,-0.0,-0.009901072617535922,1000000.0,782624.140879866
2022-07-20,98453.09375,90853.311328125,98562.88645833333,0,0.0,0.020000168354310732,0.0,0.0,0.0,0.0,0.020000168354310732,1000000.0,798276.755455611
2022-07-21,98935.6796875,91460.627734375,98439.78515625,0,0.0,0.0049016838284983155,0.0,0.0,0.0,0.0,0.0049016838284983155,1000000.0,802189.6557184939
2022-07-22,96522.625,91879.939453125,98316.55768229166,0,0.0,-0.024390136047196753,0.0,0.0,0.0,-0.0,-0.024390136047196753,1000000.0,782624.1408798659
2022-07-25,96522.625,92135.678515625,98145.220703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,782624.1408798659
2022-07-26,97005.2265625,92401.114453125,98022.01809895833,0,0.0,0.004999880209432872,0.0,0.0,0.0,0.0,0.004999880209432872,1000000.0,786537.1678332755
2022-07-27,96522.625,92690.68203125,97874.7359375,0,0.0,-0.0049750057765090006,0.0,0.0,0.0,-0.0,-0.0049750057765090006,1000000.0,782624.140879866
2022-07-28,95943.5078125,93096.077734375,97669.69231770834,0,0.0,-0.005999807687575798,0.0,0.0,0.0,-0.0,-0.005999807687575798,1000000.0,777928.5465429325
2022-07-29,94495.640625,93597.994140625,97472.59036458333,0,0.0,-0.015090830224068208,0.0,0.0,0.0,-0.0,-0.015090830224068208,1000000.0,766188.958920597
2022-08-01,93723.484375,93984.084765625,97270.63763020834,0,0.0,-0.008171342560280181,0.0,0.0,0.0,-0.0,-0.008171342560280181,1000000.0,759928.1664713525
2022-08-02,93144.328125,94177.12890625,97067.05052083333,0,0.0,-0.0061794144110426386,0.0,0.0,0.0,-0.0,-0.0061794144110426386,1000000.0,755232.2554081022
2022-08-03,94109.5625,94437.740234375,96911.62356770833,0,0.0,0.010362782087006472,0.0,0.0,0.0,0.0,0.010362782087006472,1000000.0,763058.5626959747
2022-08-04,94109.5625,94611.480859375,96716.10546875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,763058.5626959747
2022-08-05,95074.78125,94790.046875,96528.655859375,0,0.0,0.010256330221490417,0.0,0.0,0.0,0.0,0.010256330221490417,1000000.0,770884.7432933204
2022-08-08,92951.296875,94915.5265625,96329.86953125,0,0.0,-0.02233488572975284,0.0,0.0,0.0,-0.0,-0.02233488572975284,1000000.0,753667.1206410544
2022-08-09,91793.03125,95002.396875,96055.65130208334,0,0.0,-0.0124609947783475,0.0,0.0,0.0,-0.0,-0.0124609947783475,1000000.0,744275.678586134
2022-08-10,88607.765625,94896.221484375,95760.41809895834,0,0.0,-0.03470051682164055,0.0,0.0,0.0,-0.0,-0.03470051682164055,1000000.0,718448.9278814179
2022-08-11,90055.625,94862.4390625,95457.24309895834,0,0.0,0.01634009575557438,0.0,0.0,0.0,0.0,0.01634009575557438,1000000.0,730188.4521584901
2022-08-12,90055.625,94601.828515625,95138.03190104167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,730188.4521584901
2022-08-16,93337.3828125,94394.3046875,94913.60755208334,0,0.0,0.03644145285205669,0.0,0.0,0.0,0.0,0.03644145285205669,1000000.0,756797.5802109399
2022-08-17,93723.484375,94254.34765625,94671.56354166666,0,0.0,0.004136622978551108,0.0,0.0,0.0,0.0,0.004136622978551108,1000000.0,759928.1664713523
2022-08-18,92372.1640625,93950.301171875,94398.979296875,0,0.0,-0.014418161269945884,0.0,0.0,0.0,-0.0,-0.014418161269945884,1000000.0,748971.399613594
2022-08-19,93047.8203125,93655.908203125,94209.819921875,0,0.0,0.007314500605862584,0.0,0.0,0.0,0.0,0.007314500605862584,1000000.0,754449.7513698414
2022-08-22,91889.5390625,93424.25390625,94009.37434895833,0,0.0,-0.012448236252175726,0.0,0.0,0.0,-0.0,-0.012448236252175726,1000000.0,745058.1826243944
2022-08-23,90345.171875,93115.38125,93863.37122395834,0,0.0,-0.01680677913129558,0.0,0.0,0.0,-0.0,-0.01680677913129558,1000000.0,732536.1543090617
2022-08-24,89959.109375,92763.075390625,93662.824609375,0,0.0,-0.004273194593443774,0.0,0.0,0.0,-0.0,-0.004273194593443774,1000000.0,729405.8847749662
2022-08-25,90827.78125,92478.333203125,93460.71927083333,0,0.0,0.009656296966868538,0.0,0.0,0.0,0.0,0.009656296966868538,1000000.0,736449.2446077347
2022-08-26,91793.03125,92270.809375,93258.665234375,0,0.0,0.010627255083366816,0.0,0.0,0.0,0.0,0.010627255083366816,1000000.0,744275.678586134
2022-08-29,89283.4453125,92010.199609375,93030.82096354167,0,0.0,-0.027339612858683138,0.0,0.0,0.0,-0.0,-0.027339612858683138,1000000.0,723927.4696734553
2022-08-30,89959.109375,91821.980859375,92814.23776041667,0,0.0,0.007567629812392562,0.0,0.0,0.0,0.0,0.007567629812392562,1000000.0,729405.884774966
2022-08-31,91889.5390625,91759.24140625,92677.93802083333,0,0.0,0.02145896842367434,0.0,0.0,0.0,0.0,0.02145896842367434,1000000.0,745058.1826243943
2022-09-01,89186.9140625,91513.108984375,92464.521484375,0,0.0,-0.02941167218350904,0.0,0.0,0.0,-0.0,-0.02941167218350904,1000000.0,723144.7755994046
2022-09-02,88511.265625,91233.194140625,92247.862109375,0,0.0,-0.007575645425140776,0.0,0.0,0.0,-0.0,-0.007575645425140776,1000000.0,717666.4871884205
2022-09-05,87932.1171875,90876.0609375,92053.6234375,0,0.0,-0.006543217221112951,0.0,0.0,0.0,-0.0,-0.006543217221112951,1000000.0,712970.6394704336
2022-09-06,88607.765625,90658.884375,91942.80950520834,0,0.0,0.007683750364605668,0.0,0.0,0.0,0.0,0.007683750364605668,1000000.0,718448.9278814177
2022-09-07,87256.4609375,90432.055859375,91807.8703125,0,0.0,-0.015250409238608986,0.0,0.0,0.0,-0.0,-0.015250409238608986,1000000.0,707492.2877141861
2022-09-08,87256.4609375,90364.490625,91692.17526041667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,707492.2877141861
2022-09-13,91503.4609375,90436.882421875,91655.28138020834,0,0.0,0.048672613516173246,0.0,0.0,0.0,0.0,0.048672613516173246,1000000.0,741927.7863997719
2022-09-14,89766.0546875,90422.40390625,91605.4671875,0,0.0,-0.018987328262771497,0.0,0.0,0.0,-0.0,-0.018987328262771497,1000000.0,727840.559972128
2022-09-15,88800.8046875,90195.575,91570.03502604166,0,0.0,-0.010752951139050282,0.0,0.0,0.0,-0.0,-0.010752951139050282,1000000.0,720014.1259937288
2022-09-16,88028.6484375,89910.833203125,91510.5078125,0,0.0,-0.00869537447005464,0.0,0.0,0.0,-0.0,-0.00869537447005464,1000000.0,713753.3335444841
2022-09-19,86870.359375,89635.74296875,91479.78515625,0,0.0,-0.013158092087740991,0.0,0.0,0.0,-0.0,-0.013158092087740991,1000000.0,704361.7014537737
2022-09-20,84939.9140625,89230.34765625,91448.96119791667,0,0.0,-0.022222140283392866,0.0,0.0,0.0,-0.0,-0.022222140283392866,1000000.0,688709.2769138186
2022-09-21,84939.9140625,88882.86640625,91395.68658854166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,688709.2769138186
