Date,Open,High,Low,Close,Volume,code,name,prev_close,ret_close_to_close,momentum_5d_prev,vol_20d_prev,dollar_volume_prev,overnight_gap,intraday_ret,rank_score,rank,trade_return,notional_krw
2024-08-14,8736.477098139632,8964.299063283863,8369.980893342392,8885.056640625,85305,000230,일동홀딩스,8736.4775390625,0.01700675139358787,0.20491809902571112,0.04590244805201859,758798020.1777344,-5.046918116757837e-08,0.017006802721088343,4.4642085056877425,9.0,0.013906802721088343,100000.0
2024-12-27,8548.276544951503,9102.973516582191,7924.242451866978,8488.8447265625,1097908,000230,일동홀딩스,8231.306640625,0.03128763113579569,0.19054441240509146,0.0607201015358962,7247574952.697266,0.038507847923210825,-0.006952491309385911,3.138077960763066,8.0,-0.010052491309385911,100000.0
2024-12-30,9112.878603923526,9281.268752039505,7924.242264281327,8062.91650390625,516876,000230,일동홀딩스,8488.8447265625,-0.05017505165614289,0.31846148245783,0.06081788936726009,9319970536.050781,0.07351222662942081,-0.11521739130434783,5.23631263384925,2.0,-0.11831739130434783,100000.0
2025-01-02,8419.507424228163,8419.507424228163,7379.450624764683,7399.26123046875,252772,000230,일동홀딩스,8062.91650390625,-0.08230958030087232,0.2620154871688345,0.06189692335353175,4167528030.873047,0.044226046511725015,-0.12117647058823533,4.233093875640658,3.0,-0.12427647058823534,100000.0
2025-07-08,9142.59522825193,9251.553567916904,8478.939886656179,8657.2353515625,860150,000230,일동홀딩스,9449.6591796875,-0.08385739771740697,0.37463978828465416,0.06956657783441555,21327663426.393555,-0.03249471177707852,-0.05308775731310933,5.385341638859726,6.0,-0.05618775731310933,100000.0
2025-09-30,12866.989227764423,13015.568780048077,11143.466421274039,11589.205078125,3741632,000230,일동홀딩스,11935.890625,-0.029045637042690364,0.2778366854234837,0.07329836894375728,51551708403.90625,0.07800830553978222,-0.09930715935334877,3.790489330487983,9.0,-0.10240715935334878,100000.0
2025-10-01,11460.435732286865,11708.068310771889,10420.378902649769,10747.25390625,1315134,000230,일동홀딩스,11589.205078125,-0.0726496050591261,0.25401938638215027,0.07318151512891109,43362540574.875,-0.011111145671344747,-0.06222990492653402,3.471086734603522,8.0,-0.06532990492653402,100000.0
2025-11-06,11678.352506365096,14857.954842703683,10994.886583600726,13312.7275390625,6509043,000230,일동홀딩스,11648.63671875,0.14285713088072605,0.35953764656979637,0.07655417853881527,47043345550.5,0.002551009902065582,0.13994910941475824,4.696512371137259,8.0,0.13684910941475825,100000.0
2025-11-07,13312.72756887565,14085.34122242647,12748.125283588513,13302.822265625,1407874,000230,일동홀딩스,13312.7275390625,-0.0007440453812666004,0.5980974384337976,0.08105004859910805,86653115999.04199,2.2394472942721677e-09,-0.0007440476190475609,7.379359405348704,1.0,-0.003844047619047561,100000.0
2025-11-10,13164.147759509478,13213.674274782275,11945.795483798669,12084.4697265625,664651,000230,일동홀딩스,13302.822265625,-0.09158601947278278,0.5855961957117017,0.0803701395394436,18728697594.39453,-0.010424442524039512,-0.08201655379984962,7.286240873381914,2.0,-0.08511655379984963,100000.0
2025-11-12,13183.958810934157,15105.587668425687,13144.337597377631,13887.2353515625,2619793,000230,일동홀딩스,13183.9580078125,0.05334341503008844,0.4707181034840566,0.0834704651112711,59542340399.859375,6.091658177886927e-08,0.053343350864011985,5.639337253680824,6.0,0.050243350864011986,100000.0
2025-12-12,15650.378876601042,16938.068277840368,14867.85993277099,15660.2841796875,1478261,000230,일동홀딩스,15650.37890625,0.0006329094967498783,0.23148869620704882,0.04998264280037896,88163076037.65234,-1.894456258533239e-09,0.0006329113924050667,4.631381680467959,10.0,-0.0024670886075949332,100000.0
2025-12-15,15660.28424897065,15699.905461491766,14313.163023252746,14659.8486328125,400860,000230,일동홀딩스,15660.2841796875,-0.06388361382181273,0.2719227410805718,0.048999435380164665,23149987351.749023,4.42413106149786e-09,-0.06388361796331443,5.549507641686993,7.0,-0.06698361796331444,100000.0
2022-08-25,7138.09228515625,7338.2255859375,7071.380859375,7171.44775390625,287884,000300,DH오토넥스,7171.44775390625,0.0,0.11398967071027744,0.026472129982597084,2397730527.8320312,-0.004651148539962735,0.004672882812031265,4.306025649814157,6.0,0.001572882812031265,100000.0
2023-02-24,5930.62060546875,5937.29150390625,5743.8291015625,5797.1982421875,583,000300,DH오토넥스,5930.62060546875,-0.02249720090983709,0.10986268158531876,0.02767011261764875,1485745004.7026367,0.0,-0.02249720090983709,3.97044576953566,6.0,-0.025597200909837088,100000.0
2023-06-13,7505.00341796875,7965.31005859375,7231.48779296875,7585.056640625,1755650,000300,DH오토넥스,7464.9765625,0.01608579439193658,0.24333336559262997,0.040382748114251334,5595261207.7734375,0.00536195326718425,0.010666647061690071,6.025676234420412,5.0,0.007566647061690071,100000.0
2023-06-14,7551.701171875,7551.701171875,7051.36767578125,7138.09228515625,613402,000300,DH오토넥스,7585.056640625,-0.058926963455334325,0.2577433758186787,0.03982357548556389,13316704691.113281,-0.00439752401733573,-0.05477029311741899,6.4721304572993725,5.0,-0.05787029311741899,100000.0
2022-02-28,4064.745361328125,4064.745361328125,4064.745361328125,4064.745361328125,0,000370,한화손해보험,4064.745361328125,0.0,0.09974094402220346,0.02582140332439806,19553591697.26587,0.0,0.0,3.8627236006170316,8.0,-0.0031,100000.0
2022-07-04,4203.588318452381,4203.588318452381,3992.9301339285716,4021.65625,190164,000370,한화손해보험,4107.83447265625,-0.020978991054750207,0.1334213627120271,0.026284125677168823,2625772981.101074,0.023310054588011164,-0.0432801822323462,5.076119493216427,4.0,-0.0463801822323462,100000.0
2022-07-19,4509.9998636144055,4543.513663025553,4409.458465380963,4490.84912109375,527594,000370,한화손해보험,4510.0,-0.0042463146133592256,0.148780485378063,0.0373081028191854,6274393180.0,-3.024070827084557e-08,-0.00424628450106157,3.987886655591444,4.0,-0.0073462845010615705,100000.0
2022-07-21,4510.000007173072,4620.11678017199,4510.000007173072,4562.66455078125,331715,000370,한화손해보험,4562.66455078125,0.0,0.16219512134451564,0.03573645538257376,2018198848.0825195,-0.011542497376705096,0.011677282377919207,4.538646029891571,8.0,0.008577282377919207,100000.0
2022-12-26,4294.5540547273595,4438.184625119579,4174.861912733843,4222.73876953125,377423,000370,한화손해보험,4337.6435546875,-0.026490140028236686,0.10893518245450773,0.020083825841318168,2980568392.1679688,-0.009933849892662439,-0.01672240802675584,5.424025447900316,4.0,-0.01982240802675584,100000.0
2023-02-28,4806.83668521149,4816.412057094381,4715.870652324022,4739.80908203125,596537,000370,한화손해보험,4806.83642578125,-0.013944169889056779,0.20963849944091528,0.031023294829534462,8952713615.671875,5.397109803517708e-08,-0.013944223107569598,6.757454377197147,2.0,-0.017044223107569596,100000.0
2023-03-02,4725.445752549803,4806.836408875382,4596.1782395621185,4701.50732421875,616336,000370,한화손해보험,4739.80908203125,-0.008080865104399093,0.17857141122671782,0.031312762907743076,2827471490.367676,-0.003030360344238092,-0.005065856129685908,5.702831518024887,5.0,-0.008165856129685909,100000.0
2023-03-03,4663.206127410239,4739.809102809176,4471.698688912898,4500.4248046875,669646,000370,한화손해보험,4701.50732421875,-0.042769798208208476,0.17604783295547288,0.03134078513234368,2897708218.1796875,-0.00814657814339903,-0.0349075975359342,5.617211955988671,5.0,-0.0380075975359342,100000.0
2023-08-09,3973.7792016006097,3973.7792016006097,3858.874742759146,3925.90234375,173998,000370,한화손해보험,3954.62841796875,-0.007263912353491109,0.08684204611216884,0.021511854866597797,1335276330.6987305,0.004842625300734538,-0.012048192771084265,4.036939011103663,6.0,-0.015148192771084265,100000.0
2023-09-15,4203.588208473625,4275.403496773289,4146.135977833895,4265.828125,796258,000370,한화손해보험,4174.8623046875,0.021788939053238865,0.07389171038005005,0.01305310534918088,1068560181.7470703,0.0068806829278829085,0.014806378132118603,5.660852985047498,4.0,0.011706378132118602,100000.0
2023-09-18,4261.04043301669,4332.855721213601,4189.22514481978,4213.16357421875,713375,000370,한화손해보험,4265.828125,-0.012345680425474237,0.07220218688885338,0.013457847315194667,3396699771.15625,-0.0011223358848546638,-0.011235955056179803,5.3650621230732085,9.0,-0.014335955056179803,100000.0
2024-02-02,4787.685767152256,5199.426743127349,4586.602964931861,5094.09765625,11917018,000370,한화손해보험,4902.59033203125,0.0390624774351489,0.2896725353449159,0.04180151500044263,156807503493.46436,-0.023437521207566814,0.06400000000000006,6.929713799651725,9.0,0.06090000000000006,100000.0
2024-02-05,5180.276274268307,5285.605366721082,4950.467345280434,5132.3994140625,4244855,000370,한화손해보험,5094.09765625,0.0075188503238659,0.3434343291264166,0.04184869621737737,60706453463.28906,0.016917347061961685,-0.009242144177449174,8.206571773287598,4.0,-0.012342144177449174,100000.0
2024-02-06,5055.796403894472,5170.700867619346,4763.74755859375,4763.74755859375,2795694,000370,한화손해보험,5132.3994140625,-0.0718283644212615,0.32345680442431757,0.041581732288815614,21786291314.780273,-0.01492537972748964,-0.05776515151515149,7.77881984756366,2.0,-0.06086515151515149,100000.0
2024-04-22,4420.0,4700.0,4420.0,4665.0,934336,000370,한화손해보험,4415.0,0.05662514156285381,0.06771463119709797,0.018997561731794937,2356515080.0,0.0011325028312569874,0.05542986425339369,3.564385374980441,7.0,0.05232986425339369,100000.0
2024-04-23,4670.0,4870.0,4605.0,4795.0,1814141,000370,한화손해보험,4665.0,0.02786709539121124,0.09378663540445475,0.02311470240228233,4358677440.0,0.001071811361200492,0.02676659528907921,4.057445074230951,6.0,0.02366659528907921,100000.0
2024-04-24,4790.0,4890.0,4725.0,4855.0,872462,000370,한화손해보험,4795.0,0.012513034410844615,0.13625592417061605,0.023872675482349896,8698806095.0,-0.0010427528675703845,0.013569937369519725,5.707610119835792,4.0,0.010469937369519724,100000.0
2024-04-25,4860.0,4940.0,4850.0,4915.0,628833,000370,한화손해보험,4855.0,0.012358393408856916,0.15595238095238084,0.023911160111207728,4235803010.0,0.001029866117404632,0.011316872427983515,6.522158700249858,5.0,0.008216872427983515,100000.0
2024-04-26,4915.0,5030.0,4840.0,4995.0,800954,000370,한화손해보험,4915.0,0.016276703967446515,0.1208665906499431,0.023523305613580705,3090714195.0,0.0,0.016276703967446515,5.138163514746975,3.0,0.013176703967446515,100000.0
2024-04-29,5000.0,5040.0,4885.0,5040.0,511051,000370,한화손해보험,4995.0,0.009009009009008917,0.13137032842582097,0.023660787266436147,4000765230.0,0.0010010010010010895,0.008000000000000007,5.55223826436982,4.0,0.004900000000000007,100000.0
2024-06-25,4970.0,4990.0,4890.0,4940.0,294560,000370,한화손해보험,4940.0,0.0,0.07742639040348953,0.018706904295978755,1277350620.0,0.006072874493927127,-0.006036217303822977,4.138920538559293,8.0,-0.009136217303822977,100000.0
2024-08-02,5660.0,5800.0,5370.0,5510.0,622525,000370,한화손해보험,5740.0,-0.04006968641114983,0.15261044176706817,0.025540597315078573,4035059280.0,-0.013937282229965153,-0.026501766784452263,5.975210363501191,7.0,-0.02960176678445226,100000.0
2025-06-17,5900.0,5900.0,5550.0,5780.0,876894,000370,한화손해보험,5690.0,0.01581722319859402,0.17440660474716196,0.03557267519622625,2957673380.0,0.03690685413005279,-0.02033898305084747,4.9028250977779715,10.0,-0.02343898305084747,100000.0
2025-06-18,5810.0,5890.0,5640.0,5700.0,522092,000370,한화손해보험,5780.0,-0.01384083044982698,0.2041666666666666,0.03523316887303376,5068447320.0,0.00519031141868509,-0.018932874354561147,5.794729035086273,5.0,-0.022032874354561145,100000.0
2025-07-11,7690.0,7900.0,7220.0,7510.0,2779394,000370,한화손해보험,7080.0,0.06073446327683607,0.24428822495606317,0.04178662209926061,34052392800.0,0.08615819209039555,-0.023407022106632036,5.846086921689364,8.0,-0.026507022106632035,100000.0
2025-07-14,7590.0,8150.0,7560.0,7980.0,2740642,000370,한화손해보험,7510.0,0.062583222370173,0.3704379562043796,0.04253867831353715,20873248940.0,0.010652463382157196,0.05138339920948609,8.708262007437465,1.0,0.04828339920948609,100000.0
2025-07-15,7980.0,8030.0,7600.0,7690.0,1194737,000370,한화손해보험,7980.0,-0.036340852130325785,0.44565217391304346,0.0436519034390764,21870323160.0,0.0,-0.036340852130325785,10.209226604173775,1.0,-0.03944085213032578,100000.0
2025-07-16,7850.0,8000.0,7600.0,7640.0,1083224,000370,한화손해보험,7690.0,-0.006501950585175553,0.3100511073253833,0.045309666821807544,9187527530.0,0.02080624187256186,-0.026751592356687892,6.842935052794423,5.0,-0.02985159235668789,100000.0
2025-07-17,7680.0,7700.0,7200.0,7370.0,1055420,000370,한화손해보험,7640.0,-0.035340314136125706,0.2524590163934426,0.04509047156179826,8275831360.0,0.005235602094240788,-0.04036458333333337,5.598943804511727,8.0,-0.04346458333333337,100000.0
2022-03-21,13089.5205078125,13089.5205078125,13089.5205078125,13089.5205078125,0,000490,대동,13089.5205078125,0.0,0.16309020323949963,0.033949325782730085,33492038317.655273,0.0,0.0,4.803930548820004,8.0,-0.0031,100000.0
2022-03-23,14924.949480037625,15166.453516931437,14103.835754598662,14441.94140625,1843976,000490,대동,14973.251953125,-0.03548397826593119,0.26530611234401746,0.04287540840958365,35380910943.36914,-0.00322591733837041,-0.032362459546925515,6.187838721198406,2.0,-0.035462459546925514,100000.0
2022-05-04,17291.688086524024,17388.289695945947,15987.566359328077,16084.16796875,2430845,000490,대동,17533.1953125,-0.08264479565324523,0.24315065505358202,0.050062622590691455,173984193934.52344,-0.01377428481640186,-0.06983240223463683,4.856930030245619,3.0,-0.07293240223463683,100000.0
2022-11-28,12075.204031808036,12365.00892857143,11978.602399553572,12171.8056640625,1211626,000490,대동,12171.8056640625,0.0,0.217391469967551,0.04454142586225109,77888199955.31543,-0.007936507936507908,0.008000000000000007,4.880658078613296,7.0,0.004900000000000007,100000.0
2022-11-29,12123.504744944854,12509.911270680148,11833.699850643383,12316.7080078125,1361318,000490,대동,12171.8056640625,0.01190475330852725,0.21153862977544224,0.03774278637874534,14747676209.52539,-0.0039682624296455415,0.015936254980079667,5.604743318436318,5.0,0.012836254980079667,100000.0
2022-11-30,12558.212193080357,13137.821986607143,12075.204031808036,12171.8056640625,1582308,000490,대동,12316.7080078125,-0.011764697487192888,0.2561576560744123,0.03774644403947014,16766956311.779297,0.01960785179892799,-0.03076923076923077,6.7862725242822135,2.0,-0.03386923076923077,100000.0
2022-12-01,12461.609314903846,12799.714993990385,12171.804447115384,12558.2109375,1321759,000490,대동,12171.8056640625,0.031745928591217165,0.1886793100623363,0.0372322054086289,19259545476.691406,0.023809421448207635,0.007751937984496138,5.067637224052491,3.0,0.0046519379844961375,100000.0
2022-12-02,12654.813042091837,12751.414668367346,11737.097592474489,11833.69921875,821343,000490,대동,12558.2109375,-0.05769227180175318,0.176470566709241,0.03760407055106502,16598928330.539062,0.007692346073227219,-0.06488549618320616,4.692858090179362,6.0,-0.06798549618320616,100000.0
2023-09-05,14636.315102348115,16973.451246435638,14607.10090054702,15688.0263671875,23123040,000490,대동,13613.818359375,0.15236048792909895,0.3665689258799907,0.07033238392657042,261814052481.5918,0.07510727086122637,0.0718562874251496,5.211950817175514,10.0,0.0687562874251496,100000.0
