w_mom,w_lv,w_rsi,w_vol,tr_sharpe,tr_cumret,tr_mdd,te_sharpe,te_cumret,te_mdd
0.1,0.05,0.25,0.6000000000000001,0.4296925,0.26597357,-0.41791138,2.6363251,3.0991106,-0.21842873
0.1,0.05,0.30000000000000004,0.55,0.13507846,-0.004415691,-0.41258848,2.5247977,2.7471156,-0.1905003
0.1,0.05,0.35000000000000003,0.5,0.4552369,0.2881471,-0.3372409,2.22946,2.119689,-0.23250464
0.1,0.05,0.4,0.45,0.4244901,0.25532603,-0.307731,2.1537461,2.0933871,-0.23430432
0.1,0.05,0.45,0.4,0.17689833,0.030333638,-0.33417794,2.1081326,1.9646811,-0.22539727
0.1,0.05,0.5,0.35000000000000003,0.1298393,-0.005684793,-0.3676605,2.0114653,1.7698712,-0.22400817
0.1,0.05,0.55,0.30000000000000004,0.034447286,-0.070131004,-0.35991037,2.4017227,2.512239,-0.18667468
0.1,0.05,0.6000000000000001,0.25,-0.13964824,-0.18205261,-0.3344344,2.2106705,1.9066713,-0.20700283
0.1,0.05,0.65,0.2,0.08536154,-0.030708909,-0.33063623,2.0191853,1.5527744,-0.2221877
0.1,0.05,0.7000000000000001,0.15000000000000002,-0.023035731,-0.102485,-0.31750762,1.9487305,1.3095655,-0.19107573
0.1,0.05,0.75,0.1,0.12892202,0.001142025,-0.37531507,1.9362285,1.2136827,-0.20838587
0.1,0.05,0.8,0.05,-0.16520177,-0.18069917,-0.34900382,1.6685716,0.9550506,-0.19847238
0.1,0.05,0.8500000000000001,0.0,0.16948375,0.03344202,-0.29843113,1.7386879,1.0520687,-0.17718136
0.1,0.1,0.0,0.8,0.46339595,0.3006097,-0.3102567,2.6543465,3.6173072,-0.23316702
0.1,0.1,0.05,0.75,-0.17970474,-0.20131409,-0.4635812,2.75565,3.4488635,-0.20167422
0.1,0.1,0.1,0.7000000000000001,0.32320863,0.15109622,-0.40459922,3.0395176,4.092537,-0.18186381
0.1,0.1,0.15000000000000002,0.65,1.0203086,0.964144,-0.34711218,2.6365345,3.2462597,-0.12477513
0.1,0.1,0.2,0.6000000000000001,0.87069654,0.73377204,-0.3318066,2.458497,2.4968348,-0.17479874
0.1,0.1,0.25,0.55,0.8945699,0.7698338,-0.30377775,1.9355559,1.4531617,-0.18116483
0.1,0.1,0.30000000000000004,0.5,0.34866568,0.17190123,-0.37224397,2.5088222,2.3669822,-0.15339886
0.1,0.1,0.35000000000000003,0.45,0.08695041,-0.023910284,-0.34342656,2.2185435,1.9422371,-0.18688527
0.1,0.1,0.4,0.4,-0.15919018,-0.17148739,-0.47468078,2.336834,2.095916,-0.19146118
0.1,0.1,0.45,0.35000000000000003,0.23055707,0.07813656,-0.39155883,2.111887,1.5428715,-0.21204557
0.1,0.1,0.5,0.30000000000000004,-0.039890677,-0.101548016,-0.40120712,2.0632741,1.4726908,-0.201236
0.1,0.1,0.55,0.25,0.027832191,-0.0575853,-0.35909364,1.9380163,1.2728705,-0.20111772
0.1,0.1,0.6000000000000001,0.2,-0.13515233,-0.14950478,-0.32500356,1.7129647,0.97460663,-0.20373923
0.1,0.1,0.65,0.15000000000000002,0.020794762,-0.05801344,-0.28059968,1.448125,0.7286469,-0.19838434
0.1,0.1,0.7000000000000001,0.1,-0.12650251,-0.1442889,-0.3063666,1.6828003,0.84561026,-0.12963025
0.1,0.1,0.75,0.05,-0.26499534,-0.20392185,-0.3980403,1.5710303,0.7546226,-0.17372343
0.1,0.1,0.8,0.0,0.27767593,0.10849726,-0.30973643,1.5184534,0.7296815,-0.19605348
0.1,0.15000000000000002,0.0,0.75,-0.40599158,-0.28422785,-0.35890505,2.3840847,2.487543,-0.1854448
0.1,0.15000000000000002,0.05,0.7000000000000001,-0.553133,-0.34645778,-0.51214385,2.3131213,2.0776613,-0.1657201
0.1,0.15000000000000002,0.1,0.65,-0.0038870012,-0.06619161,-0.38800547,1.7859473,1.2490902,-0.19628443
0.1,0.15000000000000002,0.15000000000000002,0.6000000000000001,0.011065388,-0.056680083,-0.43255964,2.3163345,2.0396793,-0.13882867
0.1,0.15000000000000002,0.2,0.55,0.12851882,0.012662768,-0.38959447,2.342698,1.8663473,-0.15286963
0.1,0.15000000000000002,0.25,0.5,0.09519899,-0.009863019,-0.3801952,2.4029279,1.8815663,-0.1609686
0.1,0.15000000000000002,0.30000000000000004,0.45,-0.3443398,-0.24329674,-0.44019422,1.6292223,1.009167,-0.16702846
0.1,0.15000000000000002,0.35000000000000003,0.4,-0.28227857,-0.2119993,-0.4311277,1.9726228,1.3087785,-0.14341496
0.1,0.15000000000000002,0.4,0.35000000000000003,-0.087762155,-0.11436552,-0.3779604,1.8987597,1.1530652,-0.17362316
0.1,0.15000000000000002,0.45,0.30000000000000004,-0.26437187,-0.19981837,-0.38022077,1.482021,0.751488,-0.14384116
0.1,0.15000000000000002,0.5,0.25,-0.170511,-0.15016931,-0.39573175,1.4101223,0.66922677,-0.17614628
0.1,0.15000000000000002,0.55,0.2,0.055850334,-0.029555619,-0.33705273,1.4311694,0.66549027,-0.15830368
0.1,0.15000000000000002,0.6000000000000001,0.15000000000000002,0.029190887,-0.0443303,-0.35234421,1.2539834,0.5359274,-0.18846335
0.1,0.15000000000000002,0.65,0.1,0.20628059,0.062004328,-0.29259664,1.057689,0.4201486,-0.15969655
0.1,0.15000000000000002,0.7000000000000001,0.05,0.08890093,-0.0064014792,-0.37513787,0.94672906,0.35150206,-0.15146783
0.1,0.15000000000000002,0.75,0.0,0.12059843,0.012738705,-0.35590726,1.3590062,0.5858234,-0.1903453
0.1,0.2,0.0,0.7000000000000001,-0.52129227,-0.31766093,-0.36190534,2.1314194,1.7392776,-0.20577563
0.1,0.2,0.05,0.65,-0.3239488,-0.22619408,-0.37900078,2.4891882,2.0845861,-0.12985414
0.1,0.2,0.1,0.6000000000000001,-0.25820255,-0.17309463,-0.41016766,1.5309132,0.8499919,-0.18321152
0.1,0.2,0.15000000000000002,0.55,-0.14155297,-0.124702215,-0.44804558,1.6783583,1.1146145,-0.13648368
0.1,0.2,0.2,0.5,-0.105743244,-0.112434626,-0.41882607,2.3286934,1.7403593,-0.12783387
0.1,0.2,0.25,0.45,-0.32644972,-0.2142613,-0.44095308,2.2584295,1.5361812,-0.15632182
0.1,0.2,0.30000000000000004,0.4,-0.53033036,-0.29931778,-0.45101053,1.6898612,0.98347306,-0.15304853
0.1,0.2,0.35000000000000003,0.35000000000000003,-0.22850052,-0.16909939,-0.39992782,1.6127234,0.84896374,-0.14967656
0.1,0.2,0.4,0.30000000000000004,-0.1331988,-0.12188977,-0.37972692,1.3416604,0.60878456,-0.14703667
0.1,0.2,0.45,0.25,-0.051132105,-0.08129549,-0.33450451,1.0353454,0.42044616,-0.20599371
0.1,0.2,0.5,0.2,0.24625412,0.08631754,-0.2858634,1.0799739,0.43836164,-0.21002907
0.1,0.2,0.55,0.15000000000000002,0.10939741,0.0048033,-0.290229,0.70848674,0.24483025,-0.23327273
0.1,0.2,0.6000000000000001,0.1,-0.099473916,-0.10784763,-0.38090542,0.8168059,0.2891364,-0.1857665
0.1,0.2,0.65,0.05,0.04650743,-0.026625037,-0.35417825,1.0609128,0.39311898,-0.14508826
0.1,0.2,0.7000000000000001,0.0,0.3018065,0.11753762,-0.32182667,1.1443086,0.44684172,-0.15118048
0.1,0.25,0.0,0.65,-0.3810098,-0.25205112,-0.31276113,1.949641,1.3625844,-0.20285635
0.1,0.25,0.05,0.6000000000000001,-0.08481587,-0.09684503,-0.28606477,1.983022,1.3427694,-0.15958656
0.1,0.25,0.1,0.55,-0.22238237,-0.15609133,-0.42831063,1.578742,0.86058295,-0.15538816
0.1,0.25,0.15000000000000002,0.5,-0.15236023,-0.124043405,-0.4684439,1.8649943,1.0715272,-0.13211623
0.1,0.25,0.2,0.45,-0.20125654,-0.15009093,-0.42191046,1.9626213,1.1889734,-0.1551269
0.1,0.25,0.25,0.4,0.012965153,-0.04340124,-0.3410914,1.8711426,1.1058471,-0.117992215
0.1,0.25,0.30000000000000004,0.35000000000000003,0.038548607,-0.029230058,-0.35242543,1.902866,1.0258651,-0.10867423
0.1,0.25,0.35000000000000003,0.30000000000000004,-0.2225603,-0.15493703,-0.41142333,1.4771256,0.6890961,-0.13194512
0.1,0.25,0.4,0.25,0.09462893,-0.0008843541,-0.33200803,0.89276546,0.33687985,-0.17890732
0.1,0.25,0.45,0.2,0.02218995,-0.038107634,-0.31579286,0.78260344,0.27728856,-0.20974138
0.1,0.25,0.5,0.15000000000000002,0.016747752,-0.041318536,-0.33337507,0.31500125,0.071997166,-0.22450826
0.1,0.25,0.55,0.1,-0.14344555,-0.119927764,-0.40485817,0.40850392,0.1079067,-0.17498438
0.1,0.25,0.6000000000000001,0.05,0.14813979,0.029439569,-0.3749406,0.81591403,0.2677362,-0.13914686
0.1,0.25,0.65,0.0,0.1014004,0.005011916,-0.3945396,1.3646396,0.5423955,-0.13862398
0.1,0.30000000000000004,0.0,0.6000000000000001,-0.21106768,-0.16420484,-0.23637016,1.831538,1.1843727,-0.2170301
0.1,0.30000000000000004,0.05,0.55,0.03419813,-0.03138578,-0.28242633,1.8260752,1.1141083,-0.16339454
0.1,0.30000000000000004,0.1,0.5,-0.13789086,-0.1137563,-0.45338356,1.3953644,0.6703018,-0.1681537
0.1,0.30000000000000004,0.15000000000000002,0.45,0.026372181,-0.030995607,-0.4268025,1.8060514,0.9801763,-0.14980079
0.1,0.30000000000000004,0.2,0.4,0.1441877,0.027351975,-0.3917217,1.6263949,0.8038688,-0.13742629
0.1,0.30000000000000004,0.25,0.35000000000000003,0.10009263,0.0041280985,-0.39075875,1.7201475,0.8553252,-0.11352878
0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.087304756,-0.08967346,-0.4320954,1.4389827,0.6351994,-0.12230952
0.1,0.30000000000000004,0.35000000000000003,0.25,-0.174292,-0.12788403,-0.41048196,0.7284488,0.24585235,-0.17685568
0.1,0.30000000000000004,0.4,0.2,0.038582068,-0.026443541,-0.3805636,0.4428963,0.12227094,-0.20211017
0.1,0.30000000000000004,0.45,0.15000000000000002,0.095578544,0.0017369986,-0.37523916,0.6531774,0.20933974,-0.16299453
0.1,0.30000000000000004,0.5,0.1,-0.18868814,-0.13401002,-0.4018195,0.40917078,0.107555985,-0.20444119
0.1,0.30000000000000004,0.55,0.05,0.19592282,0.05553305,-0.3684672,0.98875254,0.34832525,-0.13564721
0.1,0.30000000000000004,0.6000000000000001,0.0,-0.06784254,-0.070035815,-0.36662513,1.4661217,0.5828283,-0.13862404
0.1,0.35000000000000003,0.0,0.55,0.08806691,-0.0058223605,-0.17675515,1.9340719,1.2119477,-0.22476545
0.1,0.35000000000000003,0.05,0.5,-0.35294887,-0.20509398,-0.30921793,1.4676375,0.7352313,-0.16829208
0.1,0.35000000000000003,0.1,0.45,0.026884096,-0.030919075,-0.42380324,1.43125,0.677143,-0.1646231
0.1,0.35000000000000003,0.15000000000000002,0.4,-0.11792608,-0.09466469,-0.41434273,1.6567204,0.8287041,-0.1494044
0.1,0.35000000000000003,0.2,0.35000000000000003,0.087260626,0.000400424,-0.35914457,1.6448625,0.7567024,-0.136981
0.1,0.35000000000000003,0.25,0.30000000000000004,0.041363034,-0.023142695,-0.38222435,1.5144669,0.6578469,-0.13350356
0.1,0.35000000000000003,0.30000000000000004,0.25,-0.027926419,-0.056856453,-0.3853581,1.3640522,0.5678003,-0.14833266
0.1,0.35000000000000003,0.35000000000000003,0.2,0.13474199,0.023162365,-0.34623745,0.3586161,0.0883342,-0.21425161
0.1,0.35000000000000003,0.4,0.15000000000000002,0.09002799,0.00024104118,-0.3741002,0.6126039,0.18681586,-0.17507775
0.1,0.35000000000000003,0.45,0.1,-0.27177444,-0.1673752,-0.37527853,0.49259725,0.137681,-0.18681301
0.1,0.35000000000000003,0.5,0.05,-0.31984323,-0.17356867,-0.39269918,1.0900409,0.3861375,-0.12651414
0.1,0.35000000000000003,0.55,0.0,-0.06456992,-0.0679118,-0.37775195,1.2585645,0.47697783,-0.122759864
0.1,0.4,0.0,0.5,-0.2069263,-0.14855093,-0.28105816,1.7606435,1.004184,-0.20221613
0.1,0.4,0.05,0.45,-0.5292845,-0.26806563,-0.35982704,1.1324342,0.49732637,-0.18747717
0.1,0.4,0.1,0.4,0.014115762,-0.035010517,-0.3969384,1.4897873,0.683864,-0.15489884
0.1,0.4,0.15000000000000002,0.35000000000000003,0.060700733,-0.01152128,-0.35926047,1.8124539,0.8419968,-0.13911843
0.1,0.4,0.2,0.30000000000000004,0.097076714,0.0057148933,-0.36559746,1.5490876,0.6777309,-0.13632044
0.1,0.4,0.25,0.25,0.050700948,-0.017917812,-0.36523864,1.2842911,0.515584,-0.1629783
0.1,0.4,0.30000000000000004,0.2,0.16991393,0.041683674,-0.34127122,0.33788872,0.07941258,-0.21839547
0.1,0.4,0.35000000000000003,0.15000000000000002,-0.107898384,-0.091421545,-0.39035195,0.5676875,0.16765463,-0.17305811
0.1,0.4,0.4,0.1,-0.42710146,-0.20820159,-0.39176705,0.92626673,0.31144762,-0.12834494
0.1,0.4,0.45,0.05,-0.049264263,-0.05828166,-0.35192862,0.83751744,0.26850867,-0.15355313
0.1,0.4,0.5,0.0,-0.27233604,-0.15199232,-0.40133092,1.2006851,0.44280338,-0.121785335
0.1,0.45,0.0,0.45,-0.37316728,-0.19360119,-0.27518344,1.440709,0.6892847,-0.17852017
0.1,0.45,0.05,0.4,-0.84680724,-0.338346,-0.41304666,1.6157774,0.78294826,-0.16844967
0.1,0.45,0.1,0.35000000000000003,-0.0483916,-0.0638116,-0.35323095,1.6268681,0.7567208,-0.14075354
0.1,0.45,0.15000000000000002,0.30000000000000004,0.35117656,0.13364851,-0.30665866,2.1095257,1.0536497,-0.13863084
0.1,0.45,0.2,0.25,0.09386529,0.004912138,-0.32981455,1.4014039,0.5540098,-0.1514035
0.1,0.45,0.25,0.2,-0.008019083,-0.04454738,-0.35868785,0.8528423,0.2891004,-0.18338807
0.1,0.45,0.30000000000000004,0.15000000000000002,-0.22183599,-0.13666278,-0.42593002,0.522358,0.14981568,-0.1714769
0.1,0.45,0.35000000000000003,0.1,-0.63808155,-0.27448553,-0.42328805,0.9918854,0.34265697,-0.12686813
0.1,0.45,0.4,0.05,-0.07622477,-0.06553346,-0.3772123,1.0934632,0.38405824,-0.17058586
0.1,0.45,0.45,0.0,-0.22229962,-0.12810344,-0.41479713,0.91097516,0.3095529,-0.14197437
0.1,0.5,0.0,0.4,-0.6497794,-0.28377157,-0.35788277,1.0992123,0.4592204,-0.1859979
0.1,0.5,0.05,0.35000000000000003,-0.7672747,-0.30960166,-0.41398722,1.3621576,0.5596446,-0.17356713
0.1,0.5,0.1,0.30000000000000004,-0.24084067,-0.13886803,-0.3535941,1.7210499,0.81393874,-0.14075357
0.1,0.5,0.15000000000000002,0.25,0.27732092,0.093577504,-0.31023824,1.8220699,0.79181933,-0.115192086
0.1,0.5,0.2,0.2,-0.15681608,-0.1020602,-0.36240178,1.1434447,0.41928995,-0.14270037
0.1,0.5,0.25,0.15000000000000002,-0.39128613,-0.18372434,-0.38057423,0.9164358,0.3184563,-0.12727153
0.1,0.5,0.30000000000000004,0.1,-0.46392992,-0.20591217,-0.40818325,0.7487307,0.23780024,-0.12557235
0.1,0.5,0.35000000000000003,0.05,-0.17781003,-0.101347506,-0.4121515,1.0600512,0.36778057,-0.18353428
0.1,0.5,0.4,0.0,-0.2380104,-0.12803346,-0.41383234,0.84418184,0.2787063,-0.14221388
0.1,0.55,0.0,0.35000000000000003,-0.6069044,-0.2563274,-0.34730184,1.2235401,0.49525905,-0.1623886
0.1,0.55,0.05,0.30000000000000004,-0.71539634,-0.2818585,-0.3946064,1.4037999,0.57011724,-0.17009658
0.1,0.55,0.1,0.25,-0.5799763,-0.23441523,-0.38113257,1.4656194,0.59019387,-0.13159283
0.1,0.55,0.15000000000000002,0.2,-0.31248465,-0.1457274,-0.3616826,1.6151261,0.66742516,-0.11313628
0.1,0.55,0.2,0.15000000000000002,-0.5302744,-0.22253674,-0.3974523,0.8684736,0.28992796,-0.14471892
0.1,0.55,0.25,0.1,-0.49820644,-0.20787394,-0.41631207,0.6166909,0.1848439,-0.15754186
0.1,0.55,0.30000000000000004,0.05,-0.38608164,-0.1679287,-0.4000896,0.86993045,0.28497028,-0.15202515
0.1,0.55,0.35000000000000003,0.0,-0.2799258,-0.13967252,-0.43113795,0.77538633,0.24050379,-0.14767382
0.1,0.6000000000000001,0.0,0.30000000000000004,-0.7969592,-0.3038656,-0.37111938,0.8406469,0.29452407,-0.17484318
0.1,0.6000000000000001,0.05,0.25,-0.6712819,-0.26435363,-0.3730148,1.0491459,0.37870836,-0.16024041
0.1,0.6000000000000001,0.1,0.2,-0.5014647,-0.2033081,-0.36657172,1.2930231,0.48171246,-0.13536297
0.1,0.6000000000000001,0.15000000000000002,0.15000000000000002,-0.55380565,-0.22276169,-0.39206612,1.1153054,0.3948381,-0.1321524
0.1,0.6000000000000001,0.2,0.1,-0.35802296,-0.15840632,-0.39344454,0.79029036,0.25400388,-0.15227117
0.1,0.6000000000000001,0.25,0.05,-0.14712958,-0.08547145,-0.38288283,0.9794723,0.32685924,-0.15334122
0.1,0.6000000000000001,0.30000000000000004,0.0,-0.16374788,-0.093780816,-0.40465692,0.78483665,0.24195671,-0.18583395
0.1,0.65,0.0,0.25,-0.58748627,-0.23536354,-0.37663552,0.6345826,0.19715726,-0.21521316
0.1,0.65,0.05,0.2,-0.87467873,-0.3117876,-0.38978413,1.2137475,0.43863678,-0.13455465
0.1,0.65,0.1,0.15000000000000002,-0.24092406,-0.11794442,-0.32010624,1.3342236,0.48037422,-0.13752025
0.1,0.65,0.15000000000000002,0.1,-0.370724,-0.15956289,-0.34970236,0.82750976,0.2600299,-0.15091757
0.1,0.65,0.2,0.05,-0.22467554,-0.10775912,-0.39234477,0.8073925,0.24716508,-0.14100097
0.1,0.65,0.25,0.0,-0.09470909,-0.06346619,-0.37514117,0.76568,0.22526574,-0.18837865
0.1,0.7000000000000001,0.0,0.2,-0.57879174,-0.23370379,-0.3611866,0.5930836,0.1737343,-0.19311315
0.1,0.7000000000000001,0.05,0.15000000000000002,-0.65172136,-0.23996198,-0.33997965,1.100564,0.3665707,-0.12556145
0.1,0.7000000000000001,0.1,0.1,-0.36181396,-0.14939225,-0.3438977,0.81971806,0.25100744,-0.15155882
0.1,0.7000000000000001,0.15000000000000002,0.05,-0.5307341,-0.19795632,-0.38151553,0.65783715,0.18420959,-0.16382414
0.1,0.7000000000000001,0.2,0.0,-0.22836755,-0.106588125,-0.3853269,0.56434566,0.14861071,-0.16783765
0.1,0.75,0.0,0.15000000000000002,-0.52804035,-0.2075867,-0.33902386,0.83756065,0.273026,-0.16574864
0.1,0.75,0.05,0.1,-0.59021485,-0.21513116,-0.37104088,1.0617058,0.34969008,-0.182055
0.1,0.75,0.1,0.05,-0.91452694,-0.29180223,-0.43938905,0.5746498,0.1539005,-0.1975223
0.1,0.75,0.15000000000000002,0.0,-0.43245944,-0.16622746,-0.36342964,0.7844325,0.22345257,-0.15094456
0.1,0.8,0.0,0.1,-0.5497661,-0.20387262,-0.34084988,0.9523446,0.3176465,-0.17042737
0.1,0.8,0.05,0.05,-0.7495128,-0.23113614,-0.33363578,0.5725778,0.14900625,-0.19649878
0.1,0.8,0.1,0.0,-0.78414357,-0.25566232,-0.40709874,0.46618912,0.11309993,-0.19063862
0.1,0.8500000000000001,0.0,0.05,-0.5474807,-0.1868819,-0.31521928,0.8182481,0.2578088,-0.16232449
0.1,0.8500000000000001,0.05,0.0,-0.8660287,-0.25159448,-0.34568486,0.4521669,0.10610759,-0.18088055
0.1,0.9,0.0,0.0,-0.14379232,-0.059859097,-0.26828617,0.7583454,0.20044816,-0.17855094
0.15000000000000002,0.0,0.0,0.8500000000000001,3.125094,63.03441,-0.27591455,3.865774,27.772518,-0.32084745
0.15000000000000002,0.0,0.05,0.8,2.9629846,58.102463,-0.26883847,3.6171818,19.7964,-0.31443116
0.15000000000000002,0.0,0.1,0.75,2.5653791,21.941668,-0.29452616,3.4067845,13.442172,-0.34517607
0.15000000000000002,0.0,0.15000000000000002,0.7000000000000001,1.6707408,4.226109,-0.2550546,3.3091855,10.747367,-0.27283242
0.15000000000000002,0.0,0.2,0.65,1.5041423,2.9171748,-0.3105276,4.0591774,17.32854,-0.26959902
0.15000000000000002,0.0,0.25,0.6000000000000001,1.0638684,1.4155638,-0.30707133,3.7339385,11.84893,-0.18254754
0.15000000000000002,0.0,0.30000000000000004,0.55,0.99943805,1.2703996,-0.30775875,3.29814,7.355448,-0.25065276
0.15000000000000002,0.0,0.35000000000000003,0.5,0.8438111,0.9136195,-0.3250098,3.1241431,5.555095,-0.22164963
0.15000000000000002,0.0,0.4,0.45,1.0062523,1.1966934,-0.30039465,2.6359296,3.6706743,-0.19358046
0.15000000000000002,0.0,0.45,0.4,0.6342929,0.5567244,-0.3054038,2.3487144,2.7642405,-0.20525862
0.15000000000000002,0.0,0.5,0.35000000000000003,0.554831,0.44107902,-0.30958322,2.310131,2.454858,-0.21226941
0.15000000000000002,0.0,0.55,0.30000000000000004,0.6069401,0.5175816,-0.2995704,2.1209733,2.0377066,-0.25799894
0.15000000000000002,0.0,0.6000000000000001,0.25,0.59674037,0.498451,-0.28770068,2.05027,2.0988047,-0.28507218
0.15000000000000002,0.0,0.65,0.2,0.83358115,0.8634988,-0.24512291,2.1948187,2.1836903,-0.23997992
0.15000000000000002,0.0,0.7000000000000001,0.15000000000000002,0.988597,1.150635,-0.22666983,2.0438445,1.9050858,-0.30688483
0.15000000000000002,0.0,0.75,0.1,0.7850318,0.7537291,-0.29375044,1.4019306,0.9230095,-0.26260382
0.15000000000000002,0.0,0.8,0.05,0.31133068,0.14631867,-0.24506655,2.0638306,1.9039834,-0.2114236
0.15000000000000002,0.0,0.8500000000000001,0.0,-0.09300448,-0.17578381,-0.33479166,2.1401637,2.0068288,-0.21977285
0.15000000000000002,0.05,0.0,0.8,2.330939,13.385941,-0.29073977,3.616631,12.076599,-0.20132731
0.15000000000000002,0.05,0.05,0.75,1.7540437,4.654711,-0.24148534,3.857402,14.857497,-0.20681274
0.15000000000000002,0.05,0.1,0.7000000000000001,0.759908,0.8208691,-0.38766256,2.9304922,5.2796283,-0.31007013
0.15000000000000002,0.05,0.15000000000000002,0.65,1.0497129,1.3984566,-0.3792981,3.7282567,10.498089,-0.20638846
0.15000000000000002,0.05,0.2,0.6000000000000001,0.8180989,0.8184595,-0.26709846,3.433401,7.527008,-0.21970727
0.15000000000000002,0.05,0.25,0.55,1.0238926,1.1473777,-0.36245653,2.4259522,2.7805476,-0.21163815
0.15000000000000002,0.05,0.30000000000000004,0.5,0.7871146,0.71285546,-0.33633727,2.5668025,2.8922255,-0.20844461
0.15000000000000002,0.05,0.35000000000000003,0.45,0.5033948,0.3474375,-0.3646818,2.0882337,1.940587,-0.2199517
0.15000000000000002,0.05,0.4,0.4,0.8970871,0.88667035,-0.254286,2.2542148,2.2201216,-0.22730505
0.15000000000000002,0.05,0.45,0.35000000000000003,0.9222396,0.93241346,-0.26683223,1.6468378,1.1757402,-0.20999849
0.15000000000000002,0.05,0.5,0.30000000000000004,0.8435777,0.7754165,-0.26932502,1.1508279,0.6538067,-0.2579195
0.15000000000000002,0.05,0.55,0.25,0.6494716,0.52223706,-0.32248643,1.3894873,0.8536581,-0.28634384
0.15000000000000002,0.05,0.6000000000000001,0.2,0.38081703,0.20890892,-0.35904273,1.1991491,0.6455685,-0.29191327
0.15000000000000002,0.05,0.65,0.15000000000000002,0.5376949,0.36680734,-0.33741438,1.4969742,0.9100255,-0.2777184
0.15000000000000002,0.05,0.7000000000000001,0.1,0.66614074,0.5061041,-0.3189223,1.1077875,0.5470904,-0.29110536
0.15000000000000002,0.05,0.75,0.05,0.39175183,0.21407115,-0.29119223,1.867556,1.2301228,-0.20972162
0.15000000000000002,0.05,0.8,0.0,-0.02494462,-0.10804701,-0.36434624,1.7473259,1.1127379,-0.19521289
0.15000000000000002,0.1,0.0,0.75,0.20819664,0.0527879,-0.34957993,2.8830242,4.695238,-0.21469197
0.15000000000000002,0.1,0.05,0.7000000000000001,-0.1373775,-0.19853562,-0.49810484,2.150012,2.1147742,-0.19587839
0.15000000000000002,0.1,0.1,0.65,-0.05099324,-0.13314772,-0.46092507,2.9634478,4.6890984,-0.15429954
0.15000000000000002,0.1,0.15000000000000002,0.6000000000000001,0.7657595,0.6604444,-0.36376077,3.3718657,5.7793207,-0.13652124
0.15000000000000002,0.1,0.2,0.55,0.74264616,0.6159406,-0.33397776,2.7218082,3.4927297,-0.18199638
0.15000000000000002,0.1,0.25,0.5,0.6612032,0.49339032,-0.38300678,2.1150045,1.8116622,-0.26232985
0.15000000000000002,0.1,0.30000000000000004,0.45,0.7446025,0.57098925,-0.3089978,2.2194118,1.9341655,-0.18433438
0.15000000000000002,0.1,0.35000000000000003,0.4,0.1686769,0.030906081,-0.4212136,2.1805148,1.8699167,-0.2117462
0.15000000000000002,0.1,0.4,0.35000000000000003,0.65979314,0.4767828,-0.3370944,1.6516551,1.1144855,-0.240399
0.15000000000000002,0.1,0.45,0.30000000000000004,0.34811673,0.1757108,-0.35262272,1.3057297,0.728232,-0.2453349
0.15000000000000002,0.1,0.5,0.25,0.23404042,0.08059001,-0.34840932,0.78622264,0.34434044,-0.30961567
0.15000000000000002,0.1,0.55,0.2,0.22869687,0.076687455,-0.3168738,1.4924735,0.8392565,-0.20681465
0.15000000000000002,0.1,0.6000000000000001,0.15000000000000002,0.27922004,0.11435282,-0.28713548,1.2209413,0.5926565,-0.24430013
0.15000000000000002,0.1,0.65,0.1,0.09741065,-0.014885426,-0.40473998,1.6520247,0.94918454,-0.15353703
0.15000000000000002,0.1,0.7000000000000001,0.05,-0.042013053,-0.10106301,-0.39000586,1.4161584,0.71434176,-0.21822643
0.15000000000000002,0.1,0.75,0.0,-0.06385544,-0.109629095,-0.34702763,1.791359,0.99015486,-0.17247191
0.15000000000000002,0.15000000000000002,0.0,0.7000000000000001,-0.3317915,-0.26285446,-0.3535537,2.3855424,2.4238734,-0.20781878
0.15000000000000002,0.15000000000000002,0.05,0.65,-0.39000827,-0.28961885,-0.46175614,2.2301884,2.0866177,-0.18429095
0.15000000000000002,0.15000000000000002,0.1,0.6000000000000001,0.013719301,-0.06367761,-0.31591845,2.1462014,1.970336,-0.1589863
0.15000000000000002,0.15000000000000002,0.15000000000000002,0.55,0.48192644,0.28993082,-0.39509743,2.0446815,1.8183556,-0.15350078
0.15000000000000002,0.15000000000000002,0.2,0.5,0.7074079,0.50105286,-0.4266053,2.1576989,1.9953804,-0.1575604
0.15000000000000002,0.15000000000000002,0.25,0.45,0.2308309,0.07923186,-0.42380646,2.666776,2.5084372,-0.17828625
0.15000000000000002,0.15000000000000002,0.30000000000000004,0.4,0.51951724,0.3116361,-0.4184343,2.3291078,1.8565824,-0.1496915
0.15000000000000002,0.15000000000000002,0.35000000000000003,0.35000000000000003,0.10064702,-0.007092893,-0.43854156,2.1845264,1.6929986,-0.16638556
0.15000000000000002,0.15000000000000002,0.4,0.30000000000000004,-0.02702404,-0.07987183,-0.42564234,1.9578849,1.259536,-0.19068442
0.15000000000000002,0.15000000000000002,0.45,0.25,-0.024816442,-0.07850492,-0.38549826,1.4444116,0.7657465,-0.21167788
0.15000000000000002,0.15000000000000002,0.5,0.2,-0.12227246,-0.13463753,-0.39449096,1.3982385,0.7104119,-0.19427076
0.15000000000000002,0.15000000000000002,0.55,0.15000000000000002,-0.47352675,-0.299051,-0.4199857,1.2667023,0.57809174,-0.18953794
