w_mom,w_lv,w_rsi,w_vol,train_sharpe_nosl,test_sharpe_nosl,train_sharpe_sl,test_sharpe_sl,train_cumret_sl,test_cumret_sl
0.1,0.1,0.5,0.30000000000000004,-0.5952293,1.5970407,0.6775382,3.274842,0.69196045,8.992903
0.1,0.1,0.55,0.25,-0.4172141,1.6072304,0.8424168,3.3522747,1.0108495,9.195043
0.1,0.1,0.6000000000000001,0.2,-0.52576536,1.3596023,0.5671962,3.2196739,0.49370098,6.8742633
0.1,0.1,0.65,0.15000000000000002,-0.46620068,1.9775378,0.6064519,3.6379044,0.5498154,8.806898
0.1,0.1,0.7000000000000001,0.1,-0.48707202,2.1244407,0.47923625,3.8405652,0.36060548,9.178643
0.1,0.1,0.75,0.05,-0.47083026,1.8680683,0.39389318,3.670395,0.24416637,7.3845463
0.1,0.1,0.8,0.0,0.2578392,1.8935395,0.9468345,3.5401552,1.1180704,5.964895
0.1,0.15000000000000002,0.0,0.75,-1.0147021,1.5355961,0.16780089,3.2405765,-0.014194131,17.70503
0.1,0.15000000000000002,0.05,0.7000000000000001,-0.44653466,1.2867472,0.5278743,3.099315,0.43746924,9.45926
0.1,0.15000000000000002,0.1,0.65,0.10523721,1.2132206,0.9423088,2.707407,1.2434855,6.0883365
0.1,0.15000000000000002,0.15000000000000002,0.6000000000000001,0.31215134,2.3867357,1.1523026,3.6840274,1.8216307,18.53133
0.1,0.15000000000000002,0.2,0.55,-0.16954252,2.5351572,0.73519075,3.7279468,0.7779052,21.092112
0.1,0.15000000000000002,0.25,0.5,-0.07135764,2.1984036,0.82349235,3.620546,0.97457993,15.255747
0.1,0.15000000000000002,0.30000000000000004,0.45,-0.42411962,1.7742137,0.5681614,3.2122555,0.4902619,10.014753
0.1,0.15000000000000002,0.35000000000000003,0.4,-0.4658114,1.61346,0.58066946,3.0631583,0.50691044,8.3301735
0.1,0.15000000000000002,0.4,0.35000000000000003,-0.19722809,1.4407158,0.8844074,2.9765122,1.0816545,6.2355433
0.1,0.15000000000000002,0.45,0.30000000000000004,-0.32608232,1.3737742,0.7240536,2.9185193,0.723281,5.562086
0.1,0.15000000000000002,0.5,0.25,-0.20864077,1.5440593,0.8017087,3.1719246,0.8565415,6.4766726
0.1,0.15000000000000002,0.55,0.2,-0.14804336,1.5633247,0.77144885,3.178797,0.8085972,6.0018697
0.1,0.15000000000000002,0.6000000000000001,0.15000000000000002,-0.1882125,1.8660471,0.6048373,3.3355038,0.5289211,6.3673005
0.1,0.15000000000000002,0.65,0.1,-0.03764348,1.9239138,0.71479326,3.4082503,0.6765827,5.763087
0.1,0.15000000000000002,0.7000000000000001,0.05,-0.1219107,1.9278778,0.53333765,3.241165,0.40849614,4.961523
0.1,0.15000000000000002,0.75,0.0,0.09281556,1.9700395,0.62232846,3.4782958,0.5117296,5.4662
0.1,0.2,0.0,0.7000000000000001,-1.2887825,0.9763658,-0.21836884,2.5340073,-0.30744916,5.7369013
0.1,0.2,0.05,0.65,-0.39213058,1.6701945,0.5135801,3.1626346,0.3815291,8.476877
0.1,0.2,0.1,0.6000000000000001,-0.56202203,1.1920393,0.24756339,2.629864,0.084533215,5.1021113
0.1,0.2,0.15000000000000002,0.55,-0.34639323,1.9270662,0.39757553,3.2718322,0.24439561,10.4633875
0.1,0.2,0.2,0.5,-0.39718965,2.2711625,0.2998855,3.628677,0.13460958,13.258126
0.1,0.2,0.25,0.45,-0.13204286,1.9045391,0.6490503,3.3278677,0.5998082,9.354561
0.1,0.2,0.30000000000000004,0.4,-0.41957363,1.7028111,0.5246254,3.0383716,0.41112137,7.490305
0.1,0.2,0.35000000000000003,0.35000000000000003,-0.23481546,1.5710555,0.6919256,3.0293684,0.65596294,6.5618157
0.1,0.2,0.4,0.30000000000000004,-0.10186019,1.5034502,0.7332744,2.83998,0.7212305,4.9342484
0.1,0.2,0.45,0.25,-0.3359351,1.4419112,0.49140614,2.8003702,0.35568953,4.87799
0.1,0.2,0.5,0.2,0.11123912,1.5546113,0.79471475,2.9118285,0.8038486,4.774644
0.1,0.2,0.55,0.15000000000000002,0.08617825,1.57708,0.80221003,2.8897417,0.80922425,4.377555
0.1,0.2,0.6000000000000001,0.1,-0.1903903,1.9159087,0.5031104,3.1122336,0.36705267,4.5604005
0.1,0.2,0.65,0.05,-0.15460841,2.0864975,0.49106732,3.2515793,0.34062898,4.447057
0.1,0.2,0.7000000000000001,0.0,0.2714724,2.1032763,0.80737495,3.5207806,0.77171016,5.422072
0.1,0.25,0.0,0.65,-1.0278354,0.5261098,-0.16420603,2.0530698,-0.2507797,2.760972
0.1,0.25,0.05,0.6000000000000001,-0.57260203,0.919435,0.20762411,2.4324694,0.05270326,3.4541912
0.1,0.25,0.1,0.55,-0.5728211,1.5197097,0.11370281,2.9541662,-0.03475052,6.113511
0.1,0.25,0.15000000000000002,0.5,-0.6722486,1.9910191,-0.027929995,3.3760707,-0.15009594,8.039622
0.1,0.25,0.2,0.45,-0.3799401,2.0719316,0.2858878,3.4398625,0.12071335,8.924919
0.1,0.25,0.25,0.4,-0.15714167,1.7163384,0.581339,3.0472622,0.48281777,6.9975843
0.1,0.25,0.30000000000000004,0.35000000000000003,-0.017652571,2.049112,0.6649325,3.4417486,0.5974847,8.457645
0.1,0.25,0.35000000000000003,0.30000000000000004,-0.22865297,1.6292679,0.4466324,2.907816,0.30096483,5.133362
0.1,0.25,0.4,0.25,0.12614845,1.2925118,0.8531705,2.529856,0.9058312,3.6999998
0.1,0.25,0.45,0.2,0.18403761,1.25932,0.86188364,2.5771143,0.8985224,3.447072
0.1,0.25,0.5,0.15000000000000002,0.30902123,1.4045603,0.9024484,2.657156,0.95668674,3.5388446
0.1,0.25,0.55,0.1,-0.16887817,1.6692004,0.5168188,2.7709417,0.37188447,3.6938934
0.1,0.25,0.6000000000000001,0.05,-0.15885508,1.8946868,0.37479043,2.9330676,0.21086359,3.4599786
0.1,0.25,0.65,0.0,0.37103713,1.9065815,0.897805,3.249492,0.915468,4.295107
0.1,0.30000000000000004,0.0,0.6000000000000001,-0.8166593,1.0597504,-0.044321522,2.4494648,-0.1498949,3.670473
0.1,0.30000000000000004,0.05,0.55,-0.4691916,1.1040217,0.24476899,2.4931254,0.08557463,3.2597532
0.1,0.30000000000000004,0.1,0.5,-0.714552,1.2737507,-0.073835425,2.7000313,-0.1714021,4.2618604
0.1,0.30000000000000004,0.15000000000000002,0.45,-0.4854429,1.8275541,0.11368454,3.1460714,-0.032485127,5.8417525
0.1,0.30000000000000004,0.2,0.4,0.04003511,1.8547534,0.66792357,3.2468243,0.59234035,6.555056
0.1,0.30000000000000004,0.25,0.35000000000000003,0.03642148,1.888742,0.6513161,3.0319736,0.57331955,5.6212597
0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.16430552,1.71607,0.46520063,2.9251363,0.31977296,5.0339265
0.1,0.30000000000000004,0.35000000000000003,0.25,-0.009073796,1.1689019,0.64019537,2.3216977,0.54737866,2.6019483
0.1,0.30000000000000004,0.4,0.2,0.11436388,1.0661014,0.7453876,2.242712,0.6947862,2.392341
0.1,0.30000000000000004,0.45,0.15000000000000002,0.23466016,1.313934,0.86567235,2.4631214,0.8579501,2.9152882
0.1,0.30000000000000004,0.5,0.1,-0.10525084,1.2913419,0.44814736,2.2941177,0.2883079,2.193194
0.1,0.30000000000000004,0.55,0.05,-0.29928815,1.6717805,0.21112464,2.7280731,0.053344965,2.7798977
0.1,0.30000000000000004,0.6000000000000001,0.0,0.09045362,1.779774,0.5671509,3.0498638,0.42594576,3.6621284
0.1,0.35000000000000003,0.0,0.55,-0.7789515,1.1471734,0.01625655,2.4463634,-0.09989673,3.3310137
0.1,0.35000000000000003,0.05,0.5,-0.9761605,1.1040509,-0.3210525,2.4810202,-0.31277448,3.2363887
0.1,0.35000000000000003,0.1,0.45,-0.46663517,1.0823616,0.17434725,2.3986077,0.022697806,2.78733
0.1,0.35000000000000003,0.15000000000000002,0.4,-0.7436672,1.6464552,-0.17525433,2.939502,-0.23145539,4.073594
0.1,0.35000000000000003,0.2,0.35000000000000003,-0.42646644,1.5615765,0.096750185,2.7500045,-0.04658091,3.711832
0.1,0.35000000000000003,0.25,0.30000000000000004,-0.44131055,1.4562947,0.14254166,2.6174579,-0.010997295,3.1910844
0.1,0.35000000000000003,0.30000000000000004,0.25,-0.28856567,1.4056453,0.30410895,2.4887676,0.14030635,2.9193645
0.1,0.35000000000000003,0.35000000000000003,0.2,0.061985716,0.6959634,0.6650891,1.7721977,0.5626062,1.4505486
0.1,0.35000000000000003,0.4,0.15000000000000002,0.23182592,0.9617546,0.7904503,2.0558908,0.72650254,1.767632
0.1,0.35000000000000003,0.45,0.1,-0.36069778,1.2807926,0.17894897,2.1978211,0.026488543,1.9925787
0.1,0.35000000000000003,0.5,0.05,-0.60535127,1.8504132,-0.10426586,2.7484531,-0.18185467,2.7619226
0.1,0.35000000000000003,0.55,0.0,-0.24205498,2.0832722,0.24618725,3.2037919,0.08507669,3.8955545
0.1,0.4,0.0,0.5,-1.1516607,1.055627,-0.43133438,2.1936696,-0.3557046,2.5365098
0.1,0.4,0.05,0.45,-1.3091791,0.99523425,-0.69192624,2.3066761,-0.47236353,2.6546388
0.1,0.4,0.1,0.4,-0.40391308,1.0405662,0.16523103,2.3366585,0.019818187,2.4248598
0.1,0.4,0.15000000000000002,0.35000000000000003,-0.8033648,1.5429373,-0.33467788,2.6551974,-0.31719762,2.9988332
0.1,0.4,0.2,0.30000000000000004,-0.4832822,1.371188,0.018600607,2.4669635,-0.10493648,2.772721
0.1,0.4,0.25,0.25,-0.5521125,1.3013387,-0.030294249,2.317918,-0.14187336,2.4571211
0.1,0.4,0.30000000000000004,0.2,-0.1713313,0.86657816,0.37852338,1.9201151,0.21469367,1.5915651
0.1,0.4,0.35000000000000003,0.15000000000000002,-0.15901637,0.9498689,0.36851084,1.900874,0.20072472,1.4473956
0.1,0.4,0.4,0.1,-0.7303844,1.5197806,-0.24080451,2.4019773,-0.26576436,2.3590808
0.1,0.4,0.45,0.05,-0.661525,1.5574067,-0.1888845,2.4337554,-0.22414649,2.155097
0.1,0.4,0.5,0.0,-0.45027733,1.8572004,0.035537418,2.8928876,-0.085850656,3.2202883
0.1,0.45,0.0,0.45,-1.088522,0.56414276,-0.44165856,1.6690613,-0.3440997,1.4165046
0.1,0.45,0.05,0.4,-1.3059522,1.0640553,-0.7440608,2.0494883,-0.47617364,2.0288074
0.1,0.45,0.1,0.35000000000000003,-0.3427317,1.1342207,0.09810966,2.2873104,-0.032827675,2.1219943
0.1,0.45,0.15000000000000002,0.30000000000000004,-0.6122723,1.751345,-0.18939039,2.7430024,-0.22988075,3.1255012
0.1,0.45,0.2,0.25,-0.6824342,1.5206596,-0.25423557,2.5193954,-0.2724365,2.6676197
0.1,0.45,0.25,0.2,-0.7124028,1.029528,-0.26322183,1.9918915,-0.2849282,1.7126772
0.1,0.45,0.30000000000000004,0.15000000000000002,-0.64635706,1.0711899,-0.20714502,1.9032614,-0.24189591,1.4748297
0.1,0.45,0.35000000000000003,0.1,-0.7535874,1.4222276,-0.3055296,2.2909017,-0.29058456,2.1344974
0.1,0.45,0.4,0.05,-0.89833945,1.6686807,-0.4769147,2.5277941,-0.36884314,2.3256314
0.1,0.45,0.45,0.0,-0.60959303,1.6604471,-0.15453364,2.6021874,-0.20800436,2.6657274
0.1,0.5,0.0,0.4,-1.1940342,0.4425019,-0.58972543,1.4900559,-0.4057325,1.1421888
0.1,0.5,0.05,0.35000000000000003,-1.0568786,0.8625188,-0.5664774,1.8951648,-0.38414657,1.5673633
0.1,0.5,0.1,0.30000000000000004,-0.56123817,1.5259627,-0.16233718,2.4073174,-0.20147061,2.3017313
0.1,0.5,0.15000000000000002,0.25,-0.60043836,2.1685686,-0.17010245,2.867728,-0.2059409,3.2300391
0.1,0.5,0.2,0.2,-1.0890353,1.276585,-0.7083843,1.9840964,-0.47172773,1.5650065
0.1,0.5,0.25,0.15000000000000002,-1.2787372,1.1114382,-0.8760078,1.8453383,-0.5337608,1.3817973
0.1,0.5,0.30000000000000004,0.1,-1.0859815,1.1108435,-0.6768141,1.8538895,-0.46489596,1.3502455
0.1,0.5,0.35000000000000003,0.05,-1.2323985,1.7157017,-0.8516017,2.5688782,-0.5212952,2.4069428
0.1,0.5,0.4,0.0,-0.54640764,1.5562526,-0.14189266,2.417455,-0.19693482,2.2203755
0.1,0.55,0.0,0.35000000000000003,-0.9769058,0.7040402,-0.48120984,1.6262795,-0.34822196,1.2816708
0.1,0.55,0.05,0.30000000000000004,-0.80524665,0.9850213,-0.3505172,2.0111246,-0.2788173,1.6949744
0.1,0.55,0.1,0.25,-0.75640696,1.6825298,-0.39678332,2.4391692,-0.31442648,2.3334012
0.1,0.55,0.15000000000000002,0.2,-1.0906689,1.8165971,-0.7057425,2.4628453,-0.4527666,2.2675161
0.1,0.55,0.2,0.15000000000000002,-1.5929552,1.0970888,-1.2365336,1.68944,-0.62942266,1.1729426
0.1,0.55,0.25,0.1,-1.4101706,1.0015512,-1.0390412,1.7178435,-0.5791687,1.1411586
0.1,0.55,0.30000000000000004,0.05,-1.3590714,1.6035767,-1.0078548,2.4174628,-0.5571541,2.1260302
0.1,0.55,0.35000000000000003,0.0,-0.7202635,1.6271322,-0.34892413,2.3595054,-0.30686718,2.0513422
0.1,0.6000000000000001,0.0,0.30000000000000004,-0.8657786,0.72574794,-0.3881317,1.5369661,-0.29787582,1.1251466
0.1,0.6000000000000001,0.05,0.25,-0.7626154,1.4513532,-0.33833906,2.3196597,-0.26860338,2.1094496
0.1,0.6000000000000001,0.1,0.2,-0.8366061,1.7735872,-0.5305744,2.5358024,-0.3657359,2.4029143
0.1,0.6000000000000001,0.15000000000000002,0.15000000000000002,-1.4149141,1.3875158,-1.0902205,1.9378386,-0.5718813,1.4618294
0.1,0.6000000000000001,0.2,0.1,-1.5588397,1.2736366,-1.2391278,1.8748692,-0.61366224,1.3120208
0.1,0.6000000000000001,0.25,0.05,-1.414861,1.667626,-1.0911252,2.3686595,-0.5789505,2.1576536
0.1,0.6000000000000001,0.30000000000000004,0.0,-0.9661616,1.5543364,-0.6214918,2.2823694,-0.42439824,1.8884535
0.1,0.65,0.0,0.25,-1.1105039,0.78338325,-0.6457583,1.6006427,-0.40799636,1.1518438
0.1,0.65,0.05,0.2,-0.76876575,1.7368754,-0.3824681,2.5371897,-0.2854982,2.383009
0.1,0.65,0.1,0.15000000000000002,-0.5866221,1.8216695,-0.3011749,2.5023336,-0.25950283,2.3022397
0.1,0.65,0.15000000000000002,0.1,-1.2646649,1.2395695,-0.9671818,1.7592438,-0.522364,1.1733449
0.1,0.65,0.2,0.05,-1.2575321,1.1381499,-1.0040963,1.7577066,-0.5410513,1.1249382
0.1,0.65,0.25,0.0,-0.784311,1.4066828,-0.4679113,2.141453,-0.34459585,1.653292
0.1,0.7000000000000001,0.0,0.2,-0.61197484,0.76456076,-0.18091244,1.5646471,-0.18851268,1.0690947
0.1,0.7000000000000001,0.05,0.15000000000000002,-0.37405196,1.7143947,0.002881261,2.4051728,-0.07358539,2.1254277
0.1,0.7000000000000001,0.1,0.1,-0.86563563,1.520691,-0.59908944,2.1751072,-0.37833327,1.6364479
0.1,0.7000000000000001,0.15000000000000002,0.05,-1.5234792,1.4097555,-1.3150185,1.878739,-0.605852,1.2294319
0.1,0.7000000000000001,0.2,0.0,-0.9088025,1.1088879,-0.68215173,1.7061217,-0.41154522,1.1055808
0.1,0.75,0.0,0.15000000000000002,-0.40239292,1.1180035,0.005123128,1.829094,-0.072129846,1.3586516
0.1,0.75,0.05,0.1,-0.48331589,1.9734058,-0.14754474,2.7437053,-0.16086209,2.565433
0.1,0.75,0.1,0.05,-1.457004,1.2147298,-1.2626541,1.6539546,-0.5734453,1.0205574
0.1,0.75,0.15000000000000002,0.0,-1.2837065,1.0879403,-1.1054324,1.6524192,-0.5373882,1.0025556
0.1,0.8,0.0,0.1,-0.34747726,1.3250239,0.07041644,2.0144377,-0.029493272,1.5975373
0.1,0.8,0.05,0.05,-0.84791934,1.282817,-0.60859054,1.9438728,-0.33982527,1.2536328
0.1,0.8,0.1,0.0,-1.5281154,0.93783116,-1.3707849,1.4197087,-0.5884341,0.763384
0.1,0.8500000000000001,0.0,0.05,0.1163116,1.263406,0.5489378,2.0089433,0.31838322,1.4691093
0.1,0.8500000000000001,0.05,0.0,-0.89415234,0.541885,-0.6794688,1.0102994,-0.35676837,0.43393493
0.1,0.9,0.0,0.0,0.8706534,1.5415952,1.1459379,2.238735,0.81521535,1.5624149
0.15000000000000002,0.0,0.0,0.8500000000000001,1.4103768,1.8725331,5.189481,6.83871,66430.87,12831.348
0.15000000000000002,0.0,0.05,0.8,1.611142,1.8008682,5.2140326,6.685288,91291.51,9527.591
0.15000000000000002,0.0,0.1,0.75,2.1442468,2.1400063,5.3518286,6.695521,41322.605,3962.2292
0.15000000000000002,0.0,0.15000000000000002,0.7000000000000001,0.93538094,2.8408544,3.7682838,5.9621563,377.36118,1920.702
0.15000000000000002,0.0,0.2,0.65,0.8245843,3.6805413,3.2314122,6.214708,104.24378,1955.906
0.15000000000000002,0.0,0.25,0.6000000000000001,0.6403541,3.5192268,2.775364,5.9044094,61.449497,654.1636
0.15000000000000002,0.0,0.30000000000000004,0.55,0.5393004,3.2494478,2.5532086,5.545335,44.113346,339.28
0.15000000000000002,0.0,0.35000000000000003,0.5,0.4242099,2.799368,2.3579714,4.924375,27.310635,170.22725
0.15000000000000002,0.0,0.4,0.45,0.41348833,2.3020058,2.394021,4.482054,27.724367,78.35333
0.15000000000000002,0.0,0.45,0.4,0.41265488,2.273307,2.31949,4.3977695,23.966911,57.104626
0.15000000000000002,0.0,0.5,0.35000000000000003,0.37865192,2.1108553,2.229846,4.3265305,17.109253,44.112366
0.15000000000000002,0.0,0.55,0.30000000000000004,0.40812996,1.9627048,2.2963457,4.359031,18.719673,38.720284
0.15000000000000002,0.0,0.6000000000000001,0.25,0.6094277,1.7988623,2.3826253,4.130473,21.030462,30.039055
0.15000000000000002,0.0,0.65,0.2,0.5313498,1.8024071,2.3562214,4.0350175,19.130224,28.580215
0.15000000000000002,0.0,0.7000000000000001,0.15000000000000002,0.57759327,1.7484163,2.1139495,4.1240196,14.455115,30.713772
0.15000000000000002,0.0,0.75,0.1,0.34751567,1.3491282,1.9842355,3.7962255,10.419825,17.429054
0.15000000000000002,0.0,0.8,0.05,-0.05148436,0.9106411,1.5190898,3.621975,4.6515293,12.655183
0.15000000000000002,0.0,0.8500000000000001,0.0,-0.6305584,1.2863481,0.9721752,4.006015,1.6076946,17.619532
0.15000000000000002,0.05,0.0,0.8,0.6947412,1.5457554,3.9598663,5.5717287,897.68994,713.93536
0.15000000000000002,0.05,0.05,0.75,1.218267,2.279973,3.949474,5.5689707,588.7142,517.7449
0.15000000000000002,0.05,0.1,0.7000000000000001,0.015851736,3.086755,2.469378,5.726929,26.996765,544.516
0.15000000000000002,0.05,0.15000000000000002,0.65,0.09763175,3.170578,2.1597092,5.2488756,14.2218,403.72482
0.15000000000000002,0.05,0.2,0.6000000000000001,0.4177263,3.237717,2.1741939,5.2196426,14.730753,310.88547
0.15000000000000002,0.05,0.25,0.55,0.51187587,2.7470496,2.2173796,4.7962284,14.697877,116.200035
0.15000000000000002,0.05,0.30000000000000004,0.5,0.40457392,2.2646458,2.0768,4.1364474,11.073794,49.131863
0.15000000000000002,0.05,0.35000000000000003,0.45,0.34396043,1.9329534,1.9123167,3.654979,9.177274,25.659315
0.15000000000000002,0.05,0.4,0.4,0.3438044,1.9542744,1.9080075,3.837166,8.646892,25.132671
0.15000000000000002,0.05,0.45,0.35000000000000003,0.61436045,1.4716489,2.1171956,3.4123442,11.7087145,13.541116
0.15000000000000002,0.05,0.5,0.30000000000000004,0.6039592,1.0924089,2.0269754,3.0603812,9.400504,8.773204
0.15000000000000002,0.05,0.55,0.25,0.26160774,1.4590756,1.671234,3.4697342,4.9305863,11.871255
0.15000000000000002,0.05,0.6000000000000001,0.2,-0.120090336,1.3221138,1.369927,3.4255335,3.0643601,10.036173
0.15000000000000002,0.05,0.65,0.15000000000000002,0.37078935,1.1778111,1.6186209,3.193784,4.581292,8.5338
0.15000000000000002,0.05,0.7000000000000001,0.1,0.52179337,1.1845106,1.7204946,3.2362776,5.2608013,8.00827
0.15000000000000002,0.05,0.75,0.05,-0.20215026,1.6225281,1.1107064,3.7059097,1.9074342,10.224666
0.15000000000000002,0.05,0.8,0.0,-0.5224247,1.0415573,0.81728655,3.3584604,1.0036964,7.5879984
0.15000000000000002,0.1,0.0,0.75,-0.7614526,1.7670186,1.0050218,4.2999554,1.8549669,72.708275
0.15000000000000002,0.1,0.05,0.7000000000000001,-0.7319796,1.2937225,0.80798405,3.3186085,1.0997379,21.405481
0.15000000000000002,0.1,0.1,0.65,-0.5572053,2.6091607,0.9415052,4.3765516,1.3984852,57.305157
0.15000000000000002,0.1,0.15000000000000002,0.6000000000000001,0.23039244,3.0790293,1.586187,4.7067757,4.2940044,115.26443
0.15000000000000002,0.1,0.2,0.55,0.57061076,2.8099077,1.9787413,4.3736844,7.6683683,61.293365
0.15000000000000002,0.1,0.25,0.5,0.5488945,2.3341825,1.9244623,3.971148,6.973198,36.91941
0.15000000000000002,0.1,0.30000000000000004,0.45,0.25736326,2.072421,1.5273247,3.7542279,3.8901238,21.838947
0.15000000000000002,0.1,0.35000000000000003,0.4,-0.04522131,1.6468275,1.2600324,3.3413615,2.459708,13.925317
0.15000000000000002,0.1,0.4,0.35000000000000003,0.0057464154,1.6350045,1.3657398,3.3150632,2.7420425,12.352297
0.15000000000000002,0.1,0.45,0.30000000000000004,-0.29769132,1.4498168,1.0244665,3.1367898,1.4999242,8.391112
0.15000000000000002,0.1,0.5,0.25,-0.20238395,1.2363507,1.0504246,2.9231284,1.5491428,6.2623544
0.15000000000000002,0.1,0.55,0.2,-0.20965512,1.7914007,0.9766733,3.4890137,1.3450015,10.667209
0.15000000000000002,0.1,0.6000000000000001,0.15000000000000002,-0.112506695,1.6212071,0.887978,3.3575907,1.1389654,8.449841
0.15000000000000002,0.1,0.65,0.1,-0.080432,1.8369441,0.90451264,3.4792948,1.1736443,8.56238
0.15000000000000002,0.1,0.7000000000000001,0.05,-0.36478424,1.2815557,0.585119,3.1753392,0.51109636,5.487644
0.15000000000000002,0.1,0.75,0.0,-0.17772552,1.512702,0.77642876,3.3457286,0.8383976,5.5864553
0.15000000000000002,0.15000000000000002,0.0,0.7000000000000001,-0.68973166,1.5584258,0.4829946,3.4323032,0.37535095,22.961296
0.15000000000000002,0.15000000000000002,0.05,0.65,-0.9426478,1.1608405,0.14116865,3.0678897,-0.050852776,11.067145
0.15000000000000002,0.15000000000000002,0.1,0.6000000000000001,-0.10418304,1.4155438,0.78297025,2.9995258,0.90565586,12.403268
0.15000000000000002,0.15000000000000002,0.15000000000000002,0.55,0.72166145,1.9529378,1.5336709,3.3230488,3.4539971,15.720282
0.15000000000000002,0.15000000000000002,0.2,0.5,0.64509296,2.5213258,1.56056,3.8701334,3.669289,25.814102
0.15000000000000002,0.15000000000000002,0.25,0.45,-0.0019066444,2.4609773,1.0401937,3.9806933,1.5622721,23.499454
0.15000000000000002,0.15000000000000002,0.30000000000000004,0.4,0.33877116,2.1147742,1.3600096,3.7050025,2.730705,17.224989
0.15000000000000002,0.15000000000000002,0.35000000000000003,0.35000000000000003,-0.22592728,2.1256855,0.79950404,3.6655614,0.89364576,16.198555
0.15000000000000002,0.15000000000000002,0.4,0.30000000000000004,-0.1511467,1.820437,0.83777136,3.4225435,0.95762324,10.387173
0.15000000000000002,0.15000000000000002,0.45,0.25,-0.16729513,1.7748598,0.7946396,3.4628425,0.8560691,8.924712
0.15000000000000002,0.15000000000000002,0.5,0.2,-0.30619696,1.650601,0.6021832,3.3462038,0.5294323,7.1680107
0.15000000000000002,0.15000000000000002,0.55,0.15000000000000002,-0.57640725,1.586034,0.319062,3.2370596,0.15403199,6.247595
0.15000000000000002,0.15000000000000002,0.6000000000000001,0.1,-0.9834486,1.4795641,-0.15585065,3.1079504,-0.25882024,5.0026317
0.15000000000000002,0.15000000000000002,0.65,0.05,-0.7768222,1.7347479,-0.16023506,3.4321725,-0.25651306,5.4752107
0.15000000000000002,0.15000000000000002,0.7000000000000001,0.0,0.059111644,1.745602,0.69756144,3.0827458,0.65251243,3.9716291
0.15000000000000002,0.2,0.0,0.65,-0.9997872,1.1795363,0.14130126,2.9245,-0.042792678,10.336584
0.15000000000000002,0.2,0.05,0.6000000000000001,-1.10104,0.714572,-0.09560586,2.4058251,-0.22223723,4.481826
0.15000000000000002,0.2,0.1,0.55,-0.23798725,1.2968899,0.5620128,2.8840137,0.44347107,6.65348
0.15000000000000002,0.2,0.15000000000000002,0.5,-0.022661092,1.9234089,0.64449394,3.3205936,0.5904367,12.094778
0.15000000000000002,0.2,0.2,0.45,-0.22599012,2.2267604,0.4658572,3.62497,0.33706498,16.366802
0.15000000000000002,0.2,0.25,0.4,-0.20581645,2.054686,0.64674705,3.5952077,0.60712314,12.277126
0.15000000000000002,0.2,0.30000000000000004,0.35000000000000003,-0.21525238,2.0048711,0.596325,3.435392,0.5087172,10.738525
0.15000000000000002,0.2,0.35000000000000003,0.30000000000000004,-0.42409486,1.6535405,0.37215665,3.0055826,0.2139473,7.4680166
0.15000000000000002,0.2,0.4,0.25,-0.36053252,1.3244977,0.40058208,2.8792326,0.24654424,4.661204
0.15000000000000002,0.2,0.45,0.2,-0.67958146,1.4038445,0.047807164,2.9430807,-0.09545076,4.762793
0.15000000000000002,0.2,0.5,0.15000000000000002,-0.7011284,1.524584,0.017857093,2.9627182,-0.12133169,4.8516493
0.15000000000000002,0.2,0.55,0.1,-0.6381876,1.6651002,0.04476049,2.9178638,-0.09539467,4.1691904
0.15000000000000002,0.2,0.6000000000000001,0.05,-0.65254235,1.7875035,-0.09362227,3.0637348,-0.19906038,3.8314018
0.15000000000000002,0.2,0.65,0.0,-0.024302883,2.3693876,0.48283163,3.7175,0.33639824,6.2293773
0.15000000000000002,0.25,0.0,0.6000000000000001,-1.1365788,0.82381207,-0.17298004,2.4878266,-0.28578317,4.456079
0.15000000000000002,0.25,0.05,0.55,-0.65804285,0.5546646,0.1300848,2.208323,-0.024570227,3.0524669
0.15000000000000002,0.25,0.1,0.5,-0.50723475,1.3889017,0.24229307,3.0684357,0.08194816,5.8623576
0.15000000000000002,0.25,0.15000000000000002,0.45,-0.42840138,1.7944059,0.1995286,3.1699631,0.036257625,9.136972
0.15000000000000002,0.25,0.2,0.4,-0.5346928,2.1200972,0.11421513,3.3568592,-0.04233837,13.100432
0.15000000000000002,0.25,0.25,0.35000000000000003,-0.2366849,2.0123124,0.4051797,3.2625022,0.2532432,8.618568
0.15000000000000002,0.25,0.30000000000000004,0.30000000000000004,-0.21942247,1.8205408,0.42260343,2.9940073,0.27409708,6.9028163
0.15000000000000002,0.25,0.35000000000000003,0.25,-0.45553643,1.6938006,0.20386943,3.094126,0.04067135,5.5626574
0.15000000000000002,0.25,0.4,0.2,-0.6638455,1.3672853,0.01184911,2.7261934,-0.11655992,3.855307
0.15000000000000002,0.25,0.45,0.15000000000000002,-0.2779913,1.2123324,0.37369972,2.5242426,0.21148622,3.0664372
0.15000000000000002,0.25,0.5,0.1,-0.3414574,1.1128501,0.25626445,2.2424262,0.09322345,2.2864337
0.15000000000000002,0.25,0.55,0.05,-0.6442811,1.8658984,-0.14195617,2.9990358,-0.2188788,3.6784825
0.15000000000000002,0.25,0.6000000000000001,0.0,0.006253298,2.082486,0.51348376,3.3953905,0.37039495,4.7453704
0.15000000000000002,0.30000000000000004,0.0,0.55,-0.84068096,0.9467542,-0.11841367,2.6648273,-0.23627937,4.4945097
