status,rows,first_date,last_date,final_value_krw,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,trades,profit_factor,buyhold_return_pct,invested_days_pct,outperformed_buyhold,code,name,market,yfinance_symbol,violations
PASS,974.0,2022-01-04,2025-12-30,984499.08,-1.55,-0.39,-25.65,0.087,17.0,1.022,2.14,50.51,False,280360,롯데웰푸드,KOSPI,280360.KS,
PASS,974.0,2022-01-04,2025-12-30,805546.22,-19.45,-5.28,-34.3,-0.274,23.0,0.926,-17.65,43.12,False,023410,유진기업,KOSDAQ,023410.KQ,
PASS,974.0,2022-01-04,2025-12-30,956073.9,-4.39,-1.12,-30.52,0.045,19.0,1.012,12.93,42.61,False,005300,롯데칠성,KOSPI,005300.KS,
PASS,974.0,2022-01-04,2025-12-30,748347.63,-25.17,-7.01,-35.53,-0.248,20.0,0.923,-44.21,32.03,True,092780,DYP,KOSPI,092780.KS,
PASS,974.0,2022-01-04,2025-12-30,1182424.31,18.24,4.29,-65.66,0.318,24.0,1.091,-1.82,44.25,True,079810,APS이노베이션,KOSDAQ,079810.KQ,
PASS,974.0,2022-01-04,2025-12-30,1325440.27,32.54,7.32,-58.54,0.382,18.0,1.112,78.49,42.71,False,058970,엠로,KOSDAQ,058970.KQ,
PASS,974.0,2022-01-04,2025-12-30,650802.96,-34.92,-10.22,-49.47,-0.266,19.0,0.919,-46.95,32.34,True,090410,덕신이피씨,KOSDAQ,090410.KQ,
PASS,974.0,2022-01-04,2025-12-30,4142970.35,314.3,42.84,-46.41,0.943,13.0,1.792,314.73,28.23,False,084670,동양고속,KOSPI,084670.KS,
PASS,974.0,2022-01-04,2025-12-30,845205.79,-15.48,-4.13,-31.95,-0.066,23.0,0.985,43.88,55.65,False,001560,제일연마,KOSPI,001560.KS,
PASS,974.0,2022-01-04,2025-12-30,638560.43,-36.14,-10.64,-71.77,0.047,18.0,1.018,-55.44,29.57,True,317690,퀀타매트릭스,KOSDAQ,317690.KQ,
PASS,974.0,2022-01-04,2025-12-30,833251.72,-16.67,-4.47,-24.18,-0.119,19.0,0.955,3.24,47.13,False,102260,동성케미컬,KOSPI,102260.KS,
PASS,974.0,2022-01-04,2025-12-30,806243.9,-19.38,-5.26,-24.77,-0.401,16.0,0.875,-53.59,27.1,True,228850,레이언스,KOSDAQ,228850.KQ,
PASS,974.0,2022-01-04,2025-12-30,381038.01,-61.9,-21.5,-74.51,-0.573,15.0,0.797,-71.87,23.72,True,032790,엠젠솔루션,KOSDAQ,032790.KQ,
PASS,974.0,2022-01-04,2025-12-30,972582.23,-2.74,-0.69,-39.55,0.059,17.0,1.018,12.76,42.09,False,002460,HS화성,KOSPI,002460.KS,
PASS,974.0,2022-01-04,2025-12-30,880522.7,-11.95,-3.14,-44.66,0.04,19.0,1.014,-31.42,43.33,True,059100,아이컴포넌트,KOSDAQ,059100.KQ,
PASS,974.0,2022-01-04,2025-12-30,220458.63,-77.95,-31.57,-78.11,-0.748,20.0,0.759,-65.0,31.11,False,187220,디티앤씨,KOSDAQ,187220.KQ,
PASS,404.0,2024-04-30,2025-12-30,966637.3,-3.34,-2.01,-18.81,0.068,6.0,1.021,-47.86,35.64,True,451250,삐아,KOSDAQ,451250.KQ,
PASS,974.0,2022-01-04,2025-12-30,4448950.92,344.9,45.42,-39.57,1.056,22.0,1.291,416.21,55.75,False,241710,코스메카코리아,KOSDAQ,241710.KQ,
PASS,974.0,2022-01-04,2025-12-30,1026041.21,2.6,0.65,-53.91,0.223,21.0,1.072,65.89,48.56,False,014710,사조씨푸드,KOSPI,014710.KS,
PASS,974.0,2022-01-04,2025-12-30,485102.58,-51.49,-16.6,-62.92,-0.355,19.0,0.899,-75.98,38.5,True,020150,롯데에너지머티리얼즈,KOSPI,020150.KS,
PASS,290.0,2024-10-22,2025-12-30,842479.29,-15.75,-13.43,-19.48,-0.548,4.0,0.847,-65.9,31.72,True,457370,한켐,KOSDAQ,457370.KQ,
PASS,974.0,2022-01-04,2025-12-30,635559.09,-36.44,-10.75,-46.52,-0.213,24.0,0.933,-26.69,38.3,False,246960,SCL사이언스,KOSDAQ,246960.KQ,
PASS,974.0,2022-01-04,2025-12-30,655476.82,-34.45,-10.05,-40.35,-0.207,19.0,0.935,-31.5,36.04,False,005880,대한해운,KOSPI,005880.KS,
PASS,974.0,2022-01-04,2025-12-30,1494961.38,49.5,10.61,-20.62,0.584,19.0,1.14,113.01,64.48,False,005940,NH투자증권,KOSPI,005940.KS,
PASS,974.0,2022-01-04,2025-12-30,823550.4,-17.64,-4.75,-40.5,-0.04,23.0,0.988,20.83,45.89,False,054040,한국컴퓨터,KOSDAQ,054040.KQ,
PASS,974.0,2022-01-04,2025-12-30,349824.84,-65.02,-23.16,-77.2,-0.241,19.0,0.922,19.0,39.32,False,388790,라이콤,KOSDAQ,388790.KQ,
PASS,974.0,2022-01-04,2025-12-30,1025017.31,2.5,0.62,-24.1,0.15,18.0,1.046,-52.6,38.6,True,071850,캐스텍코리아,KOSDAQ,071850.KQ,
PASS,974.0,2022-01-04,2025-12-30,267712.17,-73.23,-28.15,-77.41,-1.129,12.0,0.551,-22.87,18.48,False,006380,카프로,KOSPI,006380.KS,
PASS,974.0,2022-01-04,2025-12-30,371127.76,-62.89,-22.01,-78.32,-0.454,12.0,0.83,57.99,24.64,False,101680,한국정밀기계,KOSDAQ,101680.KQ,
PASS,974.0,2022-01-04,2025-12-30,899551.84,-10.04,-2.62,-48.74,0.121,18.0,1.041,-33.14,38.71,True,080530,코디,KOSDAQ,080530.KQ,
PASS,974.0,2022-01-04,2025-12-30,1389918.88,38.99,8.61,-58.23,0.409,25.0,1.109,823.79,54.83,False,298380,에이비엘바이오,KOSDAQ,298380.KQ,
PASS,141.0,2025-06-04,2025-12-30,945636.42,-5.44,-9.31,-5.44,-2.133,1.0,0.0,-45.14,2.13,True,475430,키스트론,KOSDAQ,475430.KQ,
PASS,974.0,2022-01-04,2025-12-30,472991.6,-52.7,-17.12,-65.06,-0.417,16.0,0.867,-16.0,36.14,False,189690,포시에스,KOSDAQ,189690.KQ,
PASS,974.0,2022-01-04,2025-12-30,764198.62,-23.58,-6.52,-51.54,-0.163,17.0,0.954,-21.82,45.59,False,036030,케이티알파,KOSDAQ,036030.KQ,
PASS,974.0,2022-01-04,2025-12-30,1298160.82,29.82,6.77,-60.67,0.385,19.0,1.1,492.48,53.49,False,214370,케어젠,KOSDAQ,214370.KQ,
PASS,974.0,2022-01-04,2025-12-30,695439.23,-30.46,-8.71,-41.11,-0.264,14.0,0.913,-29.98,31.62,False,003240,태광산업,KOSPI,003240.KS,
PASS,974.0,2022-01-04,2025-12-30,491273.39,-50.87,-16.33,-63.09,-0.494,19.0,0.83,-56.36,30.29,True,024910,경창산업,KOSDAQ,024910.KQ,
PASS,974.0,2022-01-04,2025-12-30,578981.24,-42.1,-12.81,-51.22,-0.455,17.0,0.891,-19.52,49.9,False,088790,진도,KOSPI,088790.KS,
PASS,974.0,2022-01-04,2025-12-30,971721.17,-2.83,-0.72,-31.73,0.109,18.0,1.031,4.72,52.05,False,006040,동원산업,KOSPI,006040.KS,
PASS,344.0,2024-07-29,2025-12-30,1920151.95,92.02,58.27,-37.23,1.14,3.0,1.459,-28.72,46.22,True,487570,HS효성,KOSPI,487570.KS,
PASS,974.0,2022-01-04,2025-12-30,616967.28,-38.3,-11.41,-38.54,-0.834,19.0,0.771,-48.12,35.01,True,344820,KCC글라스,KOSPI,344820.KS,
PASS,974.0,2022-01-04,2025-12-30,867105.77,-13.29,-3.51,-35.28,-0.047,23.0,0.985,-62.89,33.47,True,003520,영진약품,KOSPI,003520.KS,
PASS,974.0,2022-01-04,2025-12-30,695173.35,-30.48,-8.72,-45.42,-0.056,18.0,0.981,-36.72,37.27,True,004140,동방,KOSPI,004140.KS,
PASS,840.0,2022-07-22,2025-12-30,955818.55,-4.42,-1.3,-49.23,0.124,14.0,1.041,-51.61,36.67,True,424760,벨로크,KOSDAQ,424760.KQ,
PASS,974.0,2022-01-04,2025-12-30,519584.61,-48.04,-15.15,-70.8,-0.28,21.0,0.905,-25.02,39.73,False,100660,서암기계공업,KOSDAQ,100660.KQ,
PASS,820.0,2022-08-22,2025-12-30,383787.46,-61.62,-24.82,-72.09,-0.641,16.0,0.807,-55.2,33.41,False,328380,솔트웨어,KOSDAQ,328380.KQ,
PASS,974.0,2022-01-04,2025-12-30,369613.82,-63.04,-22.09,-63.72,-1.558,22.0,0.648,-55.62,37.47,False,005360,모나미,KOSPI,005360.KS,
PASS,974.0,2022-01-04,2025-12-30,826385.72,-17.36,-4.67,-58.62,0.031,18.0,1.013,-48.31,33.78,True,027710,팜스토리,KOSDAQ,027710.KQ,
PASS,846.0,2022-07-14,2025-12-30,1322263.53,32.23,8.4,-44.97,0.411,16.0,1.126,23.83,46.69,True,112290,와이씨켐,KOSDAQ,112290.KQ,
PASS,974.0,2022-01-04,2025-12-30,245936.87,-75.41,-29.66,-75.74,-0.584,20.0,0.815,-85.81,31.93,True,101730,위메이드맥스,KOSDAQ,101730.KQ,
INSUFFICIENT_DATA,29.0,,,,,,,,,,,,,403850,더핑크퐁컴퍼니,KOSDAQ,403850.KQ,['need_61_rows']
PASS,530.0,2023-10-26,2025-12-30,648775.97,-35.12,-18.01,-50.89,-0.295,12.0,0.916,-13.24,41.32,False,396470,워트,KOSDAQ,396470.KQ,
PASS,974.0,2022-01-04,2025-12-30,5993196.12,499.32,56.7,-57.73,1.033,12.0,1.414,99.2,34.19,True,001570,금양,KOSPI,001570.KS,
PASS,616.0,2023-06-20,2025-12-30,503756.14,-49.62,-23.74,-63.29,-0.388,17.0,0.852,-71.74,23.7,True,348080,큐라티스,KOSDAQ,348080.KQ,
PASS,974.0,2022-01-04,2025-12-30,803695.1,-19.63,-5.33,-22.14,-0.558,4.0,0.653,-69.11,6.47,True,257370,피엔티엠에스,KOSDAQ,257370.KQ,
PASS,974.0,2022-01-04,2025-12-30,707272.56,-29.27,-8.32,-47.54,-0.264,27.0,0.932,46.15,48.67,False,049430,코메론,KOSDAQ,049430.KQ,
PASS,974.0,2022-01-04,2025-12-30,436888.68,-56.31,-18.76,-58.75,-0.899,15.0,0.707,-74.17,23.61,True,038620,위즈코프,KOSDAQ,038620.KQ,
PASS,974.0,2022-01-04,2025-12-30,711879.18,-28.81,-8.17,-42.97,-0.096,22.0,0.975,6.44,48.15,False,009450,경동나비엔,KOSPI,009450.KS,
PASS,974.0,2022-01-04,2025-12-30,636996.1,-36.3,-10.7,-66.9,-0.196,18.0,0.938,-30.86,43.53,False,187270,신화콘텍,KOSDAQ,187270.KQ,
PASS,974.0,2022-01-04,2025-12-30,621775.95,-37.82,-11.24,-41.6,-0.744,19.0,0.801,-64.76,35.73,True,016250,SGC E&C,KOSDAQ,016250.KQ,
PASS,974.0,2022-01-04,2025-12-30,510920.36,-48.91,-15.5,-51.68,-0.539,21.0,0.854,-59.61,34.19,True,039740,한국정보공학,KOSDAQ,039740.KQ,
PASS,974.0,2022-01-04,2025-12-30,644644.58,-35.54,-10.43,-66.8,-0.04,15.0,0.988,-17.7,40.97,False,307930,컴퍼니케이,KOSDAQ,307930.KQ,
PASS,974.0,2022-01-04,2025-12-30,395844.55,-60.42,-20.74,-62.14,-0.647,18.0,0.821,-77.79,33.57,True,047080,한빛소프트,KOSDAQ,047080.KQ,
PASS,960.0,2022-01-24,2025-12-30,353198.15,-64.68,-23.26,-73.31,-0.452,14.0,0.844,-79.42,27.29,True,102370,케이옥션,KOSDAQ,102370.KQ,
PASS,974.0,2022-01-04,2025-12-30,447111.87,-55.29,-18.28,-74.97,-0.214,20.0,0.938,-0.65,42.4,False,391710,코닉오토메이션,KOSDAQ,391710.KQ,
PASS,974.0,2022-01-04,2025-12-30,694144.42,-30.59,-8.75,-46.84,-0.114,18.0,0.96,-71.32,38.4,True,123750,알톤,KOSDAQ,123750.KQ,
PASS,274.0,2024-11-13,2025-12-30,594312.03,-40.57,-36.95,-40.57,-1.069,6.0,0.631,-42.39,28.83,True,464580,닷밀,KOSDAQ,464580.KQ,
PASS,974.0,2022-01-04,2025-12-30,629678.69,-37.03,-10.96,-53.02,-0.456,21.0,0.886,-3.59,44.15,False,023530,롯데쇼핑,KOSPI,023530.KS,
PASS,974.0,2022-01-04,2025-12-30,678236.99,-32.18,-9.28,-40.03,-0.259,14.0,0.916,-51.16,33.68,True,038060,루멘스,KOSDAQ,038060.KQ,
PASS,974.0,2022-01-04,2025-12-30,854955.2,-14.5,-3.85,-80.43,0.2,12.0,1.083,-97.66,33.57,True,035290,골드앤에스,KOSDAQ,035290.KQ,
PASS,974.0,2022-01-04,2025-12-30,559781.26,-44.02,-13.55,-58.26,-0.334,22.0,0.893,-52.0,33.47,True,006370,대구백화점,KOSPI,006370.KS,
PASS,974.0,2022-01-04,2025-12-30,573057.69,-42.69,-13.04,-56.04,-0.305,22.0,0.902,-44.07,38.5,True,049480,오픈베이스,KOSDAQ,049480.KQ,
PASS,974.0,2022-01-04,2025-12-30,790290.6,-20.97,-5.73,-38.27,-0.175,18.0,0.935,-34.73,28.23,True,001510,SK증권,KOSPI,001510.KS,
PASS,974.0,2022-01-04,2025-12-30,2173876.46,117.39,21.51,-15.76,0.987,17.0,1.241,180.99,68.07,False,316140,우리금융지주,KOSPI,316140.KS,
PASS,974.0,2022-01-04,2025-12-30,1398018.6,39.8,8.77,-25.54,0.541,13.0,1.117,112.76,68.79,False,030200,KT,KOSPI,030200.KS,
PASS,974.0,2022-01-04,2025-12-30,292135.3,-70.79,-26.56,-71.81,-1.148,24.0,0.718,-51.48,40.04,False,208350,지란지교시큐리티,KOSDAQ,208350.KQ,
PASS,974.0,2022-01-04,2025-12-30,804826.36,-19.52,-5.3,-47.46,-0.1,19.0,0.968,-13.41,42.2,False,009200,무림페이퍼,KOSPI,009200.KS,
PASS,591.0,2023-07-25,2025-12-30,776576.3,-22.34,-9.87,-62.54,-0.01,8.0,0.997,-53.82,34.86,True,432430,와이랩,KOSDAQ,432430.KQ,
PASS,244.0,2024-12-26,2025-12-30,795840.99,-20.42,-20.23,-24.2,-0.923,5.0,0.72,-53.12,26.23,True,387570,파인메딕스,KOSDAQ,387570.KQ,
PASS,974.0,2022-01-04,2025-12-30,245557.14,-75.44,-29.69,-75.44,-1.323,17.0,0.642,-83.91,25.98,True,036420,콘텐트리중앙,KOSPI,036420.KS,
NO_DATA,,,,,,,,,,,,,,099520,DGI,KOSDAQ,099520.KQ,['no_yfinance_data']
PASS,974.0,2022-01-04,2025-12-30,806052.5,-19.39,-5.27,-28.34,-0.214,15.0,0.938,-31.79,39.73,True,002320,한진,KOSPI,002320.KS,
PASS,974.0,2022-01-04,2025-12-30,887078.15,-11.29,-2.96,-31.23,-0.047,19.0,0.987,2.83,43.22,False,095570,AJ네트웍스,KOSPI,095570.KS,
PASS,974.0,2022-01-04,2025-12-30,848126.84,-15.19,-4.05,-54.01,-0.053,17.0,0.983,-23.64,37.27,True,012610,경인양행,KOSPI,012610.KS,
PASS,974.0,2022-01-04,2025-12-30,590246.82,-40.98,-12.39,-56.61,-0.357,19.0,0.882,-51.55,31.93,True,091590,남화토건,KOSDAQ,091590.KQ,
PASS,974.0,2022-01-04,2025-12-30,621756.95,-37.82,-11.24,-50.65,-0.235,20.0,0.926,-33.29,39.22,False,041910,폴라리스AI파마,KOSDAQ,041910.KQ,
PASS,974.0,2022-01-04,2025-12-30,1755352.98,75.54,15.16,-47.26,0.591,12.0,1.172,-45.75,43.43,True,052710,아모텍,KOSDAQ,052710.KQ,
PASS,974.0,2022-01-04,2025-12-30,495691.18,-50.43,-16.14,-59.62,-0.398,21.0,0.86,-56.46,31.21,True,061250,화일약품,KOSDAQ,061250.KQ,
PASS,974.0,2022-01-04,2025-12-30,432833.58,-56.72,-18.95,-60.03,-0.446,19.0,0.867,-12.57,41.48,False,020180,대신정보통신,KOSDAQ,020180.KQ,
PASS,974.0,2022-01-04,2025-12-30,1923397.74,92.34,17.83,-70.81,0.579,15.0,1.158,105.62,52.46,False,228760,지노믹트리,KOSDAQ,228760.KQ,
PASS,974.0,2022-01-04,2025-12-30,602129.62,-39.79,-11.95,-50.98,-0.521,21.0,0.855,-52.34,33.88,True,066700,테라젠이텍스,KOSDAQ,066700.KQ,
PASS,520.0,2023-11-09,2025-12-30,592656.37,-40.73,-21.68,-43.7,-0.44,12.0,0.88,-36.85,42.5,False,446540,메가터치,KOSDAQ,446540.KQ,
PASS,974.0,2022-01-04,2025-12-30,786324.74,-21.37,-5.85,-47.59,-0.005,22.0,0.999,-30.89,50.1,True,092070,디엔에프,KOSDAQ,092070.KQ,
PASS,974.0,2022-01-04,2025-12-30,925462.34,-7.45,-1.92,-40.62,0.07,19.0,1.018,63.85,52.36,False,161390,한국타이어앤테크놀로지,KOSPI,161390.KS,
PASS,974.0,2022-01-04,2025-12-30,654551.48,-34.54,-10.09,-71.99,0.057,16.0,1.02,-78.87,29.57,True,069920,엑시온그룹,KOSDAQ,069920.KQ,
PASS,974.0,2022-01-04,2025-12-30,468779.04,-53.12,-17.31,-56.87,-0.597,16.0,0.805,-43.93,33.78,False,252500,세화피앤씨,KOSDAQ,252500.KQ,
PASS,974.0,2022-01-04,2025-12-30,1445664.76,44.57,9.69,-45.44,0.428,17.0,1.135,-20.61,42.61,True,256940,킵스파마,KOSDAQ,256940.KQ,
PASS,974.0,2022-01-04,2025-12-30,456146.83,-54.39,-17.87,-70.33,-0.332,19.0,0.915,-18.86,42.71,False,131290,티에스이,KOSDAQ,131290.KQ,
PASS,974.0,2022-01-04,2025-12-30,775709.82,-22.43,-6.17,-42.93,-0.236,14.0,0.906,-54.29,26.08,True,004410,서울식품,KOSPI,004410.KS,
PASS,974.0,2022-01-04,2025-12-30,810381.22,-18.96,-5.14,-62.91,0.138,20.0,1.037,116.73,45.59,False,333430,일승,KOSDAQ,333430.KQ,
PASS,974.0,2022-01-04,2025-12-30,1155582.86,15.56,3.69,-14.87,0.375,6.0,1.231,-96.57,14.68,True,056730,CNT85,KOSDAQ,056730.KQ,
PASS,974.0,2022-01-04,2025-12-30,616735.95,-38.33,-11.42,-42.7,-0.5,21.0,0.869,-25.27,37.89,False,000120,CJ대한통운,KOSPI,000120.KS,
PASS,974.0,2022-01-04,2025-12-30,984827.96,-1.52,-0.38,-36.41,0.121,14.0,1.047,-78.89,26.8,True,303530,이노뎁,KOSDAQ,303530.KQ,
PASS,974.0,2022-01-04,2025-12-30,389620.76,-61.04,-21.06,-61.08,-0.76,24.0,0.74,-71.38,25.36,True,004270,남성,KOSPI,004270.KS,
PASS,974.0,2022-01-04,2025-12-30,1893629.34,89.36,17.37,-53.03,0.595,20.0,1.16,144.21,50.1,False,018290,브이티,KOSDAQ,018290.KQ,
PASS,663.0,2023-04-10,2025-12-30,893973.11,-10.6,-4.03,-49.21,0.136,12.0,1.041,-14.15,37.25,True,355150,코스텍시스,KOSDAQ,355150.KQ,
PASS,974.0,2022-01-04,2025-12-30,766331.5,-23.37,-6.46,-47.28,-0.091,17.0,0.978,20.7,48.25,False,002380,KCC,KOSPI,002380.KS,
PASS,974.0,2022-01-04,2025-12-30,577167.63,-42.28,-12.88,-51.25,-0.303,23.0,0.917,-41.99,38.71,False,216080,제테마,KOSDAQ,216080.KQ,
PASS,974.0,2022-01-04,2025-12-30,383491.53,-61.65,-21.37,-61.83,-0.828,20.0,0.73,-74.03,33.78,True,198440,강동씨앤엘,KOSDAQ,198440.KQ,
PASS,974.0,2022-01-04,2025-12-30,420769.09,-57.92,-19.52,-60.4,-0.812,19.0,0.728,-58.47,32.44,True,008250,이건산업,KOSPI,008250.KS,
PASS,243.0,2024-12-27,2025-12-30,768861.36,-23.11,-22.96,-25.62,-1.07,4.0,0.652,30.19,17.7,False,474610,RF시스템즈,KOSDAQ,474610.KQ,
PASS,974.0,2022-01-04,2025-12-30,295296.62,-70.47,-26.36,-74.88,-0.718,19.0,0.79,-24.81,32.55,False,037440,희림,KOSDAQ,037440.KQ,
PASS,974.0,2022-01-04,2025-12-30,867482.8,-13.25,-3.5,-52.63,0.101,15.0,1.032,-0.66,39.53,False,331380,포커스에이아이,KOSDAQ,331380.KQ,
PASS,974.0,2022-01-04,2025-12-30,882045.62,-11.8,-3.1,-62.3,0.139,18.0,1.049,16.41,50.82,False,007540,샘표,KOSPI,007540.KS,
PASS,974.0,2022-01-04,2025-12-30,464237.3,-53.58,-17.51,-69.48,-0.082,22.0,0.972,-44.99,44.05,False,199820,제일일렉트릭,KOSDAQ,199820.KQ,
PASS,974.0,2022-01-04,2025-12-30,1688481.83,68.85,14.04,-52.33,0.528,18.0,1.144,20.73,47.02,True,078350,한양디지텍,KOSDAQ,078350.KQ,
PASS,974.0,2022-01-04,2025-12-30,717309.87,-28.27,-8.0,-65.36,0.15,16.0,1.052,-75.56,35.32,True,307870,비투엔,KOSDAQ,307870.KQ,
PASS,974.0,2022-01-04,2025-12-30,897391.15,-10.26,-2.68,-18.28,-0.126,19.0,0.968,-17.91,43.33,True,214320,이노션,KOSPI,214320.KS,
PASS,974.0,2022-01-04,2025-12-30,501650.1,-49.83,-15.89,-50.21,-0.648,24.0,0.835,-49.33,45.17,False,063160,종근당바이오,KOSPI,063160.KS,
PASS,244.0,2024-12-26,2025-12-30,805653.47,-19.43,-19.26,-20.38,-1.609,4.0,0.569,-51.39,22.13,True,432980,엠에프씨,KOSDAQ,432980.KQ,
PASS,974.0,2022-01-04,2025-12-30,371546.56,-62.85,-21.99,-71.83,-0.366,17.0,0.864,-81.69,25.87,True,058110,멕아이씨에스,KOSDAQ,058110.KQ,
PASS,974.0,2022-01-04,2025-12-30,996901.59,-0.31,-0.08,-0.31,-0.622,2.0,0.0,-80.9,2.16,True,215090,솔디펜스,KOSDAQ,215090.KQ,
PASS,974.0,2022-01-04,2025-12-30,456479.8,-54.35,-17.86,-55.61,-0.717,20.0,0.767,-77.37,24.44,True,083790,CG인바이츠,KOSDAQ,083790.KQ,
PASS,974.0,2022-01-04,2025-12-30,1206859.66,20.69,4.83,-71.71,0.32,21.0,1.091,282.56,55.03,False,357550,석경에이티,KOSDAQ,357550.KQ,
PASS,974.0,2022-01-04,2025-12-30,514458.9,-48.55,-15.36,-51.21,-1.103,21.0,0.738,-51.81,38.09,True,376290,씨유테크,KOSDAQ,376290.KQ,
PASS,974.0,2022-01-04,2025-12-30,752737.03,-24.73,-6.88,-61.45,0.095,20.0,1.026,-41.05,41.48,True,377480,마음AI,KOSDAQ,377480.KQ,
PASS,974.0,2022-01-04,2025-12-30,519217.68,-48.08,-15.16,-73.86,-0.139,29.0,0.96,-29.0,46.3,False,254120,자비스,KOSDAQ,254120.KQ,
PASS,974.0,2022-01-04,2025-12-30,691936.52,-30.81,-8.82,-30.81,-1.053,17.0,0.7,-46.95,32.96,True,096240,크레버스,KOSDAQ,096240.KQ,
PASS,974.0,2022-01-04,2025-12-30,477048.89,-52.3,-16.95,-52.73,-0.755,22.0,0.818,-51.25,37.78,False,096870,엘디티,KOSDAQ,096870.KQ,
PASS,974.0,2022-01-04,2025-12-30,816214.21,-18.38,-4.97,-35.16,-0.163,12.0,0.946,-72.2,31.01,True,033560,블루콤,KOSDAQ,033560.KQ,
PASS,974.0,2022-01-04,2025-12-30,492600.49,-50.74,-16.27,-62.16,-0.454,25.0,0.879,-50.77,41.99,True,307180,아이엘,KOSDAQ,307180.KQ,
PASS,974.0,2022-01-04,2025-12-30,417520.88,-58.25,-19.68,-65.15,-0.493,24.0,0.847,-54.04,37.27,False,348350,위드텍,KOSDAQ,348350.KQ,
PASS,974.0,2022-01-04,2025-12-30,1786791.52,78.68,15.67,-42.57,0.586,17.0,1.179,177.05,49.28,False,071320,지역난방공사,KOSPI,071320.KS,
PASS,483.0,2024-01-04,2025-12-30,858953.7,-14.1,-7.36,-44.74,0.041,6.0,1.014,-25.12,28.36,True,452190,한빛레이저,KOSDAQ,452190.KQ,
PASS,974.0,2022-01-04,2025-12-30,802322.54,-19.77,-5.38,-49.81,0.051,22.0,1.013,42.41,55.44,False,084110,휴온스글로벌,KOSDAQ,084110.KQ,
PASS,974.0,2022-01-04,2025-12-30,1473088.3,47.31,10.21,-40.59,0.44,15.0,1.167,-2.41,30.7,True,066430,아이로보틱스,KOSDAQ,066430.KQ,
PASS,974.0,2022-01-04,2025-12-30,585975.54,-41.4,-12.55,-65.7,-0.242,26.0,0.923,-39.23,32.75,False,037950,엘컴텍,KOSDAQ,037950.KQ,
PASS,974.0,2022-01-04,2025-12-30,3002104.86,200.21,31.75,-26.65,0.949,16.0,1.334,181.78,67.35,True,001270,부국증권,KOSPI,001270.KS,
PASS,974.0,2022-01-04,2025-12-30,1020016.88,2.0,0.5,-24.84,0.116,17.0,1.036,0.26,40.04,True,054800,아이디스홀딩스,KOSDAQ,054800.KQ,
PASS,974.0,2022-01-04,2025-12-30,627107.98,-37.29,-11.05,-62.43,0.05,27.0,1.017,20.7,35.63,False,255220,SG,KOSDAQ,255220.KQ,
PASS,974.0,2022-01-04,2025-12-30,235707.38,-76.43,-30.41,-80.89,-0.875,17.0,0.675,-66.26,28.03,False,090370,메타랩스,KOSPI,090370.KS,
PASS,974.0,2022-01-04,2025-12-30,9549448.3,854.94,76.13,-51.71,0.534,15.0,5.076,246839.23,44.66,False,000300,DH오토넥스,KOSPI,000300.KS,
PASS,974.0,2022-01-04,2025-12-30,504287.55,-49.57,-15.78,-75.47,-0.121,26.0,0.962,22.67,37.17,False,071090,하이스틸,KOSPI,071090.KS,
PASS,974.0,2022-01-04,2025-12-30,466261.72,-53.37,-17.42,-57.17,-0.653,19.0,0.815,-61.77,34.19,True,096690,에이루트,KOSDAQ,096690.KQ,
PASS,974.0,2022-01-04,2025-12-30,383222.23,-61.68,-21.39,-67.75,-0.728,21.0,0.791,-30.08,37.89,False,013000,세우글로벌,KOSPI,013000.KS,
PASS,974.0,2022-01-04,2025-12-30,562056.25,-43.79,-13.46,-59.1,-0.405,16.0,0.877,-33.56,38.3,False,027740,마니커,KOSPI,027740.KS,
PASS,974.0,2022-01-04,2025-12-30,1267020.31,26.7,6.12,-41.43,0.343,18.0,1.118,138.29,43.02,False,032940,원익,KOSDAQ,032940.KQ,
PASS,974.0,2022-01-04,2025-12-30,1255001.02,25.5,5.86,-45.68,0.352,14.0,1.14,-34.47,37.47,True,008970,KBI동양철관,KOSPI,008970.KS,
PASS,974.0,2022-01-04,2025-12-30,1264016.92,26.4,6.05,-51.85,0.346,16.0,1.102,-11.2,43.02,True,217190,제너셈,KOSDAQ,217190.KQ,
PASS,974.0,2022-01-04,2025-12-30,8753099.09,775.31,72.33,-26.98,1.479,14.0,1.428,1221.97,64.89,False,003230,삼양식품,KOSPI,003230.KS,
PASS,974.0,2022-01-04,2025-12-30,375459.91,-62.45,-21.79,-65.33,-0.941,27.0,0.709,-69.43,30.08,True,102460,이연제약,KOSPI,102460.KS,
PASS,974.0,2022-01-04,2025-12-30,782088.7,-21.79,-5.98,-44.57,-0.044,18.0,0.984,-59.17,38.19,True,263770,유에스티,KOSDAQ,263770.KQ,
PASS,974.0,2022-01-04,2025-12-30,311657.61,-68.83,-25.36,-75.14,-0.755,16.0,0.644,-76.23,18.48,True,005110,한창,KOSPI,005110.KS,
PASS,974.0,2022-01-04,2025-12-30,1525127.32,52.51,11.17,-46.92,0.468,15.0,1.146,2.17,37.58,True,098460,고영,KOSDAQ,098460.KQ,
PASS,974.0,2022-01-04,2025-12-30,1623524.81,62.35,12.93,-20.09,0.716,19.0,1.16,156.66,64.48,False,003690,코리안리,KOSPI,003690.KS,
PASS,103.0,2025-07-29,2025-12-30,1946041.99,94.6,385.06,-15.19,2.863,1.0,2.211,530.2,41.75,False,468530,프로티나,KOSDAQ,468530.KQ,
