model,min_pred,top_n,score_mode,code,entry_date,exit_date,pnl_pct,pnl_krw,exit_reason,holding_steps
lgbm,0.0,4,hybrid,288330,2024-04-29,2024-06-07,20.441367304795772,20441.36730479577,take_profit,5
lgbm,0.0,4,hybrid,035290,2024-04-15,2024-06-28,5.636602451838873,5636.602451838873,time_exit,10
lgbm,0.0,4,hybrid,356890,2024-06-07,2024-07-05,-13.082049048939764,-13082.049048939763,stop_loss,4
lgbm,0.0,4,hybrid,203690,2024-06-28,2024-07-05,-12.364537815126052,-12364.537815126052,stop_loss,1
lgbm,0.0,4,hybrid,288330,2024-07-12,2024-07-26,46.81359574942206,46813.595749422064,take_profit,2
lgbm,0.0,4,hybrid,424760,2024-07-26,2024-09-09,-23.568242245199407,-23568.242245199406,stop_loss,6
lgbm,0.0,4,hybrid,356890,2024-07-05,2024-09-19,-4.930029627449796,-4930.029627449796,time_exit,10
lgbm,0.0,4,hybrid,080720,2024-09-19,2024-10-07,20.699803149606304,20699.803149606305,take_profit,2
lgbm,0.0,4,hybrid,119650,2024-10-07,2024-10-15,-24.13073170731707,-24130.73170731707,stop_loss,1
lgbm,0.0,4,hybrid,352090,2024-09-09,2024-10-29,-13.584392911949559,-13584.392911949559,stop_loss,6
lgbm,0.0,4,hybrid,009440,2024-10-29,2024-12-03,41.24166666666669,41241.666666666686,take_profit,5
lgbm,0.0,4,hybrid,088130,2024-12-03,2025-02-20,-6.796768393328079,-6796.768393328079,time_exit,10
lgbm,0.0,4,hybrid,229000,2025-02-20,2025-03-21,-19.681804043545885,-19681.804043545882,stop_loss,4
lgbm,0.0,4,hybrid,101680,2025-03-21,2025-05-21,-16.266192170818496,-16266.192170818496,stop_loss,8
lgbm,0.0,4,hybrid,032280,2025-05-21,2025-08-01,-8.232151324716309,-8232.15132471631,time_exit,10
lgbm,0.0,4,hybrid,435570,2025-08-01,2025-09-01,-15.001075441313894,-15001.075441313893,stop_loss,4
lgbm,0.0,4,hybrid,307870,2025-09-01,2025-11-18,7.535703592814359,7535.70359281436,time_exit,10
